"","statecode","countycode","v021_numerator","v021_denominator","v021_rawvalue"
"722","17","203",554.075,613,0.903874388254486
"723","18","000",68807.175,78399,0.877653732828225
"724","18","001",310.825,337,0.922329376854599
"725","18","003",3565.47,3990,0.893601503759398
"726","18","005",858.725,1064,0.807072368421053
"727","18","007",130.425,141,0.925
"728","18","009",105.45,114,0.925
"729","18","011",875.825,910,0.962445054945055
"730","18","013",116.375,133,0.875
"731","18","015",160.025,173,0.925
"732","18","017",401.09,435,0.922045977011494
"733","18","019",1155.945,1386,0.834015151515151
"734","18","021",233.05,295,0.79
"735","18","023",427.785,474,0.9025
"736","18","025",80.5,92,0.875
"737","18","027",254.45,272,0.935477941176471
"738","18","029",606.085,674,0.89923590504451
"739","18","031",299.325,307,0.975
"740","18","033",485.115,530,0.915311320754717
"741","18","035",1030.555,1143,0.901622922134733
"742","18","037",523.275,576,0.908463541666667
"743","18","039",2157.92,2433,0.886937936703658
"744","18","041",213.85,235,0.91
"745","18","043",806.16,866,0.930900692840647
"746","18","045",187.125,193,0.969559585492228
"747","18","047",343.2,352,0.975
"748","18","049",151.2,168,0.9
"749","18","051",333.225,371,0.898180592991914
"750","18","053",769.14,836,0.920023923444976
"751","18","055",314.175,342,0.918640350877193
"752","18","057",4792.575,5091,0.941381850324101
"753","18","059",999.245,1084,0.921812730627306
"754","18","061",444.27,472,0.94125
"755","18","063",2328.69,2419,0.96266639107069
"756","18","065",435.425,477,0.912840670859539
"757","18","067",808.095,900,0.897883333333333
"758","18","069",258.1,290,0.89
"759","18","071",453.835,589,0.770517826825127
"760","18","073",351.325,375,0.936866666666667
"761","18","075",190.07,229,0.83
"762","18","077",243.12,317,0.766940063091483
"763","18","079",224,280,0.8
"764","18","081",1837.14,1991,0.922722250125565
"765","18","083",318.225,335,0.949925373134328
"766","18","085",820.3,891,0.920650953984287
"767","18","087",308.175,345,0.893260869565217
"768","18","089",5123,5916,0.865956727518594
"769","18","091",1069.41,1240,0.862427419354839
"770","18","093",366.45,441,0.830952380952381
"771","18","095",1128.075,1253,0.900299281723863
"772","18","097",9808.49,12230,0.802002452984464
"773","18","099",545.9,629,0.867885532591415
"774","18","101",116.625,121,0.963842975206612
"775","18","103",335.4,372,0.901612903225806
"776","18","105",917.235,1002,0.915404191616767
"777","18","107",398.625,441,0.90391156462585
"778","18","109",778.365,875,0.88956
"779","18","111",136.775,158,0.865664556962025
"780","18","113",474.695,522,0.909377394636015
"781","18","115",NA,NA,NA
"782","18","117",184.2,207,0.889855072463768
"783","18","119",122.925,149,0.825
"784","18","121",149.925,163,0.91978527607362
"785","18","123",216.9,236,0.919067796610169
"786","18","125",124.875,135,0.925
"787","18","127",2059.45,2195,0.938246013667426
"788","18","129",276.45,290,0.953275862068966
"789","18","131",141.575,152,0.93141447368421
"790","18","133",369.725,395,0.936012658227848
"791","18","135",736.37,1066,0.69077861163227
"792","18","137",219.175,233,0.940665236051502
"793","18","139",143.325,147,0.975
"794","18","141",2336.925,2776,0.841831772334294
"795","18","143",189.6,264,0.718181818181818
"796","18","145",450.025,487,0.924075975359343
"797","18","147",223.55,234,0.95534188034188
"798","18","149",232.025,262,0.885591603053435
"799","18","151",229.4,258,0.889147286821705
"800","18","153",201.225,209,0.962799043062201
"801","18","155",95.375,109,0.875
"802","18","157",1368.42,1503,0.910459081836327
"803","18","159",161.45,167,0.966766467065868
"804","18","161",81.375,93,0.875
"805","18","163",1396.785,1771,0.788698475437606
"806","18","165",174.275,195,0.893717948717949
"807","18","167",790.92,1014,0.78
"808","18","169",433.11,544,0.796158088235294
"809","18","171",93.6,96,0.975
"810","18","173",703.8,765,0.92
"811","18","175",273.575,306,0.894035947712418
"812","18","177",576.225,603,0.955597014925373
"813","18","179",359.975,383,0.939882506527415
"814","18","181",285.425,324,0.880941358024691
"815","18","183",440.295,481,0.91537422037422
"816","19","000",32389.605,36123,0.896647703679096
"817","19","001",NA,NA,NA
"818","19","003",NA,NA,NA
"819","19","005",154.675,167,0.926197604790419
"820","19","007",121.95,129,0.945348837209302
"821","19","009",NA,NA,NA
"822","19","011",353.375,391,0.903772378516624
"823","19","013",1155.32,1349,0.856426982950333
"824","19","015",237.85,246,0.966869918699187
"825","19","017",371.8,388,0.958247422680412
"826","19","019",213.85,226,0.946238938053097
"827","19","021",222.9,329,0.677507598784195
"828","19","023",NA,NA,NA
"829","19","025",NA,NA,NA
"830","19","027",222.8,241,0.92448132780083
"831","19","029",254.675,283,0.899911660777385
"832","19","031",225.1,244,0.922540983606557
"833","19","033",346.27,409,0.846625916870416
"834","19","035",108.65,121,0.897933884297521
"835","19","037",101.85,109,0.934403669724771
"836","19","039",107.775,112,0.962276785714286
"837","19","041",177.45,182,0.975
"838","19","043",NA,NA,NA
"839","19","045",435.285,511,0.851829745596869
"840","19","047",189.225,205,0.923048780487805
"841","19","049",1296.865,1344,0.96492931547619
"842","19","051",87.75,90,0.975
"843","19","053",NA,NA,NA
"844","19","055",155.75,161,0.967391304347826
"845","19","057",327.57,413,0.793147699757869
"846","19","059",176.675,187,0.944786096256685
"847","19","061",884.36,1023,0.864477028347996
"848","19","063",141.425,164,0.86234756097561
"849","19","065",200.475,230,0.871630434782609
"850","19","067",129.075,151,0.854801324503311
"851","19","069",95.7,116,0.825
"852","19","071",NA,NA,NA
"853","19","073",81.525,97,0.840463917525773
"854","19","075",192.6,201,0.958208955223881
"855","19","077",170.825,190,0.899078947368421
"856","19","079",189.95,202,0.940346534653465
"857","19","081",109.975,114,0.96469298245614
"858","19","083",171.6,188,0.912765957446808
"859","19","085",NA,NA,NA
"860","19","087",208.15,240,0.867291666666667
"861","19","089",115.075,125,0.9206
"862","19","091",105.875,121,0.875
"863","19","093",126.275,131,0.963931297709924
"864","19","095",188.05,197,0.954568527918782
"865","19","097",188.025,207,0.908333333333333
"866","19","099",372.42,401,0.928728179551122
"867","19","101",139.3,155,0.898709677419355
"868","19","103",1363.61,1460,0.933979452054795
"869","19","105",204.325,220,0.92875
"870","19","107",NA,NA,NA
"871","19","109",93.425,101,0.925
"872","19","111",306.65,354,0.866242937853107
"873","19","113",2203.295,2505,0.879558882235529
"874","19","115",131.225,148,0.886655405405405
"875","19","117",70.3,76,0.925
"876","19","119",144.675,152,0.951809210526316
"877","19","121",255.85,267,0.958239700374532
"878","19","123",182.25,188,0.969414893617021
"879","19","125",382.4,397,0.963224181360201
"880","19","127",472.92,549,0.861420765027322
"881","19","129",149.175,162,0.920833333333333
"882","19","131",99.5,103,0.966019417475728
"883","19","133",NA,NA,NA
"884","19","135",98.475,101,0.975
"885","19","137",97.475,106,0.919575471698113
"886","19","139",431.715,500,0.86343
"887","19","141",143.75,162,0.887345679012346
"888","19","143",NA,NA,NA
"889","19","145",151.6,163,0.930061349693251
"890","19","147",NA,NA,NA
"891","19","149",272.1,292,0.931849315068493
"892","19","151",63.825,69,0.925
"893","19","153",4903.665,5628,0.871297974413646
"894","19","155",1001.475,1113,0.899797843665768
"895","19","157",176.875,189,0.935846560846561
"896","19","159",NA,NA,NA
"897","19","161",60.45,62,0.975
"898","19","163",1732.76,2058,0.841963070942663
"899","19","165",147.225,153,0.962254901960784
"900","19","167",335.45,375,0.894533333333333
"901","19","169",807.045,840,0.960767857142857
"902","19","171",145.225,156,0.930929487179487
"903","19","173",NA,NA,NA
"904","19","175",156.85,162,0.96820987654321
"905","19","177",NA,NA,NA
"906","19","179",377.35,446,0.846076233183857
"907","19","181",707.28,738,0.958373983739837
"908","19","183",228.5,252,0.906746031746032
"909","19","185",NA,NA,NA
"910","19","187",279.45,348,0.80301724137931
"911","19","189",136.125,151,0.901490066225166
"912","19","191",209.125,218,0.959288990825688
"913","19","193",1218.2,1336,0.911826347305389
"914","19","195",102.775,110,0.934318181818182
"915","19","197",183.2,206,0.889320388349515
"916","20","000",32327.03,36363,0.889008882655446
"917","20","001",252.175,278,0.907104316546763
"918","20","003",86.15,98,0.879081632653061
"919","20","005",129,174,0.741379310344828
"920","20","007",NA,NA,NA
"921","20","009",240.225,259,0.927509652509653
"922","20","011",171.375,189,0.906746031746032
"923","20","013",94.5,105,0.9
"924","20","015",1101.46,1201,0.917119067443797
"925","20","017",NA,NA,NA
"926","20","019",NA,NA,NA
"927","20","021",228.25,249,0.916666666666667
"928","20","023",NA,NA,NA
"929","20","025",NA,NA,NA
"930","20","027",86.95,94,0.925
"931","20","029",116.575,127,0.917913385826772
"932","20","031",108.35,120,0.902916666666667
"933","20","033",NA,NA,NA
"934","20","035",387.03,459,0.843202614379085
"935","20","037",446.95,497,0.899295774647887
"936","20","039",NA,NA,NA
"937","20","041",245.025,262,0.935209923664122
"938","20","043",NA,NA,NA
"939","20","045",1124.375,1240,0.906754032258065
"940","20","047",NA,NA,NA
"941","20","049",NA,NA,NA
"942","20","051",257.42,279,0.922652329749104
"943","20","053",NA,NA,NA
"944","20","055",540.81,607,0.890955518945634
"945","20","057",527.18,574,0.918432055749129
"946","20","059",294.225,313,0.940015974440894
"947","20","061",282.08,344,0.82
"948","20","063",NA,NA,NA
"949","20","065",NA,NA,NA
"950","20","067",81.675,99,0.825
"951","20","069",NA,NA,NA
"952","20","071",NA,NA,NA
"953","20","073",NA,NA,NA
"954","20","075",NA,NA,NA
"955","20","077",NA,NA,NA
"956","20","079",360.79,419,0.861073985680191
"957","20","081",NA,NA,NA
"958","20","083",NA,NA,NA
"959","20","085",159.5,175,0.911428571428571
"960","20","087",252.35,275,0.917636363636364
"961","20","089",NA,NA,NA
"962","20","091",7242.59,7749,0.934648341721512
"963","20","093",NA,NA,NA
"964","20","095",82.25,91,0.903846153846154
"965","20","097",49.6,64,0.775
"966","20","099",252.575,267,0.945973782771536
"967","20","101",NA,NA,NA
"968","20","103",912.96,1007,0.9066137040715
"969","20","105",NA,NA,NA
"970","20","107",134.925,150,0.8995
"971","20","109",NA,NA,NA
"972","20","111",331.87,363,0.914242424242424
"973","20","113",330.775,367,0.901294277929155
"974","20","115",NA,NA,NA
"975","20","117",NA,NA,NA
"976","20","119",NA,NA,NA
"977","20","121",387.975,403,0.962717121588089
"978","20","123",NA,NA,NA
"979","20","125",334.875,377,0.888262599469496
"980","20","127",NA,NA,NA
"981","20","129",189.2,215,0.88
"982","20","131",110.05,114,0.965350877192982
"983","20","133",142.125,159,0.893867924528302
"984","20","135",NA,NA,NA
"985","20","137",NA,NA,NA
"986","20","139",185.025,199,0.929773869346734
"987","20","141",NA,NA,NA
"988","20","143",NA,NA,NA
"989","20","145",NA,NA,NA
"990","20","147",NA,NA,NA
"991","20","149",285.9,301,0.949833887043189
"992","20","151",111.7,125,0.8936
"993","20","153",NA,NA,NA
"994","20","155",652.025,744,0.876377688172043
"995","20","157",NA,NA,NA
"996","20","159",123.025,134,0.918097014925373
"997","20","161",474.82,530,0.89588679245283
"998","20","163",NA,NA,NA
"999","20","165",NA,NA,NA
"1000","20","167",63.825,69,0.925
"1001","20","169",556.41,631,0.881790808240887
"1002","20","171",57.75,66,0.875
"1003","20","173",5186,6065,0.855070074196208
"1004","20","175",380.32,429,0.886526806526806
"1005","20","177",1837.78,2076,0.885250481695568
"1006","20","179",NA,NA,NA
"1007","20","181",NA,NA,NA
"1008","20","183",NA,NA,NA
"1009","20","185",NA,NA,NA
"1010","20","187",NA,NA,NA
"1011","20","189",62.9,68,0.925
"1012","20","191",241.125,267,0.903089887640449
"1013","20","193",70.225,78,0.900320512820513
"1014","20","195",NA,NA,NA
"1015","20","197",NA,NA,NA
"1016","20","199",NA,NA,NA
"1017","20","201",NA,NA,NA
"1018","20","203",NA,NA,NA
"1019","20","205",NA,NA,NA
"1020","20","207",NA,NA,NA
"1021","20","209",1663.76,2244,0.741426024955437
"1022","21","000",43850.065,48367,0.906611222527757
"1023","21","001",166.725,171,0.975
"1024","21","003",180.375,195,0.925
"1025","21","005",274.16,298,0.92
"1026","21","007",66.5,76,0.875
"1027","21","009",562.15,592,0.949577702702703
"1028","21","011",133.2,144,0.925
"1029","21","013",274.45,310,0.885322580645161
"1030","21","015",1642.89,1759,0.933990903922683
"1031","21","017",240.525,254,0.946948818897638
"1032","21","019",474.68,518,0.916370656370656
"1033","21","021",310.65,339,0.916371681415929
"1034","21","023",97.725,111,0.880405405405405
"1035","21","025",135.35,154,0.878896103896104
"1036","21","027",236.4,268,0.882089552238806
"1037","21","029",852.67,937,0.91
"1038","21","031",153.55,166,0.925
"1039","21","033",112.125,115,0.975
"1040","21","035",297.435,318,0.935330188679245
"1041","21","037",791.48,816,0.969950980392157
"1042","21","039",NA,NA,NA
"1043","21","041",114.625,131,0.875
"1044","21","043",282.24,288,0.98
"1045","21","045",116.55,126,0.925
"1046","21","047",550.8,612,0.9
"1047","21","049",367.54,391,0.94
"1048","21","051",166.25,190,0.875
"1049","21","053",91.65,94,0.975
"1050","21","055",78.75,90,0.875
"1051","21","057",69.225,71,0.975
"1052","21","059",1101.48,1204,0.91485049833887
"1053","21","061",135.05,146,0.925
"1054","21","063",NA,NA,NA
"1055","21","065",160.95,174,0.925
"1056","21","067",2770.24,3148,0.88
"1057","21","069",154.475,167,0.925
"1058","21","071",365.2,415,0.88
"1059","21","073",532.445,573,0.929223385689354
"1060","21","075",NA,NA,NA
"1061","21","077",111,120,0.925
"1062","21","079",147.075,159,0.925
"1063","21","081",264.07,293,0.901262798634812
"1064","21","083",367.425,390,0.942115384615385
"1065","21","085",296.24,322,0.92
"1066","21","087",101.5,116,0.875
"1067","21","089",428.105,457,0.936772428884026
"1068","21","091",116.375,133,0.875
"1069","21","093",1185.225,1312,0.903372713414634
"1070","21","095",219.78,256,0.858515625
"1071","21","097",197.47,217,0.91
"1072","21","099",165.75,170,0.975
"1073","21","101",502.2,558,0.9
"1074","21","103",192.225,243,0.79104938271605
"1075","21","105",NA,NA,NA
"1076","21","107",458.99,518,0.886081081081081
"1077","21","109",91,104,0.875
"1078","21","111",6064.75,7135,0.85
"1079","21","113",532.04,566,0.94
"1080","21","115",317.21,337,0.941275964391691
"1081","21","117",1528.03,1661,0.91994581577363
"1082","21","119",137.375,157,0.875
"1083","21","121",260.84,320,0.815125
"1084","21","123",160.875,165,0.975
"1085","21","125",493.6,617,0.8
"1086","21","127",155.75,178,0.875
"1087","21","129",NA,NA,NA
"1088","21","131",87.875,95,0.925
"1089","21","133",220.225,237,0.929219409282701
"1090","21","135",154.475,167,0.925
"1091","21","137",201.11,221,0.91
"1092","21","139",71.175,73,0.975
"1093","21","141",293.83,327,0.898562691131499
"1094","21","143",60.45,62,0.975
"1095","21","145",607.22,676,0.898254437869823
"1096","21","147",183.82,202,0.91
"1097","21","149",105.45,114,0.925
"1098","21","151",784.38,852,0.920633802816902
"1099","21","153",129.5,148,0.875
"1100","21","155",247.22,263,0.94
"1101","21","157",334.88,364,0.92
"1102","21","159",108.225,111,0.975
"1103","21","161",204.25,215,0.95
"1104","21","163",391.68,408,0.96
"1105","21","165",61.25,70,0.875
"1106","21","167",226.175,233,0.970708154506438
"1107","21","169",99.825,121,0.825
"1108","21","171",124.875,135,0.925
"1109","21","173",278.57,313,0.89
"1110","21","175",120.9,124,0.975
"1111","21","177",287.97,331,0.87
"1112","21","179",512.85,541,0.947966728280961
"1113","21","181",61.05,66,0.925
"1114","21","183",218.4,240,0.91
"1115","21","185",986.49,1017,0.97
"1116","21","187",135.05,146,0.925
"1117","21","189",NA,NA,NA
"1118","21","191",149.175,153,0.975
"1119","21","193",281.48,303,0.928976897689769
"1120","21","195",604.555,688,0.878713662790698
"1121","21","197",152.25,174,0.875
"1122","21","199",657.62,709,0.9275317348378
"1123","21","201",NA,NA,NA
"1124","21","203",195.96,213,0.92
"1125","21","205",199.5,210,0.95
"1126","21","207",187.2,192,0.975
"1127","21","209",666.61,749,0.89
"1128","21","211",485.76,552,0.88
"1129","21","213",203.98,217,0.94
"1130","21","215",206.4,215,0.96
"1131","21","217",255.63,279,0.916236559139785
"1132","21","219",136.5,140,0.975
"1133","21","221",135.975,147,0.925
"1134","21","223",74.925,81,0.925
"1135","21","225",134.125,145,0.925
"1136","21","227",1593.31,1656,0.962143719806763
"1137","21","229",130.65,134,0.975
"1138","21","231",229.36,244,0.94
"1139","21","233",123.375,141,0.875
"1140","21","235",548.17,587,0.933850085178876
"1141","21","237",84.175,91,0.925
"1142","21","239",287.85,303,0.95
"1143","22","000",38837.88,46305,0.838740524781341
"1144","22","001",462.88,526,0.88
"1145","22","003",208.68,222,0.94
"1146","22","005",1517.4,1686,0.9
"1147","22","007",165.575,179,0.925
"1148","22","009",433.13,469,0.923518123667377
"1149","22","011",313.02,333,0.94
"1150","22","013",139.125,159,0.875
"1151","22","015",1269.84,1443,0.88
"1152","22","017",1838.4,2298,0.8
"1153","22","019",1554.405,1667,0.93245650869826
"1154","22","021",81.9,84,0.975
"1155","22","023",66.3,68,0.975
"1156","22","025",62.775,81,0.775
"1157","22","027",98.475,101,0.975
"1158","22","029",224.95,269,0.836245353159851
"1159","22","031",326.89,337,0.97
"1160","22","033",3422.505,4423,0.773797196472982
"1161","22","035",57.75,66,0.875
"1162","22","037",87.575,113,0.775
"1163","22","039",292.32,336,0.87
"1164","22","041",140,160,0.875
"1165","22","043",195,200,0.975
"1166","22","045",579.42,666,0.87
"1167","22","047",217.36,247,0.88
"1168","22","049",135.05,146,0.925
"1169","22","051",2651.525,3757,0.705755922278414
"1170","22","053",364.56,372,0.98
"1171","22","055",1981.32,2308,0.858457538994801
"1172","22","057",853.58,938,0.91
"1173","22","059",152.1,156,0.975
"1174","22","061",344.445,375,0.91852
"1175","22","063",1492.4,1640,0.91
"1176","22","065",53.75,86,0.625
"1177","22","067",203.36,248,0.82
"1178","22","069",443.91,514,0.86363813229572
"1179","22","071",2901.445,3731,0.777658804610024
"1180","22","073",1529.55,1761,0.868568994889267
"1181","22","075",261,300,0.87
"1182","22","077",140.25,170,0.825
"1183","22","079",1281.4,1490,0.86
"1184","22","081",72.075,93,0.775
"1185","22","083",177.35,218,0.813532110091743
"1186","22","085",306.46,308,0.995
"1187","22","087",506.85,545,0.93
"1188","22","089",661.57,727,0.91
"1189","22","091",74.25,90,0.825
"1190","22","093",201.4,212,0.95
"1191","22","095",274.03,409,0.67
"1192","22","097",600.08,733,0.818663028649386
"1193","22","099",397.7,485,0.82
"1194","22","101",532.89,573,0.93
"1195","22","103",2142.4,2678,0.8
"1196","22","105",1046.09,1433,0.73
"1197","22","107",NA,NA,NA
"1198","22","109",829.9,965,0.86
"1199","22","111",176.05,194,0.907474226804124
"1200","22","113",548.05,565,0.97
"1201","22","115",411.6,420,0.98
"1202","22","117",317.675,394,0.806281725888325
"1203","22","119",354.64,403,0.88
"1204","22","121",239.7,282,0.85
"1205","22","123",114.075,117,0.975
"1206","22","125",129.5,140,0.925
"1207","22","127",143.375,155,0.925
"1208","23","000",NA,NA,NA
"1209","23","001",NA,NA,NA
"1210","23","003",NA,NA,NA
"1211","23","005",NA,NA,NA
"1212","23","007",NA,NA,NA
"1213","23","009",NA,NA,NA
"1214","23","011",NA,NA,NA
"1215","23","013",NA,NA,NA
"1216","23","015",NA,NA,NA
"1217","23","017",NA,NA,NA
"1218","23","019",NA,NA,NA
"1219","23","021",NA,NA,NA
"1220","23","023",NA,NA,NA
"1221","23","025",NA,NA,NA
"1222","23","027",NA,NA,NA
"1223","23","029",NA,NA,NA
"1224","23","031",NA,NA,NA
"1225","24","000",57954.99,67045,0.864419270639123
"1226","24","001",552.37,607,0.91
"1227","24","003",5296.39,5951,0.89
"1228","24","005",7174,8440,0.85
"1229","24","009",1196.16,1246,0.96
"1230","24","011",339.15,399,0.85
"1231","24","013",1920.45,2065,0.93
"1232","24","015",980.78,1102,0.89
"1233","24","017",2056.23,2211,0.93
"1234","24","019",271.42,331,0.82
"1235","24","021",3082.95,3315,0.93
"1236","24","023",251.92,268,0.94
"1237","24","025",2525.82,2838,0.89
"1238","24","027",4428.9,4662,0.95
"1239","24","029",125.8,136,0.925
"1240","24","031",11480.4,12756,0.9
"1241","24","033",7561.4,9820,0.77
"1242","24","035",535.8,570,0.94
"1243","24","037",1131.3,1257,0.9
"1244","24","039",170.1,210,0.81
"1245","24","041",327.86,338,0.97
"1246","24","043",1522.43,1673,0.91
"1247","24","045",905.25,1065,0.85
"1248","24","047",454.77,489,0.93
"1249","24","510",3663.34,5296,0.691718277945619
"1250","25","000",66579.68,74004,0.89967677422842
"1251","25","001",1848.05,2006,0.921261216350947
"1252","25","003",1111.6,1231,0.903005686433794
"1253","25","005",6271.15,6869,0.912964041345174
"1254","25","007",144.475,178,0.811657303370786
"1255","25","009",8161.325,9119,0.89498026099353
"1256","25","011",590.825,753,0.784628154050465
"1257","25","013",4673.31,5405,0.864627197039778
"1258","25","015",1387.775,1480,0.937685810810811
"1259","25","017",15365.935,16612,0.924990067421141
"1260","25","019",125.8,136,0.925
"1261","25","021",7650.19,8363,0.914766232213321
"1262","25","023",5786.58,6340,0.912709779179811
"1263","25","025",4566.86,5767,0.791895266169586
"1264","25","027",8895.805,9745,0.912858388917394
"1265","26","000",95387.055,116180,0.821028189017042
"1266","26","001",NA,NA,NA
"1267","26","003",NA,NA,NA
"1268","26","005",1135.505,1401,0.810496074232691
"1269","26","007",232.36,314,0.74
"1270","26","009",226.025,253,0.893379446640316
"1271","26","011",109.025,129,0.84515503875969
"1272","26","013",NA,NA,NA
"1273","26","015",589.89,678,0.870044247787611
"1274","26","017",922.635,1166,0.791282161234991
"1275","26","019",100.75,143,0.704545454545455
"1276","26","021",1639.775,2560,0.640537109375
"1277","26","023",415.79,503,0.82662027833002
"1278","26","025",1289.26,1637,0.787574832009774
"1279","26","027",433.455,526,0.824058935361217
"1280","26","029",245.65,285,0.861929824561403
"1281","26","031",192.275,235,0.818191489361702
"1282","26","033",284.8,338,0.842603550295858
"1283","26","035",230.45,300,0.768166666666667
"1284","26","037",912.07,1130,0.807141592920354
"1285","26","039",119.875,137,0.875
"1286","26","041",304.925,343,0.88899416909621
"1287","26","043",270.225,311,0.868890675241158
"1288","26","045",1354.11,1728,0.783628472222222
"1289","26","047",330.475,387,0.853940568475452
"1290","26","049",3784.52,4882,0.77519868906186
"1291","26","051",164.425,185,0.888783783783784
"1292","26","053",117.025,140,0.835892857142857
"1293","26","055",870.355,1029,0.845826044703596
"1294","26","057",354.6,405,0.875555555555556
"1295","26","059",371.85,454,0.819052863436123
"1296","26","061",354.6,439,0.807744874715262
"1297","26","063",330.025,380,0.868486842105263
"1298","26","065",2475.935,3196,0.774698060075094
"1299","26","067",540.16,663,0.814720965309201
"1300","26","069",239.925,310,0.773951612903226
"1301","26","071",NA,NA,NA
"1302","26","073",426.445,545,0.782467889908257
"1303","26","075",1470.875,1880,0.782380319148936
"1304","26","077",1985.215,2619,0.758004963726613
"1305","26","079",121.65,151,0.805629139072848
"1306","26","081",6403.045,7518,0.851695264698058
"1307","26","083",NA,NA,NA
"1308","26","085",NA,NA,NA
"1309","26","087",792.3,927,0.854692556634304
"1310","26","089",146.25,185,0.790540540540541
"1311","26","091",950.61,1139,0.834600526777875
"1312","26","093",2027.95,2218,0.91431469792606
"1313","26","095",NA,NA,NA
"1314","26","097",98.55,137,0.719343065693431
"1315","26","099",8444.35,9832,0.858863913751017
"1316","26","101",401.8,641,0.626833073322933
"1317","26","103",524.845,604,0.868948675496689
"1318","26","105",296.9,347,0.855619596541787
"1319","26","107",324.225,443,0.731884875846501
"1320","26","109",242.025,310,0.780725806451613
"1321","26","111",861.315,992,0.868261088709677
"1322","26","113",130.75,150,0.871666666666667
"1323","26","115",1554.98,1776,0.875551801801802
"1324","26","117",748.34,1493,0.501232417950435
"1325","26","119",NA,NA,NA
"1326","26","121",1580.22,1954,0.80871033776868
"1327","26","123",493.625,585,0.843803418803419
"1328","26","125",13138.905,15163,0.866510914726637
"1329","26","127",190.925,232,0.822952586206897
"1330","26","129",116.85,185,0.631621621621622
"1331","26","131",NA,NA,NA
"1332","26","133",252.7,295,0.856610169491525
"1333","26","135",NA,NA,NA
"1334","26","137",218.61,267,0.81876404494382
"1335","26","139",3184.82,3519,0.905035521454959
"1336","26","141",NA,NA,NA
"1337","26","143",174.95,245,0.714081632653061
"1338","26","145",1599.495,2013,0.794582712369598
"1339","26","147",1822.285,2166,0.841313481071099
"1340","26","149",623.195,764,0.815700261780105
"1341","26","151",438.875,497,0.883048289738431
"1342","26","153",68.25,78,0.875
"1343","26","155",721.245,824,0.875297330097087
"1344","26","157",484.15,575,0.842
"1345","26","159",1004.625,1345,0.746933085501859
"1346","26","161",3193.885,3703,0.862512827437213
"1347","26","163",16258.255,20110,0.808466185977126
"1348","26","165",394.975,551,0.716833030852995
"1349","27","000",58488.905,69536,0.841131284514496
"1350","27","001",144.075,176,0.818607954545454
"1351","27","003",4536.45,5287,0.858038585209003
"1352","27","005",285.68,347,0.82328530259366
"1353","27","007",381.625,589,0.647920203735144
"1354","27","009",395.4,453,0.872847682119205
"1355","27","011",NA,NA,NA
"1356","27","013",715.55,827,0.865235792019347
"1357","27","015",251.7,286,0.88006993006993
"1358","27","017",445.87,489,0.911799591002045
"1359","27","019",1279.285,1348,0.949024480712166
"1360","27","021",247.925,350,0.708357142857143
"1361","27","023",207.525,228,0.910197368421053
"1362","27","025",551.765,646,0.854125386996904
"1363","27","027",640.525,755,0.848377483443709
"1364","27","029",NA,NA,NA
"1365","27","031",NA,NA,NA
"1366","27","033",130.2,140,0.93
"1367","27","035",663.205,780,0.850262820512821
"1368","27","037",5116.78,5956,0.859096709200806
"1369","27","039",260.625,281,0.927491103202847
"1370","27","041",407.11,464,0.87739224137931
"1371","27","043",116.8,135,0.865185185185185
"1372","27","045",NA,NA,NA
"1373","27","047",266.46,335,0.795402985074627
"1374","27","049",580.275,650,0.892730769230769
"1375","27","051",NA,NA,NA
"1376","27","053",10919.325,13526,0.807284119473606
"1377","27","055",309.65,425,0.728588235294118
"1378","27","057",131.825,183,0.720355191256831
"1379","27","059",348.22,452,0.770398230088496
"1380","27","061",499.03,545,0.915651376146789
"1381","27","063",112,120,0.933333333333333
"1382","27","065",151.525,182,0.832554945054945
"1383","27","067",392.91,511,0.768904109589041
"1384","27","069",NA,NA,NA
"1385","27","071",101.65,115,0.883913043478261
"1386","27","073",NA,NA,NA
"1387","27","075",93.425,101,0.925
"1388","27","077",NA,NA,NA
"1389","27","079",291.7,320,0.9115625
"1390","27","081",NA,NA,NA
"1391","27","083",351.66,405,0.868296296296296
"1392","27","085",377.86,428,0.88285046728972
"1393","27","087",61.8,111,0.556756756756757
"1394","27","089",NA,NA,NA
"1395","27","091",222.025,262,0.847423664122137
"1396","27","093",231.825,247,0.938562753036437
"1397","27","095",365.275,441,0.828287981859411
"1398","27","097",357.1,418,0.854306220095694
"1399","27","099",382.44,505,0.757306930693069
"1400","27","101",NA,NA,NA
"1401","27","103",167.85,191,0.878795811518325
"1402","27","105",278.1,414,0.671739130434783
"1403","27","107",NA,NA,NA
"1404","27","109",1716.935,2009,0.854621702339472
"1405","27","111",562.365,677,0.830672082717873
"1406","27","113",151.975,166,0.915512048192771
"1407","27","115",246.55,302,0.816390728476821
"1408","27","117",87.975,104,0.845913461538461
"1409","27","119",337.85,402,0.840422885572139
"1410","27","121",88.8,96,0.925
"1411","27","123",5549.435,7039,0.788384003409575
"1412","27","125",NA,NA,NA
"1413","27","127",163.575,182,0.898763736263736
"1414","27","129",NA,NA,NA
"1415","27","131",579.63,735,0.788612244897959
"1416","27","133",121.85,136,0.895955882352941
"1417","27","135",195.575,226,0.86537610619469
"1418","27","137",1582.815,1895,0.835258575197889
"1419","27","139",1939.505,2145,0.904198135198135
"1420","27","141",1400,1563,0.895713371721049
"1421","27","143",148.475,180,0.824861111111111
"1422","27","145",1528.04,1952,0.78280737704918
"1423","27","147",498.825,559,0.892352415026834
