"","statecode","countycode","b_tractsum","w_tractsum","tot_tractsum","bdiff","wdiff"
"77724","49","049",2708,574509,666547,0,0
"77725","49","049",2708,574509,666547,0,0
"77726","49","049",2708,574509,666547,0,0
"77727","49","049",2708,574509,666547,0,0
"77728","49","049",2708,574509,666547,0,0
"77729","49","049",2708,574509,666547,0,0
"77730","49","049",2708,574509,666547,0,0
"77731","49","049",2708,574509,666547,0,0
"77732","49","049",2708,574509,666547,0,0
"77733","49","049",2708,574509,666547,0,0
"77734","49","049",2708,574509,666547,0,0
"77735","49","049",2708,574509,666547,0,0
"77736","49","049",2708,574509,666547,0,0
"77737","49","049",2708,574509,666547,0,0
"77738","49","049",2708,574509,666547,0,0
"77739","49","049",2708,574509,666547,0,0
"77740","49","049",2708,574509,666547,0,0
"77741","49","049",2708,574509,666547,0,0
"77742","49","049",2708,574509,666547,0,0
"77743","49","049",2708,574509,666547,0,0
"77744","49","049",2708,574509,666547,0,0
"77745","49","049",2708,574509,666547,0,0
"77746","49","049",2708,574509,666547,0,0
"77747","49","049",2708,574509,666547,0,0
"77748","49","049",2708,574509,666547,0,0
"77749","49","049",2708,574509,666547,0,0
"77750","49","049",2708,574509,666547,0,0
"77751","49","049",2708,574509,666547,0,0
"77752","49","049",2708,574509,666547,0,0
"77753","49","049",2708,574509,666547,0,0
"77754","49","049",2708,574509,666547,0,0
"77755","49","049",2708,574509,666547,0,0
"77756","49","049",2708,574509,666547,0,0
"77757","49","049",2708,574509,666547,0,0
"77758","49","049",2708,574509,666547,0,0
"77759","49","049",2708,574509,666547,0,0
"77760","49","049",2708,574509,666547,0,0
"77761","49","049",2708,574509,666547,0,0
"77762","49","049",2708,574509,666547,0,0
"77763","49","049",2708,574509,666547,0,0
"77764","49","049",2708,574509,666547,0,0
"77765","49","049",2708,574509,666547,0,0
"77766","49","049",2708,574509,666547,0,0
"77767","49","049",2708,574509,666547,0,0
"77768","49","049",2708,574509,666547,0,0
"77769","49","049",2708,574509,666547,0,0
"77770","49","049",2708,574509,666547,0,0
"77771","49","049",2708,574509,666547,0,0
"77772","49","049",2708,574509,666547,0,0
"77773","49","049",2708,574509,666547,0,0
"77774","49","049",2708,574509,666547,0,0
"77775","49","049",2708,574509,666547,0,0
"77776","49","049",2708,574509,666547,0,0
"77777","49","049",2708,574509,666547,0,0
"77778","49","049",2708,574509,666547,0,0
"77779","49","049",2708,574509,666547,0,0
"77780","49","049",2708,574509,666547,0,0
"77781","49","049",2708,574509,666547,0,0
"77782","49","049",2708,574509,666547,0,0
"77783","49","049",2708,574509,666547,0,0
"77784","49","049",2708,574509,666547,0,0
"77785","49","049",2708,574509,666547,0,0
"77786","49","049",2708,574509,666547,0,0
"77787","49","049",2708,574509,666547,0,0
"77788","49","049",2708,574509,666547,0,0
"77789","49","049",2708,574509,666547,0,0
"77790","49","049",2708,574509,666547,0,0
"77791","49","049",2708,574509,666547,0,0
"77792","49","049",2708,574509,666547,0,0
"77793","49","049",2708,574509,666547,0,0
"77794","49","049",2708,574509,666547,0,0
"77795","49","049",2708,574509,666547,0,0
"77796","49","049",2708,574509,666547,0,0
"77797","49","049",2708,574509,666547,0,0
"77798","49","049",2708,574509,666547,0,0
"77799","49","049",2708,574509,666547,0,0
"77800","49","049",2708,574509,666547,0,0
"77801","49","049",2708,574509,666547,0,0
"77802","49","049",2708,574509,666547,0,0
"77803","49","049",2708,574509,666547,0,0
"77804","49","049",2708,574509,666547,0,0
"77805","49","049",2708,574509,666547,0,0
"77806","49","049",2708,574509,666547,0,0
"77807","49","049",2708,574509,666547,0,0
"77808","49","049",2708,574509,666547,0,0
"77809","49","049",2708,574509,666547,0,0
"77810","49","049",2708,574509,666547,0,0
"77811","49","049",2708,574509,666547,0,0
"77812","49","049",2708,574509,666547,0,0
"77813","49","049",2708,574509,666547,0,0
"77814","49","049",2708,574509,666547,0,0
"77815","49","049",2708,574509,666547,0,0
"77816","49","049",2708,574509,666547,0,0
"77817","49","049",2708,574509,666547,0,0
"77818","49","049",2708,574509,666547,0,0
"77819","49","049",2708,574509,666547,0,0
"77820","49","049",2708,574509,666547,0,0
"77821","49","049",2708,574509,666547,0,0
"77822","49","049",2708,574509,666547,0,0
"77823","49","049",2708,574509,666547,0,0
"77824","49","049",2708,574509,666547,0,0
"77825","49","049",2708,574509,666547,0,0
"77826","49","049",2708,574509,666547,0,0
"77827","49","049",2708,574509,666547,0,0
"77828","49","049",2708,574509,666547,0,0
"77829","49","049",2708,574509,666547,0,0
"77830","49","049",2708,574509,666547,0,0
"77831","49","049",2708,574509,666547,0,0
"77832","49","049",2708,574509,666547,0,0
"77833","49","049",2708,574509,666547,0,0
"77834","49","049",2708,574509,666547,0,0
"77835","49","049",2708,574509,666547,0,0
"77836","49","049",2708,574509,666547,0,0
"77837","49","049",2708,574509,666547,0,0
"77838","49","049",2708,574509,666547,0,0
"77839","49","049",2708,574509,666547,0,0
"77840","49","049",2708,574509,666547,0,0
"77841","49","049",2708,574509,666547,0,0
"77842","49","049",2708,574509,666547,0,0
"77843","49","049",2708,574509,666547,0,0
"77844","49","049",2708,574509,666547,0,0
"77845","49","049",2708,574509,666547,0,0
"77846","49","049",2708,574509,666547,0,0
"77847","49","049",2708,574509,666547,0,0
"77848","49","049",2708,574509,666547,0,0
"77849","49","049",2708,574509,666547,0,0
"77850","49","049",2708,574509,666547,0,0
"77851","49","049",2708,574509,666547,0,0
"77852","49","049",2708,574509,666547,0,0
"77853","49","049",2708,574509,666547,0,0
"77854","49","049",2708,574509,666547,0,0
"77855","49","049",2708,574509,666547,0,0
"77856","49","049",2708,574509,666547,0,0
"77857","49","049",2708,574509,666547,0,0
"77858","49","049",2708,574509,666547,0,0
"77859","49","049",2708,574509,666547,0,0
"77860","49","049",2708,574509,666547,0,0
"77861","49","049",2708,574509,666547,0,0
"77862","49","049",2708,574509,666547,0,0
"77863","49","049",2708,574509,666547,0,0
"77864","49","049",2708,574509,666547,0,0
"77865","49","049",2708,574509,666547,0,0
"77866","49","049",2708,574509,666547,0,0
"77867","49","049",2708,574509,666547,0,0
"77868","49","049",2708,574509,666547,0,0
"77869","49","051",0,31000,35593,0,0
"77870","49","051",0,31000,35593,0,0
"77871","49","051",0,31000,35593,0,0
"77872","49","051",0,31000,35593,0,0
"77873","49","051",0,31000,35593,0,0
"77874","49","051",0,31000,35593,0,0
"77875","49","051",0,31000,35593,0,0
"77876","49","051",0,31000,35593,0,0
"77877","49","051",0,31000,35593,0,0
"77878","49","051",0,31000,35593,0,0
"77879","49","053",657,166246,187275,0,0
"77880","49","053",657,166246,187275,0,0
"77881","49","053",657,166246,187275,0,0
"77882","49","053",657,166246,187275,0,0
"77883","49","053",657,166246,187275,0,0
"77884","49","053",657,166246,187275,0,0
"77885","49","053",657,166246,187275,0,0
"77886","49","053",657,166246,187275,0,0
"77887","49","053",657,166246,187275,0,0
"77888","49","053",657,166246,187275,0,0
"77889","49","053",657,166246,187275,0,0
"77890","49","053",657,166246,187275,0,0
"77891","49","053",657,166246,187275,0,0
"77892","49","053",657,166246,187275,0,0
"77893","49","053",657,166246,187275,0,0
"77894","49","053",657,166246,187275,0,0
"77895","49","053",657,166246,187275,0,0
"77896","49","053",657,166246,187275,0,0
"77897","49","053",657,166246,187275,0,0
"77898","49","053",657,166246,187275,0,0
"77899","49","053",657,166246,187275,0,0
"77900","49","053",657,166246,187275,0,0
"77901","49","053",657,166246,187275,0,0
"77902","49","053",657,166246,187275,0,0
"77903","49","053",657,166246,187275,0,0
"77904","49","053",657,166246,187275,0,0
"77905","49","053",657,166246,187275,0,0
"77906","49","053",657,166246,187275,0,0
"77907","49","053",657,166246,187275,0,0
"77908","49","053",657,166246,187275,0,0
"77909","49","053",657,166246,187275,0,0
"77910","49","053",657,166246,187275,0,0
"77911","49","053",657,166246,187275,0,0
"77912","49","053",657,166246,187275,0,0
"77913","49","053",657,166246,187275,0,0
"77914","49","055",0,2482,2526,0,0
"77915","49","057",2555,226618,262881,0,0
"77916","49","057",2555,226618,262881,0,0
"77917","49","057",2555,226618,262881,0,0
"77918","49","057",2555,226618,262881,0,0
"77919","49","057",2555,226618,262881,0,0
"77920","49","057",2555,226618,262881,0,0
"77921","49","057",2555,226618,262881,0,0
"77922","49","057",2555,226618,262881,0,0
"77923","49","057",2555,226618,262881,0,0
"77924","49","057",2555,226618,262881,0,0
"77925","49","057",2555,226618,262881,0,0
"77926","49","057",2555,226618,262881,0,0
"77927","49","057",2555,226618,262881,0,0
"77928","49","057",2555,226618,262881,0,0
"77929","49","057",2555,226618,262881,0,0
"77930","49","057",2555,226618,262881,0,0
"77931","49","057",2555,226618,262881,0,0
"77932","49","057",2555,226618,262881,0,0
"77933","49","057",2555,226618,262881,0,0
"77934","49","057",2555,226618,262881,0,0
"77935","49","057",2555,226618,262881,0,0
"77936","49","057",2555,226618,262881,0,0
"77937","49","057",2555,226618,262881,0,0
"77938","49","057",2555,226618,262881,0,0
"77939","49","057",2555,226618,262881,0,0
"77940","49","057",2555,226618,262881,0,0
"77941","49","057",2555,226618,262881,0,0
"77942","49","057",2555,226618,262881,0,0
"77943","49","057",2555,226618,262881,0,0
"77944","49","057",2555,226618,262881,0,0
"77945","49","057",2555,226618,262881,0,0
"77946","49","057",2555,226618,262881,0,0
"77947","49","057",2555,226618,262881,0,0
"77948","49","057",2555,226618,262881,0,0
"77949","49","057",2555,226618,262881,0,0
"77950","49","057",2555,226618,262881,0,0
"77951","49","057",2555,226618,262881,0,0
"77952","49","057",2555,226618,262881,0,0
"77953","49","057",2555,226618,262881,0,0
"77954","49","057",2555,226618,262881,0,0
"77955","49","057",2555,226618,262881,0,0
"77956","49","057",2555,226618,262881,0,0
"77957","49","057",2555,226618,262881,0,0
"77958","49","057",2555,226618,262881,0,0
"77959","49","057",2555,226618,262881,0,0
"77960","49","057",2555,226618,262881,0,0
"77961","49","057",2555,226618,262881,0,0
"77962","49","057",2555,226618,262881,0,0
"77963","49","057",2555,226618,262881,0,0
"77964","49","057",2555,226618,262881,0,0
"77965","49","057",2555,226618,262881,0,0
"77966","49","057",2555,226618,262881,0,0
"77967","49","057",2555,226618,262881,0,0
"77968","49","057",2555,226618,262881,0,0
"77969","49","057",2555,226618,262881,0,0
"77970","49","057",2555,226618,262881,0,0
"77971","49","057",2555,226618,262881,0,0
"77972","49","057",2555,226618,262881,0,0
"77973","50","001",226,32258,34281,0,0
"77974","50","001",226,32258,34281,0,0
"77975","50","001",226,32258,34281,0,0
"77976","50","001",226,32258,34281,0,0
"77977","50","001",226,32258,34281,0,0
"77978","50","001",226,32258,34281,0,0
"77979","50","001",226,32258,34281,0,0
"77980","50","001",226,32258,34281,0,0
"77981","50","001",226,32258,34281,0,0
"77982","50","001",226,32258,34281,0,0
"77983","50","003",87,34269,36148,0,0
"77984","50","003",87,34269,36148,0,0
"77985","50","003",87,34269,36148,0,0
"77986","50","003",87,34269,36148,0,0
"77987","50","003",87,34269,36148,0,0
"77988","50","003",87,34269,36148,0,0
"77989","50","003",87,34269,36148,0,0
"77990","50","003",87,34269,36148,0,0
"77991","50","003",87,34269,36148,0,0
"77992","50","003",87,34269,36148,0,0
"77993","50","003",87,34269,36148,0,0
"77994","50","003",87,34269,36148,0,0
"77995","50","005",225,27703,29464,0,0
"77996","50","005",225,27703,29464,0,0
"77997","50","005",225,27703,29464,0,0
"77998","50","005",225,27703,29464,0,0
"77999","50","005",225,27703,29464,0,0
"78000","50","005",225,27703,29464,0,0
"78001","50","005",225,27703,29464,0,0
"78002","50","005",225,27703,29464,0,0
"78003","50","005",225,27703,29464,0,0
"78004","50","005",225,27703,29464,0,0
"78005","50","007",3261,141255,158554,0,0
"78006","50","007",3261,141255,158554,0,0
"78007","50","007",3261,141255,158554,0,0
"78008","50","007",3261,141255,158554,0,0
"78009","50","007",3261,141255,158554,0,0
"78010","50","007",3261,141255,158554,0,0
"78011","50","007",3261,141255,158554,0,0
"78012","50","007",3261,141255,158554,0,0
"78013","50","007",3261,141255,158554,0,0
"78014","50","007",3261,141255,158554,0,0
"78015","50","007",3261,141255,158554,0,0
"78016","50","007",3261,141255,158554,0,0
"78017","50","007",3261,141255,158554,0,0
"78018","50","007",3261,141255,158554,0,0
"78019","50","007",3261,141255,158554,0,0
"78020","50","007",3261,141255,158554,0,0
"78021","50","007",3261,141255,158554,0,0
"78022","50","007",3261,141255,158554,0,0
"78023","50","007",3261,141255,158554,0,0
"78024","50","007",3261,141255,158554,0,0
"78025","50","007",3261,141255,158554,0,0
"78026","50","007",3261,141255,158554,0,0
"78027","50","007",3261,141255,158554,0,0
"78028","50","007",3261,141255,158554,0,0
"78029","50","007",3261,141255,158554,0,0
"78030","50","007",3261,141255,158554,0,0
"78031","50","007",3261,141255,158554,0,0
"78032","50","007",3261,141255,158554,0,0
"78033","50","007",3261,141255,158554,0,0
"78034","50","007",3261,141255,158554,0,0
"78035","50","007",3261,141255,158554,0,0
"78036","50","007",3261,141255,158554,0,0
"78037","50","007",3261,141255,158554,0,0
"78038","50","007",3261,141255,158554,0,0
"78039","50","007",3261,141255,158554,0,0
"78040","50","007",3261,141255,158554,0,0
"78041","50","007",3261,141255,158554,0,0
"78042","50","007",3261,141255,158554,0,0
"78043","50","007",3261,141255,158554,0,0
"78044","50","007",3261,141255,158554,0,0
"78045","50","007",3261,141255,158554,0,0
"78046","50","009",0,5568,5940,0,0
"78047","50","009",0,5568,5940,0,0
"78048","50","009",0,5568,5940,0,0
"78049","50","011",51,46393,49895,0,0
"78050","50","011",51,46393,49895,0,0
"78051","50","011",51,46393,49895,0,0
"78052","50","011",51,46393,49895,0,0
"78053","50","011",51,46393,49895,0,0
"78054","50","011",51,46393,49895,0,0
"78055","50","011",51,46393,49895,0,0
"78056","50","011",51,46393,49895,0,0
"78057","50","011",51,46393,49895,0,0
"78058","50","011",51,46393,49895,0,0
"78059","50","011",51,46393,49895,0,0
"78060","50","013",18,6734,7373,0,0
"78061","50","013",18,6734,7373,0,0
"78062","50","015",126,23252,25427,0,0
"78063","50","015",126,23252,25427,0,0
"78064","50","015",126,23252,25427,0,0
"78065","50","015",126,23252,25427,0,0
"78066","50","015",126,23252,25427,0,0
"78067","50","015",126,23252,25427,0,0
"78068","50","015",126,23252,25427,0,0
"78069","50","017",69,27476,28999,0,0
"78070","50","017",69,27476,28999,0,0
"78071","50","017",69,27476,28999,0,0
"78072","50","017",69,27476,28999,0,0
"78073","50","017",69,27476,28999,0,0
"78074","50","017",69,27476,28999,0,0
"78075","50","017",69,27476,28999,0,0
"78076","50","017",69,27476,28999,0,0
"78077","50","017",69,27476,28999,0,0
"78078","50","017",69,27476,28999,0,0
"78079","50","019",151,25452,26646,0,0
"78080","50","019",151,25452,26646,0,0
"78081","50","019",151,25452,26646,0,0
"78082","50","019",151,25452,26646,0,0
"78083","50","019",151,25452,26646,0,0
"78084","50","019",151,25452,26646,0,0
"78085","50","019",151,25452,26646,0,0
"78086","50","019",151,25452,26646,0,0
"78087","50","019",151,25452,26646,0,0
"78088","50","019",151,25452,26646,0,0
"78089","50","021",187,55808,58408,0,0
"78090","50","021",187,55808,58408,0,0
"78091","50","021",187,55808,58408,0,0
"78092","50","021",187,55808,58408,0,0
"78093","50","021",187,55808,58408,0,0
"78094","50","021",187,55808,58408,0,0
"78095","50","021",187,55808,58408,0,0
"78096","50","021",187,55808,58408,0,0
"78097","50","021",187,55808,58408,0,0
"78098","50","021",187,55808,58408,0,0
"78099","50","021",187,55808,58408,0,0
"78100","50","021",187,55808,58408,0,0
"78101","50","021",187,55808,58408,0,0
"78102","50","021",187,55808,58408,0,0
"78103","50","021",187,55808,58408,0,0
"78104","50","021",187,55808,58408,0,0
"78105","50","021",187,55808,58408,0,0
"78106","50","021",187,55808,58408,0,0
"78107","50","021",187,55808,58408,0,0
"78108","50","021",187,55808,58408,0,0
"78109","50","023",460,55124,58008,0,0
"78110","50","023",460,55124,58008,0,0
"78111","50","023",460,55124,58008,0,0
"78112","50","023",460,55124,58008,0,0
"78113","50","023",460,55124,58008,0,0
"78114","50","023",460,55124,58008,0,0
"78115","50","023",460,55124,58008,0,0
"78116","50","023",460,55124,58008,0,0
"78117","50","023",460,55124,58008,0,0
"78118","50","023",460,55124,58008,0,0
"78119","50","023",460,55124,58008,0,0
"78120","50","023",460,55124,58008,0,0
"78121","50","023",460,55124,58008,0,0
"78122","50","023",460,55124,58008,0,0
"78123","50","023",460,55124,58008,0,0
"78124","50","023",460,55124,58008,0,0
"78125","50","023",460,55124,58008,0,0
"78126","50","023",460,55124,58008,0,0
"78127","50","023",460,55124,58008,0,0
"78128","50","023",460,55124,58008,0,0
"78129","50","025",193,41667,44121,0,0
"78130","50","025",193,41667,44121,0,0
"78131","50","025",193,41667,44121,0,0
"78132","50","025",193,41667,44121,0,0
"78133","50","025",193,41667,44121,0,0
"78134","50","025",193,41667,44121,0,0
"78135","50","025",193,41667,44121,0,0
"78136","50","025",193,41667,44121,0,0
"78137","50","025",193,41667,44121,0,0
"78138","50","025",193,41667,44121,0,0
"78139","50","025",193,41667,44121,0,0
"78140","50","025",193,41667,44121,0,0
"78141","50","025",193,41667,44121,0,0
"78142","50","025",193,41667,44121,0,0
"78143","50","025",193,41667,44121,0,0
"78144","50","025",193,41667,44121,0,0
"78145","50","025",193,41667,44121,0,0
"78146","50","025",193,41667,44121,0,0
"78147","50","027",176,54139,57070,0,0
"78148","50","027",176,54139,57070,0,0
"78149","50","027",176,54139,57070,0,0
"78150","50","027",176,54139,57070,0,0
"78151","50","027",176,54139,57070,0,0
"78152","50","027",176,54139,57070,0,0
"78153","50","027",176,54139,57070,0,0
"78154","50","027",176,54139,57070,0,0
"78155","50","027",176,54139,57070,0,0
"78156","50","027",176,54139,57070,0,0
"78157","50","027",176,54139,57070,0,0
"78158","50","027",176,54139,57070,0,0
"78159","50","027",176,54139,57070,0,0
"78160","50","027",176,54139,57070,0,0
"78161","50","027",176,54139,57070,0,0
"78162","50","027",176,54139,57070,0,0
"78163","50","027",176,54139,57070,0,0
"78164","50","027",176,54139,57070,0,0
"78165","50","027",176,54139,57070,0,0
"78166","51","001",8731,20070,32083,0,0
"78167","51","001",8731,20070,32083,0,0
"78168","51","001",8731,20070,32083,0,0
"78169","51","001",8731,20070,32083,0,0
"78170","51","001",8731,20070,32083,0,0
"78171","51","001",8731,20070,32083,0,0
"78172","51","001",8731,20070,32083,0,0
"78173","51","001",8731,20070,32083,0,0
"78174","51","001",8731,20070,32083,0,0
"78175","51","001",8731,20070,32083,0,0
"78176","51","001",8731,20070,32083,0,0
"78177","51","001",8731,20070,32083,0,0
"78178","51","001",8731,20070,32083,0,0
"78179","51","001",8731,20070,32083,0,0
"78180","51","001",8731,20070,32083,0,0
"78181","51","003",8358,84655,105516,0,0
"78182","51","003",8358,84655,105516,0,0
"78183","51","003",8358,84655,105516,0,0
"78184","51","003",8358,84655,105516,0,0
"78185","51","003",8358,84655,105516,0,0
"78186","51","003",8358,84655,105516,0,0
"78187","51","003",8358,84655,105516,0,0
"78188","51","003",8358,84655,105516,0,0
"78189","51","003",8358,84655,105516,0,0
"78190","51","003",8358,84655,105516,0,0
"78191","51","003",8358,84655,105516,0,0
"78192","51","003",8358,84655,105516,0,0
"78193","51","003",8358,84655,105516,0,0
"78194","51","003",8358,84655,105516,0,0
"78195","51","003",8358,84655,105516,0,0
"78196","51","003",8358,84655,105516,0,0
"78197","51","003",8358,84655,105516,0,0
"78198","51","003",8358,84655,105516,0,0
"78199","51","003",8358,84655,105516,0,0
"78200","51","003",8358,84655,105516,0,0
"78201","51","003",8358,84655,105516,0,0
"78202","51","003",8358,84655,105516,0,0
"78203","51","003",8358,84655,105516,0,0
"78204","51","003",8358,84655,105516,0,0
"78205","51","003",8358,84655,105516,0,0
"78206","51","003",8358,84655,105516,0,0
"78207","51","003",8358,84655,105516,0,0
"78208","51","003",8358,84655,105516,0,0
"78209","51","003",8358,84655,105516,0,0
"78210","51","005",679,13700,14600,0,0
"78211","51","005",679,13700,14600,0,0
"78212","51","005",679,13700,14600,0,0
"78213","51","005",679,13700,14600,0,0
"78214","51","005",679,13700,14600,0,0
"78215","51","005",679,13700,14600,0,0
"78216","51","007",2708,9978,13210,0,0
"78217","51","007",2708,9978,13210,0,0
"78218","51","007",2708,9978,13210,0,0
"78219","51","009",5445,23324,30342,0,0
"78220","51","009",5445,23324,30342,0,0
"78221","51","009",5445,23324,30342,0,0
"78222","51","009",5445,23324,30342,0,0
"78223","51","009",5445,23324,30342,0,0
"78224","51","009",5445,23324,30342,0,0
"78225","51","009",5445,23324,30342,0,0
"78226","51","009",5445,23324,30342,0,0
"78227","51","009",5445,23324,30342,0,0
"78228","51","009",5445,23324,30342,0,0
"78229","51","011",2939,12669,16347,0,0
"78230","51","011",2939,12669,16347,0,0
"78231","51","011",2939,12669,16347,0,0
"78232","51","011",2939,12669,16347,0,0
"78233","51","013",20817,153274,232308,0,0
"78234","51","013",20817,153274,232308,0,0
"78235","51","013",20817,153274,232308,0,0
"78236","51","013",20817,153274,232308,0,0
"78237","51","013",20817,153274,232308,0,0
"78238","51","013",20817,153274,232308,0,0
"78239","51","013",20817,153274,232308,0,0
"78240","51","013",20817,153274,232308,0,0
"78241","51","013",20817,153274,232308,0,0
"78242","51","013",20817,153274,232308,0,0
"78243","51","013",20817,153274,232308,0,0
"78244","51","013",20817,153274,232308,0,0
"78245","51","013",20817,153274,232308,0,0
"78246","51","013",20817,153274,232308,0,0
"78247","51","013",20817,153274,232308,0,0
"78248","51","013",20817,153274,232308,0,0
"78249","51","013",20817,153274,232308,0,0
"78250","51","013",20817,153274,232308,0,0
"78251","51","013",20817,153274,232308,0,0
"78252","51","013",20817,153274,232308,0,0
"78253","51","013",20817,153274,232308,0,0
"78254","51","013",20817,153274,232308,0,0
"78255","51","013",20817,153274,232308,0,0
"78256","51","013",20817,153274,232308,0,0
"78257","51","013",20817,153274,232308,0,0
"78258","51","013",20817,153274,232308,0,0
"78259","51","013",20817,153274,232308,0,0
"78260","51","013",20817,153274,232308,0,0
"78261","51","013",20817,153274,232308,0,0
"78262","51","013",20817,153274,232308,0,0
"78263","51","013",20817,153274,232308,0,0
"78264","51","013",20817,153274,232308,0,0
"78265","51","013",20817,153274,232308,0,0
"78266","51","013",20817,153274,232308,0,0
"78267","51","013",20817,153274,232308,0,0
"78268","51","013",20817,153274,232308,0,0
"78269","51","013",20817,153274,232308,0,0
"78270","51","013",20817,153274,232308,0,0
"78271","51","013",20817,153274,232308,0,0
"78272","51","013",20817,153274,232308,0,0
"78273","51","013",20817,153274,232308,0,0
"78274","51","013",20817,153274,232308,0,0
"78275","51","013",20817,153274,232308,0,0
"78276","51","013",20817,153274,232308,0,0
"78277","51","013",20817,153274,232308,0,0
"78278","51","013",20817,153274,232308,0,0
"78279","51","013",20817,153274,232308,0,0
"78280","51","013",20817,153274,232308,0,0
"78281","51","013",20817,153274,232308,0,0
"78282","51","013",20817,153274,232308,0,0
"78283","51","013",20817,153274,232308,0,0
"78284","51","013",20817,153274,232308,0,0
"78285","51","013",20817,153274,232308,0,0
"78286","51","013",20817,153274,232308,0,0
"78287","51","013",20817,153274,232308,0,0
"78288","51","013",20817,153274,232308,0,0
"78289","51","013",20817,153274,232308,0,0
"78290","51","013",20817,153274,232308,0,0
"78291","51","013",20817,153274,232308,0,0
"78292","51","013",20817,153274,232308,0,0
"78293","51","013",20817,153274,232308,0,0
"78294","51","013",20817,153274,232308,0,0
"78295","51","013",20817,153274,232308,0,0
"78296","51","013",20817,153274,232308,0,0
"78297","51","013",20817,153274,232308,0,0
"78298","51","013",20817,153274,232308,0,0
"78299","51","013",20817,153274,232308,0,0
"78300","51","013",20817,153274,232308,0,0
"78301","51","013",20817,153274,232308,0,0
"78302","51","013",20817,153274,232308,0,0
"78303","51","013",20817,153274,232308,0,0
"78304","51","015",1328,70187,74454,0,0
"78305","51","015",1328,70187,74454,0,0
"78306","51","015",1328,70187,74454,0,0
"78307","51","015",1328,70187,74454,0,0
"78308","51","015",1328,70187,74454,0,0
"78309","51","015",1328,70187,74454,0,0
"78310","51","015",1328,70187,74454,0,0
"78311","51","015",1328,70187,74454,0,0
"78312","51","015",1328,70187,74454,0,0
"78313","51","015",1328,70187,74454,0,0
"78314","51","015",1328,70187,74454,0,0
"78315","51","015",1328,70187,74454,0,0
"78316","51","015",1328,70187,74454,0,0
"78317","51","015",1328,70187,74454,0,0
"78318","51","015",1328,70187,74454,0,0
"78319","51","015",1328,70187,74454,0,0
"78320","51","015",1328,70187,74454,0,0
"78321","51","015",1328,70187,74454,0,0
"78322","51","017",66,3689,3937,0,0
"78323","51","017",66,3689,3937,0,0
"78324","51","019",4693,70919,79717,0,0
"78325","51","019",4693,70919,79717,0,0
"78326","51","019",4693,70919,79717,0,0
"78327","51","019",4693,70919,79717,0,0
"78328","51","019",4693,70919,79717,0,0
"78329","51","019",4693,70919,79717,0,0
"78330","51","019",4693,70919,79717,0,0
"78331","51","019",4693,70919,79717,0,0
"78332","51","019",4693,70919,79717,0,0
"78333","51","019",4693,70919,79717,0,0
"78334","51","019",4693,70919,79717,0,0
"78335","51","019",4693,70919,79717,0,0
"78336","51","019",4693,70919,79717,0,0
"78337","51","019",4693,70919,79717,0,0
"78338","51","019",4693,70919,79717,0,0
"78339","51","019",4693,70919,79717,0,0
"78340","51","019",4693,70919,79717,0,0
"78341","51","019",4693,70919,79717,0,0
"78342","51","019",4693,70919,79717,0,0
"78343","51","019",4693,70919,79717,0,0
"78344","51","021",43,5167,5280,0,0
"78345","51","021",43,5167,5280,0,0
"78346","51","023",695,31412,33447,0,0
"78347","51","023",695,31412,33447,0,0
"78348","51","023",695,31412,33447,0,0
"78349","51","023",695,31412,33447,0,0
"78350","51","023",695,31412,33447,0,0
"78351","51","023",695,31412,33447,0,0
"78352","51","023",695,31412,33447,0,0
"78353","51","023",695,31412,33447,0,0
"78354","51","023",695,31412,33447,0,0
"78355","51","025",7075,6001,13678,0,0
"78356","51","025",7075,6001,13678,0,0
"78357","51","025",7075,6001,13678,0,0
"78358","51","025",7075,6001,13678,0,0
"78359","51","025",7075,6001,13678,0,0
"78360","51","025",7075,6001,13678,0,0
"78361","51","027",44,18415,18743,0,0
"78362","51","027",44,18415,18743,0,0
"78363","51","027",44,18415,18743,0,0
"78364","51","027",44,18415,18743,0,0
"78365","51","027",44,18415,18743,0,0
"78366","51","027",44,18415,18743,0,0
"78367","51","027",44,18415,18743,0,0
"78368","51","029",4261,9672,14818,0,0
"78369","51","029",4261,9672,14818,0,0
"78370","51","029",4261,9672,14818,0,0
"78371","51","029",4261,9672,14818,0,0
"78372","51","031",7360,43666,54662,0,0
"78373","51","031",7360,43666,54662,0,0
"78374","51","031",7360,43666,54662,0,0
"78375","51","031",7360,43666,54662,0,0
"78376","51","031",7360,43666,54662,0,0
"78377","51","031",7360,43666,54662,0,0
"78378","51","031",7360,43666,54662,0,0
"78379","51","031",7360,43666,54662,0,0
"78380","51","031",7360,43666,54662,0,0
"78381","51","031",7360,43666,54662,0,0
"78382","51","031",7360,43666,54662,0,0
"78383","51","031",7360,43666,54662,0,0
"78384","51","033",6878,19819,30338,0,0
"78385","51","033",6878,19819,30338,0,0
"78386","51","033",6878,19819,30338,0,0
"78387","51","033",6878,19819,30338,0,0
"78388","51","033",6878,19819,30338,0,0
"78389","51","033",6878,19819,30338,0,0
"78390","51","033",6878,19819,30338,0,0
"78391","51","033",6878,19819,30338,0,0
"78392","51","033",6878,19819,30338,0,0
"78393","51","035",23,27605,28975,0,0
"78394","51","035",23,27605,28975,0,0
"78395","51","035",23,27605,28975,0,0
"78396","51","035",23,27605,28975,0,0
"78397","51","035",23,27605,28975,0,0
"78398","51","035",23,27605,28975,0,0
