statecode,countycode,v050_race_AIAN,v050_race_asian,v050_race_black,v050_race_hispanic,v050_race_white,v050_race_flag_CT
47,041,,,,,0.38,
47,043,,,0.53,,0.41,
47,045,,,0.37,,0.32,
47,047,,,0.45,,0.32,
47,049,,,,,0.42,
47,051,,,0.51,,0.45,
47,053,,,0.48,,0.45,
47,055,,,0.43,,0.39,
47,057,,,,,0.43,
47,059,,,0.35,,0.51,
47,061,,,,,0.4,
47,063,,,0.61,0.43,0.5,
47,065,,0.45,0.47,0.34,0.48,
47,067,,,,,0.39,
47,069,,,0.47,,0.37,
47,071,,,0.36,,0.37,
47,073,,,0.54,,0.45,
47,075,,,0.46,,0.36,
47,077,,,0.25,,0.38,
47,079,,,0.53,,0.48,
47,081,,,0.5,,0.39,
47,083,,,,,0.33,
47,085,,,0.58,,0.41,
47,087,,,,,0.39,
47,089,,,0.67,,0.5,
47,091,,,,,0.39,
47,093,,0.41,0.49,0.27,0.53,
47,095,,,0.16,,0.3,
47,097,,,0.24,,0.32,
47,099,,,0.56,,0.42,
47,101,,,,,0.44,
47,103,,,0.4,,0.39,
47,105,,0.53,0.42,0.29,0.59,
47,107,,,0.22,,0.44,
47,109,,,0.54,,0.41,
47,111,,,,,0.34,
47,113,,0.46,0.52,,0.47,
47,115,,,0.3,,0.38,
47,117,,,0.48,,0.46,
47,119,,0.44,0.49,0.15,0.49,
47,121,,,,,0.46,
47,123,,,0.28,,0.45,
47,125,,0.19,0.33,0.23,0.38,
47,127,,,,,0.46,
47,129,,,,,0.38,
47,131,,,0.41,,0.42,
47,133,,,,,0.46,
47,135,,,,,0.37,
47,137,,,,,0.32,
47,139,,,,,0.37,
47,141,,0.16,0.4,0.18,0.51,
47,143,,,0.47,,0.42,
47,145,,,0.67,,0.5,
47,147,,0.27,0.37,0.27,0.4,
47,149,,0.25,0.48,0.3,0.45,
47,151,,,,,0.37,
47,153,,,,,0.39,
47,155,,0.41,,0.15,0.47,
47,157,,0.29,0.35,0.15,0.36,
47,159,,,,,0.36,
47,161,,,,,0.37,
47,163,,0.53,0.51,,0.48,
47,165,,0.37,0.38,0.16,0.41,
47,167,,0.41,0.34,,0.31,
47,169,,,0.39,,0.26,
47,171,,,,,0.51,
47,173,,,,,0.43,
47,175,,,,,0.46,
47,177,,,0.31,,0.41,
47,179,,0.38,0.46,,0.52,
47,181,,,,,0.43,
47,183,,,0.53,,0.4,
47,185,,,,,0.48,
47,187,,0.43,0.45,0.28,0.52,
47,189,,0.21,0.41,0.39,0.43,
48,000,0.37,0.37,0.39,0.3,0.43,
48,001,,,0.33,0.22,0.39,
48,003,,,,0.37,0.37,
48,005,,0.44,0.46,0.28,0.4,
48,007,,0.5,,0.3,0.46,
48,009,,,,,0.41,
48,011,,,,,0.35,
48,013,,,,0.29,0.29,
48,015,,,0.3,0.3,0.38,
48,017,,,,0.28,0.36,
48,019,,,,0.35,0.44,
48,021,,0.17,0.35,0.23,0.36,
48,023,,,,,0.28,
48,025,,,,0.34,0.31,
48,027,,0.38,0.4,0.35,0.46,
48,029,0.25,0.28,0.28,0.36,0.41,
48,031,,,,,0.37,
48,033,,,,,,
48,035,,,,0.43,0.44,
48,037,,0.36,0.42,0.14,0.42,
48,039,,0.37,0.45,0.3,0.36,
48,041,,0.42,0.41,0.34,0.47,
48,043,,,,0.24,0.3,
48,045,,,,,0.4,
48,047,,,,0.3,0.5,
48,049,,,0.44,0.24,0.34,
48,051,,,0.44,0.3,0.38,
48,053,,0.25,,0.32,0.43,
48,055,,,0.38,0.28,0.39,
48,057,,0.37,,0.28,0.33,
48,059,,,,,0.39,
48,061,,0.28,0.39,0.26,0.32,
48,063,,,0.26,,0.31,
48,065,,,,,0.39,
48,067,,,0.26,,0.35,
48,069,,,,0.23,0.33,
48,071,,,0.42,0.21,0.35,
48,073,,,0.39,0.13,0.39,
48,075,,,,,0.21,
48,077,,,,,0.36,
48,079,,,,0.32,0.34,
48,081,,,,0.25,0.5,
48,083,,,,0.24,0.33,
48,085,0.44,0.45,0.51,0.39,0.54,
48,087,,,,0.26,0.26,
48,089,,,0.27,0.26,0.38,
48,091,,0.33,0.39,0.4,0.42,
48,093,,,,0.26,0.37,
48,095,,,,0.5,0.35,
48,097,,,0.25,0.18,0.4,
48,099,,0.3,0.39,0.32,0.41,
48,101,,,,,0.15,
48,103,,,,0.18,0.18,
48,105,,,,0.23,0.25,
48,107,,,,0.27,0.25,
48,109,,,,0.29,0.37,
48,111,,,,0.2,0.28,
48,113,0.47,0.41,0.43,0.3,0.5,
48,115,,,,0.12,0.27,
48,117,,,,0.31,0.43,
48,119,,,,,0.38,
48,121,0.33,0.44,0.47,0.34,0.52,
48,123,,,0.25,0.18,0.38,
48,125,,,,,0.26,
48,127,,,,0.2,0.12,
48,129,,,,,0.29,
48,131,,,,0.27,0.28,
48,133,,,,0.23,0.29,
48,135,,0.23,0.35,0.25,0.31,
48,137,,,,0.21,0.45,
48,139,,0.44,0.46,0.35,0.45,
48,141,,0.16,0.22,0.27,0.33,
48,143,,,,0.19,0.4,
48,145,,,0.29,0.29,0.44,
48,147,,,0.5,0.53,0.38,
48,149,,,0.42,0.28,0.42,
48,151,,,,0.33,0.34,
48,153,,,,0.26,0.37,
48,155,,,,,0.31,
48,157,,0.41,0.4,0.32,0.44,
48,159,,,,,0.34,
48,161,,,0.43,0.48,0.34,
48,163,,,,0.29,0.24,
48,165,,,,0.07,0.22,
48,167,,0.36,0.45,0.37,0.42,
48,169,,,,,0.25,
48,171,,,,0.4,0.48,
48,173,,,,,0.46,
48,175,,,,0.31,0.36,
48,177,,,0.26,0.25,0.4,
48,179,,,,0.24,0.35,
48,181,0.47,0.3,0.33,0.21,0.36,
48,183,,0.22,0.35,0.27,0.39,
48,185,,,0.43,0.34,0.34,
48,187,,0.32,0.34,0.31,0.38,
48,189,,,0.38,0.25,0.39,
48,191,,,,,0.22,
48,193,,,,,0.44,
48,195,,,,0.1,0.43,
48,197,,,,0.25,0.26,
48,199,,,0.34,0.31,0.41,
48,201,0.36,0.33,0.36,0.28,0.42,
48,203,,,0.4,0.23,0.41,
48,205,,,,,0.41,
48,207,,,,0.21,0.33,
48,209,,0.36,0.44,0.32,0.41,
48,211,,,,0.25,0.34,
48,213,,,0.34,0.22,0.43,
48,215,,0.17,0.14,0.27,0.42,
48,217,,,0.37,0.19,0.41,
48,219,,,,0.31,0.33,
48,221,,0.33,,0.24,0.56,
48,223,0.33,,0.3,0.25,0.39,
48,225,,,0.38,,0.36,
48,227,,,0.42,0.23,0.36,
48,229,,,,0.32,0.13,
48,231,,0.23,0.42,0.4,0.43,
48,233,,,0.33,0.18,0.39,
48,235,,,,,0.58,
48,237,,,,,0.27,
48,239,,,0.17,0.37,0.31,
48,241,,,0.33,0.22,0.36,
48,243,,,,,0.26,
48,245,,0.35,0.41,0.22,0.42,
48,247,,,,0.23,0.29,
48,249,,0.36,,0.3,0.34,
48,251,,0.37,0.44,0.25,0.43,
48,253,,,,0.18,0.35,
48,255,,,,0.25,0.41,
48,257,,0.48,0.39,0.31,0.41,
48,259,,0.33,0.31,0.42,0.49,
48,261,,,,,,
48,263,,,,,0.17,
48,265,,0.37,0.43,0.44,0.51,
48,267,,,,0.35,0.28,
48,269,,,,,,
48,271,,,,0.33,0.32,
48,273,,,,0.39,0.36,
48,275,,,,0.19,0.19,
48,277,0.38,0.46,0.46,0.18,0.46,
48,279,,,,0.4,0.37,
48,281,,0.43,0.56,0.31,0.4,
48,283,,,,0.15,0.3,
48,285,,,0.47,0.28,0.43,
48,287,,,0.26,0.12,0.41,
48,289,,,0.34,,0.35,
48,291,,0.25,0.36,0.21,0.3,
48,293,,,0.33,0.24,0.38,
48,295,,,,0.33,0.34,
48,297,,,,0.27,0.36,
48,299,,,,0.29,0.39,
48,301,,,,,,
48,303,,0.34,0.31,0.3,0.4,
48,305,,,,0.33,0.27,
48,307,,,,0.13,0.26,
48,309,,0.49,0.41,0.33,0.47,
48,311,,,,,0.46,
48,313,,,0.24,,0.3,
48,315,,,0.37,,0.28,
48,317,,,,0.37,0.33,
48,319,,,,0.33,0.44,
48,321,,0.24,0.27,0.18,0.36,
48,323,,,,0.18,0.26,
48,325,,,0.4,0.3,0.4,
48,327,,,,0.44,0.34,
48,329,,0.5,0.27,0.31,0.4,
48,331,,,0.19,0.26,0.38,
48,333,,,,0.23,0.4,
48,335,,,,0.31,0.16,
48,337,,,,,0.32,
48,339,,0.33,0.37,0.27,0.42,
48,341,,,,0.32,0.34,
48,343,,,0.29,,0.27,
48,345,,,,,0.24,
48,347,,0.38,0.49,0.23,0.37,
48,349,,,0.35,0.3,0.42,
48,351,,,0.22,,0.33,
48,353,,,,0.26,0.29,
48,355,,0.38,0.44,0.39,0.45,
48,357,,,,0.1,0.32,
48,359,,,,,0.32,
48,361,,0.44,0.35,0.32,0.39,
48,363,,,0.25,0.23,0.33,
48,365,,,0.26,,0.32,
48,367,,0.38,0.4,0.34,0.45,
48,369,,,,0.32,0.37,
48,371,,,,0.13,0.35,
48,373,0.16,0.38,0.38,0.21,0.4,
48,375,,0.23,0.33,0.31,0.42,
48,377,,,,0.15,0.38,
48,379,,,,,0.43,
48,381,,,,0.33,0.46,
48,383,,,,0.13,0.42,
48,385,,,,0.33,0.41,
48,387,,,0.49,,0.42,
48,389,,,,0.17,0.19,
48,391,,,,0.36,0.38,
48,393,,,,,0.45,
48,395,,,0.35,0.19,0.4,
48,397,,0.45,0.38,0.31,0.45,
48,399,,,,0.29,0.42,
48,401,,,0.33,0.24,0.38,
48,403,,,0.33,,0.31,
48,405,,,0.38,,0.36,
48,407,,,0.35,,0.32,
48,409,,0.24,0.27,0.33,0.39,
48,411,,,,,0.35,
48,413,,,,0.24,0.37,
48,415,,,,0.14,0.26,
48,417,,,,,0.43,
48,419,,,0.31,,0.3,
48,421,,,,0.27,0.33,
48,423,,0.45,0.41,0.3,0.43,
48,425,,,,,0.53,
48,427,,,,0.19,0.21,
48,429,,,,0.31,0.29,
48,431,,,,,0.44,
48,433,,,,,0.31,
48,435,,,,0.4,0.39,
48,437,,,,0.41,0.4,
48,439,0.49,0.41,0.45,0.33,0.5,
48,441,,0.38,0.44,0.29,0.43,
48,443,,,,,0.13,
48,445,,,,0.22,0.24,
48,447,,,,,0.33,
48,449,,,0.34,0.07,0.34,
48,451,,0.26,0.45,0.45,0.51,
48,453,,0.34,0.36,0.32,0.45,
48,455,,,0.32,,0.31,
48,457,,,0.24,,0.28,
48,459,,,0.29,,0.34,
48,461,,,,0.2,0.23,
48,463,,,,0.19,0.39,
48,465,,0.45,0.29,0.28,0.38,
48,467,,,0.46,0.36,0.4,
48,469,,0.5,0.43,0.36,0.43,
48,471,,0.35,0.34,0.31,0.36,
48,473,,0.47,0.35,0.27,0.38,
48,475,,,,0.19,0.25,
48,477,,0.25,0.41,0.28,0.46,
48,479,,0.19,,0.26,0.17,
48,481,,,0.27,0.23,0.36,
48,483,,,,,0.29,
48,485,,0.37,0.43,0.33,0.42,
48,487,,,,0.33,0.31,
48,489,,,,0.19,0.18,
48,491,0.67,0.39,0.39,0.37,0.47,
48,493,,,,0.31,0.38,
48,495,,,,0.12,0.15,
48,497,,,,0.23,0.38,
48,499,,,0.26,0.33,0.37,
48,501,,,,0.24,0.25,
48,503,,,,0.15,0.34,
48,505,,,,0.18,0.28,
48,507,,,,0.16,0.16,
49,000,0.25,0.33,0.34,0.28,0.44,
49,001,,,,,0.32,
49,003,,,,0.27,0.41,
49,005,,0.33,,0.19,0.44,
49,007,,,,0.43,0.47,
49,009,,,,,0.4,
49,011,0.36,0.41,0.53,0.28,0.45,
49,013,,,,,0.3,
49,015,,,,,0.39,
49,017,,,,,0.35,
49,019,,,,,0.38,
49,021,0.29,0.55,,0.42,0.45,
49,023,,,,,0.4,
49,025,,,,,0.38,
49,027,,,,0.25,0.43,
49,029,,,,,0.41,
49,031,,,,,0.44,
49,033,,,,,0.25,
49,035,0.28,0.28,0.25,0.26,0.43,
49,037,0.28,,,,0.26,
49,039,,,,0.31,0.42,
49,041,,,,,0.39,
49,043,,,,0.42,0.52,
49,045,,,,0.19,0.36,
49,047,0.09,,,,0.29,
49,049,0.33,0.35,,0.35,0.44,
49,051,,,,0.26,0.49,
49,053,,0.49,,0.28,0.51,
49,055,,,,,0.41,
49,057,,0.32,0.38,0.27,0.41,
50,000,,0.33,0.26,0.22,0.45,
50,001,,,,,0.41,
50,003,,,,,0.46,
50,005,,,,,0.44,
50,007,,0.31,0.19,,0.45,
50,009,,,,,0.4,
50,011,,,,,0.38,
50,013,,,,,0.42,
50,015,,0.17,,,0.42,
50,017,,,,,0.44,
50,019,,,,,0.46,
50,021,,0.63,,,0.47,
50,023,,0.36,,,0.5,
50,025,,0.43,,,0.44,
50,027,,,,,0.45,
51,000,0.36,0.35,0.47,0.32,0.47,
51,001,,,0.51,,0.45,
51,003,,0.5,0.5,,0.57,
51,005,,,,,0.41,
51,007,,,0.4,,0.36,
51,009,,,0.43,,0.35,
51,011,,,0.39,,0.36,
51,013,,0.35,0.32,0.37,0.46,
51,015,,,0.52,,0.51,
51,017,,,,,0.44,
51,019,,,,,,
51,021,,,,,0.44,
51,023,,,0.57,,0.47,
51,025,,,0.5,,0.45,
51,027,,,,,0.36,
51,029,,,0.6,,0.4,
51,031,,0.29,0.43,,0.39,
51,033,,,0.46,,0.41,
51,035,,,,,0.4,
51,036,,,0.58,,0.44,
51,037,,,0.48,,0.37,
51,041,,0.38,0.5,0.28,0.49,
51,043,,,0.44,,0.42,
51,045,,,,,0.42,
51,047,,0.45,0.5,0.41,0.45,
51,049,,,0.49,,0.38,
51,051,,,,,0.36,
51,053,,,0.53,,0.48,
51,057,,,0.5,,0.47,
51,059,,0.33,0.34,0.32,0.4,
51,061,,0.4,0.36,0.24,0.36,
51,063,,,,,0.41,
51,065,,,0.56,,0.59,
51,067,,,0.47,,0.46,
51,069,,0.22,0.46,0.3,0.45,
51,071,,,,,0.5,
51,073,,0.42,0.57,,0.54,
51,075,,,0.52,,0.52,
51,077,,,,,0.42,
51,079,,,0.5,,0.55,
51,081,,,,,0.55,
51,083,,,0.5,,0.43,
51,085,,0.49,0.53,0.3,0.5,
51,087,,0.36,0.53,0.44,0.51,
51,089,,,0.46,,0.49,
51,091,,,,,0.48,
51,093,,0.23,0.59,,0.54,
51,095,,0.46,0.56,0.33,0.58,
51,097,,,0.59,,0.48,
51,099,,0.33,0.51,,0.39,
51,101,,,0.51,,0.5,
51,103,,,0.57,,0.52,
51,105,,,,,0.41,
51,107,,0.28,0.3,0.28,0.39,
51,109,,,0.53,,0.49,
51,111,,,0.52,,0.51,
51,113,,,0.4,,0.55,
51,115,,,0.5,,0.55,
51,117,,,0.48,,0.51,
51,119,,,0.56,,0.55,
51,121,,0.48,0.5,,0.52,
51,125,,,0.42,,0.49,
51,127,,0.25,0.45,,0.49,
51,131,,,0.52,,0.52,
51,133,,,0.56,,0.5,
51,135,,,0.41,,0.38,
51,137,,0.36,0.48,,0.53,
51,139,,,0.54,,0.4,
51,141,,,0.4,,0.48,
51,143,,,0.4,,0.47,
51,145,,0.27,0.63,,0.46,
51,147,,,0.46,,0.4,
51,149,,0.15,0.43,,0.44,
51,153,,0.29,0.29,0.28,0.39,
51,155,,,0.44,,0.48,
51,157,,,0.22,,0.37,
51,159,,,0.51,,0.51,
51,161,,0.36,0.57,,0.48,
51,163,,,,,0.48,
51,165,,,0.5,0.27,0.49,
51,167,,,,,0.45,
51,169,,,,,0.48,
51,171,,0.38,0.43,0.31,0.42,
51,173,,,,,0.41,
51,175,,,0.5,,0.43,
51,177,,0.31,0.4,0.35,0.44,
51,179,,0.35,0.4,0.39,0.44,
51,181,,,0.64,,0.59,
51,183,,,0.54,,0.41,
51,185,,,0.33,,0.4,
51,187,,0.15,0.45,0.41,0.36,
51,191,,,0.6,,0.48,
51,193,,,0.54,,0.45,
51,195,,,,,0.42,
51,197,,,0.28,,0.38,
51,199,,0.39,0.55,0.47,0.59,
51,510,,0.28,0.35,0.3,0.43,
51,520,,,0.54,,0.48,
51,530,,,,,0.44,
51,540,,0.43,0.54,0.57,0.6,
51,550,,0.4,0.5,0.33,0.47,
51,570,,0.14,0.47,,0.43,
51,580,,,0.45,,0.46,
51,590,,0.63,0.54,,0.56,
51,595,,,0.45,,0.41,
51,600,,0.33,0.35,0.22,0.39,
51,610,,0.38,,0.32,0.42,
51,620,,,0.46,,0.51,
51,630,,0.38,0.37,0.42,0.41,
51,640,,,0.35,,0.45,
51,650,,0.36,0.54,0.41,0.49,
51,660,,0.33,0.36,0.11,0.52,
51,670,,0.28,0.46,,0.43,
51,678,,,0.42,,0.49,
51,680,,0.43,0.37,,0.38,
51,683,,0.26,0.34,0.21,0.38,
51,685,,,,,,
51,690,,,0.52,,0.49,
51,700,,0.4,0.48,0.39,0.51,
51,710,,0.36,0.44,0.42,0.48,
51,720,,,,,0.38,
51,730,,0.36,0.51,,0.44,
51,735,,0.64,,,0.55,
51,740,,0.44,0.46,0.37,0.45,
51,750,,,0.57,,0.51,
51,760,,0.35,0.5,0.26,0.49,
51,770,,0.26,0.47,0.25,0.46,
51,775,,,0.51,,0.49,
51,790,,,0.5,,0.51,
51,800,,0.27,0.5,,0.52,
51,810,,0.44,0.5,0.42,0.54,
51,820,,,0.5,0.54,0.54,
51,830,,0.48,0.56,,0.58,
51,840,,0.34,0.43,0.19,0.48,
53,000,0.25,0.29,0.29,0.26,0.41,
53,001,,,,0.28,0.33,
53,003,0.64,,,,0.5,
53,005,0.29,0.3,0.41,0.31,0.43,
53,007,,0.35,,0.2,0.37,
53,009,0.26,0.32,,0.37,0.37,
53,011,0.24,0.3,0.3,0.22,0.41,
53,013,,,,,0.31,
53,015,0.58,0.34,,0.21,0.43,
53,017,,0.43,,0.25,0.41,
53,019,0.18,,,,0.22,
53,021,,0.34,0.48,0.28,0.43,
53,023,,,,,0.41,
53,025,0.24,0.47,0.36,0.26,0.36,
53,027,0.07,0.23,0.27,0.16,0.34,
53,029,0.21,0.32,0.48,0.28,0.4,
53,031,,0.33,,,0.32,
53,033,0.24,0.32,0.29,0.24,0.43,
53,035,0.32,0.3,0.29,0.25,0.39,
53,037,,0.36,,0.19,0.37,
53,039,,,,0.19,0.35,
53,041,0.12,0.29,,0.3,0.37,
53,043,,,,,0.49,
53,045,0.17,0.24,,0.14,0.36,
53,047,0.22,,,0.29,0.34,
53,049,0.2,0.41,,0.36,0.37,
53,051,,,,,0.37,
53,053,0.28,0.2,0.26,0.22,0.37,
53,055,,,,,0.4,
53,057,0.33,0.33,,0.27,0.45,
53,059,,,,,0.37,
53,061,0.31,0.3,0.25,0.22,0.38,
53,063,0.34,0.44,0.36,0.27,0.5,
53,065,0.3,,,,0.35,
53,067,0.34,0.27,0.31,0.17,0.37,
53,069,,,,,0.43,
53,071,,0.23,,0.32,0.49,
53,073,0.29,0.38,0.44,0.32,0.47,
53,075,,0.35,,0.33,0.44,
53,077,0.22,0.26,0.23,0.29,0.37,
54,000,0.29,0.4,0.41,0.3,0.42,
54,001,,,,,0.41,
54,003,,0.37,0.39,0.27,0.38,
54,005,,,,,0.34,
54,007,,,,,0.44,
54,009,,,,,0.38,
54,011,,0.31,0.35,,0.4,
54,013,,,,,0.44,
54,015,,,,,0.39,
54,017,,,,,0.35,
54,019,,,0.38,,0.38,
54,021,,,,,0.37,
54,023,,,,,0.42,
54,025,,,0.4,,0.44,
54,027,,,,,0.38,
54,029,,,0.55,,0.36,
54,031,,,,,0.45,
54,033,,,0.36,,0.49,
54,035,,,,,0.42,
54,037,,0.38,0.42,0.35,0.4,
54,039,,0.45,0.39,,0.43,
54,041,,,,,0.41,
54,043,,,,,0.3,
54,045,,,0.53,,0.33,
54,047,,,0.38,,0.24,
54,049,,,0.52,,0.44,
54,051,,,,,0.44,
54,053,,,,,0.38,
54,055,,,0.38,,0.45,
54,057,,,0.25,,0.49,
54,059,,,,,0.32,
54,061,,0.5,0.56,,0.52,
54,063,,,,,0.43,
54,065,,,,,0.38,
54,067,,,,,0.37,
54,069,,,0.45,,0.44,
54,071,,,,,0.39,
54,073,,,,,0.49,
54,075,,,,,0.36,
54,077,,,,,0.49,
54,079,,0.25,,,0.47,
54,081,,0.48,0.43,,0.4,
54,083,,,,,0.41,
54,085,,,,,0.47,
54,087,,,,,0.42,
54,089,,,,,0.4,
54,091,,,,,0.39,
54,093,,,,,0.44,
54,095,,,,,0.4,
54,097,,,,,0.37,
54,099,,,,,0.35,
54,101,,,,,0.34,
54,103,,,,,0.42,
54,105,,,,,0.39,
54,107,,0.4,0.67,,0.53,
54,109,,,,,0.3,
55,000,0.34,0.29,0.34,0.31,0.51,
55,001,,,,,0.47,
55,003,0.38,,,,0.5,
55,005,,,,,0.54,
55,007,0.31,,,,0.52,
55,009,0.3,0.23,0.27,0.25,0.52,
55,011,,,,,0.52,
55,013,0.21,,,,0.54,
55,015,,,,,0.53,
55,017,,,,,0.56,
55,019,,,,,0.51,
55,021,,0.24,0.33,,0.4,
55,023,,,,,0.51,
55,025,0.38,0.33,0.29,0.28,0.44,
55,027,,,,,0.51,
55,029,,,,,0.52,
55,031,,,,,0.47,
55,033,,0.32,,,0.55,
55,035,,0.28,,0.55,0.59,
55,037,,,,,0.55,
55,039,,,,0.5,0.56,
55,041,0.43,,,,0.49,
55,043,,,,,0.45,
55,045,,,,,0.4,
55,047,,,,,0.54,
55,049,,,,,0.41,
55,051,,,,,0.48,
55,053,0.16,,,,0.54,
55,055,,,,0.4,0.49,
55,057,,,,,0.42,
55,059,,0.38,0.4,0.35,0.48,
55,061,,,,,0.53,
55,063,0.64,0.36,0.43,,0.61,
55,065,,,,,0.43,
55,067,,,,,0.52,
55,069,,,,,0.55,
55,071,,0.26,,,0.51,
55,073,,0.17,,,0.57,
55,075,,,,,0.53,
55,077,,,,,0.41,
55,078,0.33,,,,0.45,
55,079,0.42,0.21,0.34,0.29,0.46,
55,081,0.35,0.54,,,0.57,
55,083,,,,,0.47,
55,085,0.42,,,,0.52,
55,087,0.2,0.21,0.27,0.37,0.58,
55,089,,0.38,0.6,,0.54,
55,091,,,,,0.5,
55,093,,,,,0.46,
55,095,,,,,0.51,
55,097,,0.38,,,0.57,
55,099,,,,,0.56,
55,101,,0.43,0.37,0.33,0.47,
55,103,,,,,0.34,
55,105,,0.28,0.46,0.35,0.47,
55,107,,,,,0.52,
55,109,,,,,0.48,
55,111,0.42,,,,0.43,
55,113,0.29,,,,0.55,
55,115,0.41,,,,0.53,
55,117,,0.19,,0.21,0.46,
55,119,,,,,0.55,
55,121,,,,,0.59,
55,123,,,,,0.49,
55,125,0.32,,,,0.57,
55,127,,0.4,,0.2,0.47,
55,129,0.4,,,,0.56,
55,131,,0.27,0.64,,0.57,
55,133,,0.41,0.36,0.36,0.56,
55,135,,,,,0.53,
55,137,,,,,0.53,
55,139,,0.21,0.36,0.3,0.54,
55,141,,0.35,,,0.58,
56,000,0.22,0.38,0.23,0.3,0.38,
56,001,,,,0.29,0.37,
56,003,,,,0.38,0.31,
56,005,,,,0.22,0.37,
56,007,,,,0.26,0.29,
56,009,,,,,0.39,
56,011,,,,,0.42,
56,013,0.19,,,0.27,0.38,
56,015,,,,0.5,0.42,
56,017,,,,,0.39,
56,019,,,,,0.35,
56,021,,0.51,0.28,0.33,0.42,
56,023,,,,,0.36,
56,025,0.17,0.42,0.31,0.28,0.44,
56,027,,,,,0.19,
56,029,,,,0.26,0.37,
56,031,,,,,0.38,
56,033,,,,,0.37,
56,035,,,,,0.34,
56,037,,,0.21,0.27,0.32,
56,039,,,,0.36,0.47,
56,041,,,,0.25,0.36,
56,043,,,,0.25,0.3,
56,045,,,,,0.39,
