statecode,countycode,v063_rawvalue,v063_cilow,v063_cihigh,v063_numerator,v063_denominator,v063_sourceflag,v063_flag_CT
29,083,55216,46889.87234042553,63542.12765957447,,,,
29,085,48213,42078.02127659575,54347.97872340425,,,,
29,087,61260,55671.914893617024,66848.08510638298,,,,
29,089,57674,51105.31914893617,64242.68085106383,,,,
29,091,48727,44376.87234042553,53077.12765957447,,,,
29,093,48241,41829.59574468085,54652.40425531915,,,,
29,095,66102,64118.17021276596,68085.82978723405,,,,
29,097,55152,49276.76595744681,61027.23404255319,,,,
29,099,81517,76736.74468085106,86297.25531914894,,,,
29,101,68326,62970.255319148935,73681.74468085106,,,,
29,103,50083,42981.72340425532,57184.27659574468,,,,
29,105,52211,45052.53191489362,59369.46808510638,,,,
29,107,67178,59154.51063829787,75201.48936170213,,,,
29,109,58128,51491.40425531915,64764.59574468085,,,,
29,111,57912,49973.10638297872,65850.89361702127,,,,
29,113,79954,72639.44680851063,87268.55319148937,,,,
29,115,53836,46571.48936170213,61100.51063829787,,,,
29,117,59389,51666.95744680851,67111.0425531915,,,,
29,119,54452,48900.85106382979,60003.14893617021,,,,
29,121,58887,52629.29787234042,65144.70212765958,,,,
29,123,52339,45211.51063829787,59466.48936170213,,,,
29,125,58983,51094.14893617021,66871.85106382979,,,,
29,127,60780,54556.85106382979,67003.14893617021,,,,
29,129,55282,48029.40425531915,62534.59574468085,,,,
29,131,55031,48738.744680851065,61323.255319148935,,,,
29,133,48342,42071.1914893617,54612.8085106383,,,,
29,135,63971,55164.70212765958,72777.29787234042,,,,
29,137,54624,46978.21276595745,62269.78723404255,,,,
29,139,57686,50238,65134,,,,
29,141,52072,45307.914893617024,58836.085106382976,,,,
29,143,53843,48213.21276595745,59472.78723404255,,,,
29,145,63292,57557.36170212766,69026.63829787234,,,,
29,147,55749,50487.382978723406,61010.617021276594,,,,
29,149,41462,35689.234042553195,47234.765957446805,,,,
29,151,73660,63620.51063829787,83699.48936170213,,,,
29,153,45234,38566.425531914894,51901.574468085106,,,,
29,155,42080,36518.12765957447,47641.87234042553,,,,
29,157,64302,56290.425531914894,72313.5744680851,,,,
29,159,55021,50485,59557,,,,
29,161,53151,47835.76595744681,58466.23404255319,,,,
29,163,59147,50704.10638297872,67589.89361702127,,,,
29,165,96353,86529.17021276595,106176.82978723405,,,,
29,167,56628,49239.574468085106,64016.425531914894,,,,
29,169,71856,67166.29787234042,76545.70212765958,,,,
29,171,51967,44461.8085106383,59472.1914893617,,,,
29,173,68550,58366.34042553192,78733.65957446808,,,,
29,175,59692,52458.46808510638,66925.53191489361,,,,
29,177,70993,61967.46808510638,80018.53191489361,,,,
29,179,43674,38873.48936170213,48474.51063829787,,,,
29,181,43485,37154.617021276594,49815.382978723406,,,,
29,183,98765,94675.8085106383,102854.1914893617,,,,
29,185,50578,44605.063829787236,56550.936170212764,,,,
29,186,71557,61375.72340425532,81738.27659574468,,,,
29,187,55578,49622.936170212764,61533.063829787236,,,,
29,189,81631,78931.08510638298,84330.91489361702,,,,
29,195,53943,48370.40425531915,59515.59574468085,,,,
29,197,52078,44131.95744680851,60024.04255319149,,,,
29,199,57063,49217.04255319149,64908.95744680851,,,,
29,201,60088,53873.1914893617,66302.8085106383,,,,
29,203,44439,38645.97872340426,50232.02127659574,,,,
29,205,56121,47906.87234042553,64335.12765957447,,,,
29,207,51741,45467.8085106383,58014.1914893617,,,,
29,209,62394,57662.59574468085,67125.40425531915,,,,
29,211,51492,45264.085106382976,57719.914893617024,,,,
29,213,54514,48298,60730,,,,
29,215,47273,40704.31914893617,53841.68085106383,,,,
29,217,53602,47482.51063829787,59721.48936170213,,,,
29,219,77075,70204.87234042553,83945.12765957447,,,,
29,221,49510,42195.446808510635,56824.553191489365,,,,
29,223,41315,35987.85106382979,46642.14893617021,,,,
29,225,69841,63530.87234042553,76151.12765957447,,,,
29,227,50765,43434.95744680851,58095.04255319149,,,,
29,229,47612,41076.68085106383,54147.31914893617,,,,
29,510,55231,51455.17021276596,59006.82978723404,,,,
30,000,70939,69268.53191489361,72609.46808510639,,,,
30,001,63084,54320.59574468085,71847.40425531915,,,,
30,003,51259,44407.936170212764,58110.063829787236,,,,
30,005,56865,49917.425531914894,63812.574468085106,,,,
30,007,72933,62167.89361702128,83698.10638297873,,,,
30,009,72463,63474.404255319154,81451.59574468085,,,,
30,011,55704,47704.34042553192,63703.65957446808,,,,
30,013,65018,59179.70212765958,70856.29787234042,,,,
30,015,61903,54134.48936170213,69671.51063829787,,,,
30,017,58850,52617.31914893617,65082.68085106383,,,,
30,019,56695,48132.95744680851,65257.04255319149,,,,
30,021,60663,51582.65957446808,69743.34042553192,,,,
30,023,56648,48844.936170212764,64451.063829787236,,,,
30,025,66776,57079.65957446808,76472.34042553192,,,,
30,027,63717,57816.744680851065,69617.25531914894,,,,
30,029,74150,70119.1914893617,78180.8085106383,,,,
30,031,90942,85588.63829787234,96295.36170212766,,,,
30,033,53069,45532.82978723404,60605.17021276596,,,,
30,035,51416,43653.446808510635,59178.553191489365,,,,
30,037,47927,40921.04255319149,54932.95744680851,,,,
30,039,65695,57843.085106382976,73546.91489361702,,,,
30,041,51435,44580.36170212766,58289.63829787234,,,,
30,043,85163,72540.36170212766,97785.63829787234,,,,
30,045,57166,48593.23404255319,65738.76595744681,,,,
30,047,60882,55540.553191489365,66223.44680851063,,,,
30,049,76816,68500.59574468085,85131.40425531915,,,,
30,051,60846,52498.425531914894,69193.5744680851,,,,
30,053,51941,45006.53191489362,58875.46808510638,,,,
30,055,56696,48095.82978723404,65296.17021276596,,,,
30,057,73316,63150.21276595745,83481.78723404255,,,,
30,059,55193,46729.85106382979,63656.14893617021,,,,
30,061,58832,50200.85106382979,67463.14893617021,,,,
30,063,72882,68281.65957446808,77482.34042553192,,,,
30,065,55991,47333.63829787234,64648.36170212766,,,,
30,067,63958,55130.255319148935,72785.74468085106,,,,
30,069,50164,42477.70212765958,57850.29787234042,,,,
30,071,53212,44835.82978723404,61588.17021276596,,,,
30,073,47659,40931.85106382979,54386.14893617021,,,,
30,075,56746,47996.89361702128,65495.10638297872,,,,
30,077,61354,52200.97872340426,70507.02127659574,,,,
30,079,52555,44371.85106382979,60738.14893617021,,,,
30,081,70624,64150.63829787234,77097.36170212766,,,,
30,083,74540,63316.17021276596,85763.82978723405,,,,
30,085,51596,44316,58876,,,,
30,087,60218,51119.78723404255,69316.21276595745,,,,
30,089,54599,47392.87234042553,61805.12765957447,,,,
30,091,58094,49262.68085106383,66925.31914893616,,,,
30,093,58406,50346.76595744681,66465.23404255319,,,,
30,095,81392,72857.36170212766,89926.63829787234,,,,
30,097,70052,60418.8085106383,79685.1914893617,,,,
30,099,71393,66019.3829787234,76766.6170212766,,,,
30,101,52399,44594.744680851065,60203.255319148935,,,,
30,103,61560,52146.04255319149,70973.9574468085,,,,
30,105,63507,54623.255319148935,72390.74468085106,,,,
30,107,47545,40235.21276595745,54854.78723404255,,,,
30,109,56108,47418.46808510638,64797.53191489362,,,,
30,111,70221,64275.46808510638,76166.53191489361,,,,
31,000,74727,73194.74468085106,76259.25531914894,,,,
31,001,66695,61965.97872340425,71424.02127659574,,,,
31,003,65907,57883.51063829787,73930.48936170213,,,,
31,005,54974,46407.19148936171,63540.80851063829,,,,
31,007,67307,57566.574468085106,77047.4255319149,,,,
31,009,52512,45489.36170212766,59534.63829787234,,,,
31,011,66345,57905.68085106383,74784.31914893616,,,,
31,013,66613,62872.914893617024,70353.08510638298,,,,
31,015,49077,41847.04255319149,56306.95744680851,,,,
31,017,58896,51210.89361702128,66581.10638297872,,,,
31,019,76686,67672.3829787234,85699.6170212766,,,,
31,021,67113,58167.29787234042,76058.70212765958,,,,
31,023,74710,65134,84286,,,,
31,025,83291,75658.31914893616,90923.68085106384,,,,
31,027,69895,60305.89361702128,79484.10638297873,,,,
31,029,67334,57824.72340425532,76843.27659574468,,,,
31,031,55132,48109.36170212766,62154.63829787234,,,,
31,033,60177,51570.87234042553,68783.12765957447,,,,
31,035,67568,59077.446808510635,76058.55319148937,,,,
31,037,70792,60595.23404255319,80988.76595744681,,,,
31,039,65814,57477.14893617021,74150.85106382979,,,,
31,041,65151,57289.553191489365,73012.44680851063,,,,
31,043,70126,60197.31914893617,80054.68085106384,,,,
31,045,54925,48221.68085106383,61628.31914893617,,,,
31,047,67619,59743.255319148935,75494.74468085106,,,,
31,049,58676,50196.17021276596,67155.82978723405,,,,
31,051,67521,57881.85106382979,77160.14893617021,,,,
31,053,66833,61620.234042553195,72045.76595744681,,,,
31,055,77747,73749.55319148937,81744.44680851063,,,,
31,057,55818,48130.51063829787,63505.48936170213,,,,
31,059,69021,60209.936170212764,77832.06382978724,,,,
31,061,58346,49555.19148936171,67136.8085106383,,,,
31,063,62676,53928.085106382976,71423.91489361702,,,,
31,065,59530,52936.29787234042,66123.70212765958,,,,
31,067,66947,59448.95744680851,74445.0425531915,,,,
31,069,44135,38073.89361702128,50196.10638297872,,,,
31,071,51135,43173.46808510638,59096.53191489362,,,,
31,073,73056,62766.29787234042,83345.70212765958,,,,
31,075,63607,53557.97872340426,73656.02127659574,,,,
31,077,60686,51932.12765957447,69439.87234042553,,,,
31,079,69725,62913.255319148935,76536.74468085106,,,,
31,081,84805,74080.40425531915,95529.59574468085,,,,
31,083,63159,54219.255319148935,72098.74468085106,,,,
31,085,59966,50821.31914893617,69110.68085106384,,,,
31,087,55551,49149.12765957447,61952.87234042553,,,,
31,089,65815,58028.617021276594,73601.3829787234,,,,
31,091,53010,44850.68085106383,61169.31914893617,,,,
31,093,68795,58778.14893617021,78811.85106382979,,,,
31,095,63707,55912.27659574468,71501.72340425532,,,,
31,097,64134,55148.97872340426,73119.02127659574,,,,
31,099,77458,66630.93617021276,88285.06382978724,,,,
31,101,57160,50380.425531914894,63939.574468085106,,,,
31,103,52077,43996.31914893617,60157.68085106383,,,,
31,105,59686,53489.063829787236,65882.93617021276,,,,
31,107,60057,52232.48936170213,67881.51063829787,,,,
31,109,71171,67734.74468085106,74607.25531914894,,,,
31,111,63632,57267.063829787236,69996.93617021276,,,,
31,113,66333,58459.63829787234,74206.36170212766,,,,
31,115,61608,53005.446808510635,70210.55319148937,,,,
31,117,55174,46523.78723404255,63824.21276595745,,,,
31,119,68218,61127.446808510635,75308.55319148937,,,,
31,121,72297,64896.65957446808,79697.34042553192,,,,
31,123,62245,53354.10638297872,71135.89361702127,,,,
31,125,61228,54023.063829787236,68432.93617021276,,,,
31,127,65868,55950.04255319149,75785.9574468085,,,,
31,129,58951,50138.744680851065,67763.25531914894,,,,
31,131,76448,66789.78723404255,86106.21276595745,,,,
31,133,55574,47462.34042553192,63685.65957446808,,,,
31,135,71521,63028.063829787236,80013.93617021276,,,,
31,137,70550,60362.76595744681,80737.23404255319,,,,
31,139,78454,67661.48936170213,89246.51063829787,,,,
31,141,76785,67975.12765957447,85594.87234042553,,,,
31,143,79938,70644.3829787234,89231.6170212766,,,,
31,145,60614,51619.446808510635,69608.55319148937,,,,
31,147,60839,52209.04255319149,69468.9574468085,,,,
31,149,56969,48125.76595744681,65812.23404255319,,,,
31,151,76586,69428.72340425532,83743.27659574468,,,,
31,153,101902,97584.0425531915,106219.9574468085,,,,
31,155,85732,77851.48936170213,93612.51063829787,,,,
31,157,57571,49800.10638297872,65341.89361702128,,,,
31,159,81819,75250.31914893616,88387.68085106384,,,,
31,161,59842,51745.82978723404,67938.17021276595,,,,
31,163,57592,49414.8085106383,65769.1914893617,,,,
31,165,61344,52064.68085106383,70623.31914893616,,,,
31,167,78112,67989.10638297873,88234.89361702127,,,,
31,169,63574,55475.44680851064,71672.55319148937,,,,
31,171,56844,48436.85106382979,65251.14893617021,,,,
31,173,57810,50966.085106382976,64653.914893617024,,,,
31,175,56604,50025.78723404255,63182.21276595745,,,,
31,177,88234,79296.63829787234,97171.36170212766,,,,
31,179,68309,57852.48936170213,78765.51063829787,,,,
31,181,57002,48753.31914893617,65250.68085106383,,,,
31,183,56377,48726.446808510635,64027.553191489365,,,,
31,185,73671,64357.12765957447,82984.87234042553,,,,
32,000,76332,74684.17021276595,77979.82978723405,,,,
32,001,72065,62149.425531914894,81980.5744680851,,,,
32,003,75103,73120.36170212766,77085.63829787234,,,,
32,005,82025,75345.51063829787,88704.48936170213,,,,
32,007,85829,74582.53191489363,97075.46808510637,,,,
32,009,59057,49913.51063829787,68200.48936170213,,,,
32,011,81661,68888.23404255319,94433.76595744681,,,,
32,013,81500,69451.65957446808,93548.34042553192,,,,
32,015,87398,74096.21276595745,100699.78723404255,,,,
32,017,67577,57012.063829787236,78141.93617021276,,,,
32,019,75195,65626.14893617021,84763.85106382979,,,,
32,021,58039,49073.04255319149,67004.9574468085,,,,
32,023,63071,54891.425531914894,71250.5744680851,,,,
32,027,66928,57237.617021276594,76618.3829787234,,,,
32,029,88684,75929.10638297873,101438.89361702127,,,,
32,031,84282,81402.17021276595,87161.82978723405,,,,
32,033,70635,60037.89361702128,81232.10638297873,,,,
32,510,72823,66122.06382978724,79523.93617021276,,,,
33,000,97031,94621.8085106383,99440.1914893617,,,,
33,001,91333,83359.55319148937,99306.44680851063,,,,
33,003,77303,68595.59574468085,86010.40425531915,,,,
33,005,84008,76450.3829787234,91565.6170212766,,,,
33,007,59592,51803.234042553195,67380.76595744681,,,,
33,009,81537,75428.23404255319,87645.76595744681,,,,
33,011,103181,99907.97872340426,106454.02127659574,,,,
33,013,91357,85823.72340425532,96890.27659574468,,,,
33,015,109660,102190.55319148937,117129.44680851063,,,,
33,017,84762,74527.10638297873,94996.89361702127,,,,
33,019,74730,65445.914893617024,84014.08510638298,,,,
34,000,99716,98482.8085106383,100949.1914893617,,,,
34,001,75904,71667.06382978724,80140.93617021276,,,,
34,003,116157,111661.51063829787,120652.48936170213,,,,
34,005,102384,99838.97872340426,104929.02127659574,,,,
34,007,82678,77348.46808510639,88007.53191489361,,,,
34,009,81007,74963.76595744681,87050.23404255319,,,,
34,011,64240,58421.95744680851,70058.0425531915,,,,
34,013,80005,76718.87234042553,83291.12765957447,,,,
34,015,96965,90036.48936170213,103893.51063829787,,,,
34,017,88469,85237.68085106384,91700.31914893616,,,,
34,019,136407,126693.97872340426,146120.02127659574,,,,
34,021,95502,90531.10638297873,100472.89361702127,,,,
34,023,104637,100483.46808510639,108790.53191489361,,,,
34,025,117752,114082.21276595745,121421.78723404255,,,,
34,027,134308,128845.02127659574,139770.97872340426,,,,
34,029,85239,81508.44680851063,88969.55319148937,,,,
34,031,81823,78274.74468085106,85371.25531914894,,,,
34,033,84008,78193.53191489361,89822.46808510639,,,,
34,035,140242,132846.4255319149,147637.5744680851,,,,
34,037,109884,103352.25531914894,116415.74468085106,,,,
34,039,100031,96039.51063829787,104022.48936170213,,,,
34,041,98857,92743.46808510639,104970.53191489361,,,,
35,000,62286,60814.51063829787,63757.48936170213,,,,
35,001,68286,65612.29787234042,70959.70212765958,,,,
35,003,45802,38638.76595744681,52965.23404255319,,,,
35,005,51179,46092.53191489362,56265.46808510638,,,,
35,006,47530,40438.255319148935,54621.744680851065,,,,
35,007,54255,47533.8085106383,60976.1914893617,,,,
35,009,53858,46765.063829787236,60950.936170212764,,,,
35,011,48234,41540.21276595745,54927.78723404255,,,,
35,013,56233,53783.29787234042,58682.70212765958,,,,
35,015,66485,57105.59574468085,75864.40425531915,,,,
35,017,48454,42411.95744680851,54496.04255319149,,,,
35,019,43463,36600.02127659575,50325.97872340425,,,,
35,021,47606,40153.234042553195,55058.765957446805,,,,
35,023,45343,38688.53191489362,51997.46808510638,,,,
35,025,60820,52732.17021276596,68907.82978723405,,,,
35,027,59386,51335.10638297872,67436.89361702127,,,,
35,028,146208,127581.44680851063,164834.55319148937,,,,
35,029,38641,33471.12765957447,43810.87234042553,,,,
35,031,41427,36688.446808510635,46165.553191489365,,,,
35,033,45685,38617.085106382976,52752.914893617024,,,,
35,035,51298,46863.27659574468,55732.72340425532,,,,
35,037,43312,37318.8085106383,49305.1914893617,,,,
35,039,51703,45554.914893617024,57851.085106382976,,,,
35,041,51111,44207.51063829787,58014.48936170213,,,,
35,043,81557,73545.4255319149,89568.5744680851,,,,
35,045,57296,51788.936170212764,62803.063829787236,,,,
35,047,46318,39879.1914893617,52756.8085106383,,,,
35,049,78366,73547.6170212766,83184.3829787234,,,,
35,051,40498,34384.46808510638,46611.53191489362,,,,
35,053,46070,40172.12765957447,51967.87234042553,,,,
35,055,53935,48049.04255319149,59820.95744680851,,,,
35,057,44780,39709.02127659575,49850.97872340425,,,,
35,059,45458,38665.31914893617,52250.68085106383,,,,
35,061,56785,50586.87234042553,62983.12765957447,,,,
36,000,82052,81459.82978723405,82644.17021276595,,,,
36,001,81193,77561.34042553192,84824.65957446808,,,,
36,003,57488,52418.21276595745,62557.78723404255,,,,
36,005,46894,44602.765957446805,49185.234042553195,,,,
36,007,63590,59716.46808510638,67463.53191489361,,,,
36,009,55944,50423.82978723404,61464.17021276596,,,,
36,011,66431,60573.63829787234,72288.36170212766,,,,
36,013,56040,51129.87234042553,60950.12765957447,,,,
36,015,60456,55612.59574468085,65299.40425531915,,,,
36,017,57407,51630.65957446808,63183.34042553192,,,,
36,019,64282,57529.82978723404,71034.17021276595,,,,
36,021,73112,65045.617021276594,81178.3829787234,,,,
36,023,63890,56680.29787234042,71099.70212765958,,,,
36,025,56163,49973.21276595745,62352.78723404255,,,,
36,027,96374,91955.9574468085,100792.0425531915,,,,
36,029,70443,68185.12765957447,72700.87234042553,,,,
36,031,70902,64802.76595744681,77001.23404255319,,,,
36,033,63624,57161.36170212766,70086.63829787234,,,,
36,035,63409,56512.65957446808,70305.34042553192,,,,
36,037,71749,64166.36170212766,79331.63829787234,,,,
36,039,70789,62178.10638297872,79399.89361702127,,,,
36,041,68529,61034.53191489362,76023.46808510637,,,,
36,043,63771,57569.29787234042,69972.70212765958,,,,
36,045,61664,57695.14893617021,65632.85106382979,,,,
36,047,76353,74644.40425531915,78061.59574468085,,,,
36,049,64941,59224.234042553195,70657.76595744681,,,,
36,051,70185,63742.617021276594,76627.3829787234,,,,
36,053,73680,68823.48936170213,78536.51063829787,,,,
36,055,73263,70241.3829787234,76284.6170212766,,,,
36,057,61463,54071,68855,,,,
36,059,140466,137084.55319148937,143847.44680851063,,,,
36,061,100869,98003.46808510639,103734.53191489361,,,,
36,063,65932,60998.04255319149,70865.9574468085,,,,
36,065,61566,57478,65654,,,,
36,067,74388,70204.68085106384,78571.31914893616,,,,
36,069,79364,73109.87234042553,85618.12765957447,,,,
36,071,93492,88784.4255319149,98199.5744680851,,,,
36,073,65156,58260.85106382979,72051.14893617021,,,,
36,075,68613,62972.48936170213,74253.51063829787,,,,
36,077,63863,57523.085106382976,70202.91489361702,,,,
36,079,120930,111730.51063829787,130129.48936170213,,,,
36,081,81399,79672.53191489361,83125.46808510639,,,,
36,083,82846,77803.6170212766,87888.3829787234,,,,
36,085,93337,87503.46808510639,99170.53191489361,,,,
36,087,105923,101030.74468085106,110815.25531914894,,,,
36,089,57832,53095.82978723404,62568.17021276596,,,,
36,091,94394,90336.97872340426,98451.02127659574,,,,
36,093,74791,71248.70212765958,78333.29787234042,,,,
36,095,63768,56007.82978723404,71528.17021276595,,,,
36,097,65210,57547.53191489362,72872.46808510637,,,,
36,099,58581,52459.12765957447,64702.87234042553,,,,
36,101,64261,59459.29787234042,69062.70212765958,,,,
36,103,123219,120047.25531914894,126390.74468085106,,,,
36,105,68063,60682.914893617024,75443.08510638298,,,,
36,107,67616,59033.70212765958,76198.29787234042,,,,
36,109,68222,62299.10638297872,74144.89361702127,,,,
36,111,84593,80155.89361702127,89030.10638297873,,,,
36,113,73115,67574.5744680851,78655.4255319149,,,,
36,115,71396,66645.53191489361,76146.46808510639,,,,
36,117,73028,66490.29787234042,79565.70212765958,,,,
36,119,114020,109290.97872340426,118749.02127659574,,,,
36,121,70775,65916.10638297873,75633.89361702127,,,,
36,123,66155,58493.72340425532,73816.27659574468,,,,
37,000,70838,70192.21276595745,71483.78723404255,,,,
37,001,66395,60386.31914893617,72403.68085106384,,,,
37,003,62976,54154.21276595745,71797.78723404255,,,,
37,005,46571,41802.65957446808,51339.34042553192,,,,
37,007,50503,45315.255319148935,55690.744680851065,,,,
37,009,54589,48692.31914893617,60485.68085106383,,,,
37,011,55922,47592.29787234042,64251.70212765958,,,,
37,013,55960,50140.76595744681,61779.23404255319,,,,
37,015,44371,38270.574468085106,50471.425531914894,,,,
37,017,49661,42963.63829787234,56358.36170212766,,,,
37,019,76797,71349.51063829787,82244.48936170213,,,,
37,021,71218,65278.425531914894,77157.5744680851,,,,
37,023,55616,50162.553191489365,61069.446808510635,,,,
37,025,85540,78551.91489361702,92528.08510638298,,,,
37,027,56239,52722.914893617024,59755.085106382976,,,,
37,029,84656,72814.97872340426,96497.02127659574,,,,
37,031,76397,70129.76595744681,82664.23404255319,,,,
37,033,57865,50188.234042553195,65541.76595744681,,,,
37,035,65898,59237.574468085106,72558.4255319149,,,,
37,037,95716,85848.08510638298,105583.91489361702,,,,
37,039,53926,46750.85106382979,61101.14893617021,,,,
37,041,60808,53355.234042553195,68260.76595744681,,,,
37,043,53229,47192.914893617024,59265.085106382976,,,,
37,045,61411,56913.12765957447,65908.87234042553,,,,
37,047,50837,45928.063829787236,55745.936170212764,,,,
37,049,61761,54497.68085106383,69024.31914893616,,,,
37,051,61511,59284.10638297872,63737.89361702128,,,,
37,053,86047,76063.51063829787,96030.48936170213,,,,
37,055,79646,69138.25531914894,90153.74468085106,,,,
37,057,63551,59783.51063829787,67318.48936170213,,,,
37,059,76153,69506.87234042553,82799.12765957447,,,,
37,061,52947,46019.68085106383,59874.31914893617,,,,
37,063,81413,76281.25531914894,86544.74468085106,,,,
37,065,49972,45412.17021276596,54531.82978723404,,,,
37,067,65556,62200.76595744681,68911.23404255319,,,,
37,069,70898,66190.4255319149,75605.5744680851,,,,
37,071,67076,62965.36170212766,71186.63829787234,,,,
37,073,64047,55153.72340425532,72940.27659574468,,,,
37,075,51841,44987.553191489365,58694.446808510635,,,,
37,077,72896,63794.21276595745,81997.78723404255,,,,
37,079,52145,46102.95744680851,58187.04255319149,,,,
37,081,65890,62267.87234042553,69512.12765957447,,,,
37,083,48520,43189.27659574468,53850.72340425532,,,,
37,085,70074,65890.68085106384,74257.31914893616,,,,
37,087,64553,57794.87234042553,71311.12765957447,,,,
37,089,63765,58609.425531914894,68920.5744680851,,,,
37,091,48964,43385.446808510635,54542.553191489365,,,,
37,093,60257,52876.914893617024,67637.08510638298,,,,
37,095,49781,42007.72340425532,57554.27659574468,,,,
37,097,84335,77968.87234042553,90701.12765957447,,,,
37,099,55462,48562.085106382976,62361.914893617024,,,,
37,101,79666,74824.97872340426,84507.02127659574,,,,
37,103,53001,45579.21276595745,60422.78723404255,,,,
37,105,62680,56186.382978723406,69173.6170212766,,,,
37,107,51601,44474.70212765958,58727.29787234042,,,,
37,109,79109,71406.02127659574,86811.97872340426,,,,
37,111,53697,47386.87234042553,60007.12765957447,,,,
37,113,58765,52208.234042553195,65321.765957446805,,,,
37,115,59505,52837.425531914894,66172.5744680851,,,,
37,117,49033,42427.382978723406,55638.617021276594,,,,
37,119,84796,82225.9574468085,87366.0425531915,,,,
37,121,56746,48888.12765957447,64603.87234042553,,,,
37,123,55005,48131.29787234042,61878.70212765958,,,,
37,125,78955,71701.21276595745,86208.78723404255,,,,
37,127,65457,61659.72340425532,69254.27659574468,,,,
37,129,79106,74462.76595744681,83749.23404255319,,,,
37,131,44182,39039.53191489362,49324.46808510638,,,,
37,133,66982,63169.234042553195,70794.76595744681,,,,
37,135,86736,79478.63829787234,93993.36170212766,,,,
37,137,61996,53337.446808510635,70654.55319148937,,,,
37,139,59463,52477.29787234042,66448.70212765958,,,,
37,141,72161,65170.53191489362,79151.46808510637,,,,
37,143,61157,52419.8085106383,69894.1914893617,,,,
37,145,64466,56792.8085106383,72139.1914893617,,,,
37,147,60268,55590.21276595745,64945.78723404255,,,,
37,149,59012,50758.553191489365,67265.44680851063,,,,
37,151,59336,52712.51063829787,65959.48936170213,,,,
37,153,50242,44111.78723404255,56372.21276595745,,,,
37,155,42180,38889.10638297872,45470.89361702128,,,,
37,157,58508,51703.40425531915,65312.59574468085,,,,
37,159,65139,58964.70212765958,71313.29787234042,,,,
37,161,50714,45031.78723404255,56396.21276595745,,,,
37,163,53637,47137.425531914894,60136.574468085106,,,,
37,165,45604,39597.70212765958,51610.29787234042,,,,
37,167,65784,58091.744680851065,73476.25531914894,,,,
37,169,61374,56229.14893617021,66518.85106382979,,,,
37,171,58211,51554.14893617021,64867.85106382979,,,,
37,173,54357,46424.063829787236,62289.936170212764,,,,
37,175,62002,55372.553191489365,68631.44680851063,,,,
37,177,46072,38894.46808510638,53249.53191489362,,,,
37,179,98776,93264.17021276595,104287.82978723405,,,,
37,181,45408,39537.53191489362,51278.46808510638,,,,
37,183,103084,99633.44680851063,106534.55319148937,,,,
37,185,47866,42772.382978723406,52959.617021276594,,,,
37,187,47239,41013.46808510638,53464.53191489362,,,,
37,189,62045,53299.46808510638,70790.53191489361,,,,
37,191,56313,50761.85106382979,61864.14893617021,,,,
37,193,50848,45367.14893617021,56328.85106382979,,,,
37,195,52620,47992.255319148935,57247.744680851065,,,,
37,197,61626,54861.914893617024,68390.08510638298,,,,
37,199,54913,46883.553191489365,62942.446808510635,,,,
38,000,77346,75281.14893617021,79410.85106382979,,,,
38,001,58192,49116.425531914894,67267.5744680851,,,,
38,003,70559,60129.89361702128,80988.10638297873,,,,
38,005,60632,52909.95744680851,68354.0425531915,,,,
38,007,82565,69491.97872340426,95638.02127659574,,,,
38,009,74272,63044.59574468085,85499.40425531915,,,,
38,011,68434,59172.553191489365,77695.44680851063,,,,
38,013,79188,73163.82978723405,85212.17021276595,,,,
38,015,86521,76914.02127659574,96127.97872340426,,,,
38,017,75477,69188.31914893616,81765.68085106384,,,,
38,019,80749,68597,92901,,,,
38,021,72643,63187.34042553192,82098.65957446808,,,,
38,023,75310,63981.31914893617,86638.68085106384,,,,
38,025,87618,75028.72340425532,100207.27659574468,,,,
38,027,66603,56390.744680851065,76815.25531914894,,,,
38,029,65012,57579.48936170213,72444.51063829787,,,,
38,031,71345,61709.425531914894,80980.5744680851,,,,
38,033,59464,52069.617021276594,66858.3829787234,,,,
38,035,72369,67701.93617021276,77036.06382978724,,,,
38,037,51827,43971.51063829787,59682.48936170213,,,,
38,039,71071,63755.255319148935,78386.74468085106,,,,
38,041,64506,54642.85106382979,74369.14893617021,,,,
38,043,60473,51202.02127659575,69743.97872340426,,,,
38,045,69797,59889.76595744681,79704.23404255319,,,,
38,047,61043,51587.34042553192,70498.65957446808,,,,
38,049,68973,59087.21276595745,78858.78723404255,,,,
38,051,60218,53632.63829787234,66803.36170212766,,,,
38,053,99157,86341.34042553192,111972.65957446808,,,,
38,055,78277,68050.44680851063,88503.55319148937,,,,
38,057,85274,72328.46808510639,98219.53191489361,,,,
38,059,80159,70594.91489361702,89723.08510638298,,,,
38,061,73541,62299.29787234042,84782.70212765958,,,,
38,063,69274,59052.21276595745,79495.78723404255,,,,
38,065,81382,69235.95744680852,93528.04255319148,,,,
38,067,75603,65425.29787234042,85780.70212765958,,,,
38,069,61222,51947.446808510635,70496.55319148937,,,,
38,071,70084,60008.76595744681,80159.23404255319,,,,
38,073,78270,67435.78723404255,89104.21276595745,,,,
38,075,74336,64731.404255319154,83940.59574468085,,,,
38,077,76371,68726.40425531915,84015.59574468085,,,,
38,079,56952,48456.68085106383,65447.31914893617,,,,
38,081,79053,68091.29787234042,90014.70212765958,,,,
38,083,62251,53431.59574468085,71070.40425531915,,,,
38,085,46931,39785.63829787234,54076.36170212766,,,,
38,087,56665,47746.70212765958,65583.29787234042,,,,
