"","v133_rawvalue","statecode","countycode","v133_numerator","v133_denominator"
"2787",3.5,"48","507",0.230499503222125,0.255
"2788",8.3,"49","001",0.042305091508383,0.124
"2789",8.2,"49","003",0.0510678889427422,0.125
"2790",7.7,"49","005",0.085290530127451,0.131
"2791",6.7,"49","007",0.0903482910014514,0.175
"2792",6.9,"49","009",0.153846153649845,0.135
"2793",8.6,"49","011",0.0463761464452275,0.109
"2794",7.5,"49","013",0.0671887416688833,0.15
"2795",7,"49","015",0.115086096711289,0.149
"2796",5.4,"49","017",0.216244152828054,0.177
"2797",7.7,"49","019",0.0249763030977471,0.162
"2798",6.6,"49","021",0.175887013346998,0.138
"2799",7.4,"49","023",0.130151326760223,0.124
"2800",6.6,"49","025",0.143740695567606,0.157
"2801",8,"49","027",0.0502954208224045,0.136
"2802",9.7,"49","029",0.000577041529840852,0.082
"2803",2.3,"49","031",0.478345452606708,0.192
"2804",5,"49","033",0.345848770771762,0.132
"2805",8.6,"49","035",0.0262118477500317,0.122
"2806",4,"49","037",0.30129505570676,0.198
"2807",7.6,"49","039",0.0814794568225,0.14
"2808",8.3,"49","041",0.0132016577585735,0.14
"2809",8.8,"49","043",0.0567529981878082,0.096
"2810",8.5,"49","045",0.0680418609823498,0.107
"2811",7.4,"49","047",0.0828020414697333,0.146
"2812",8.1,"49","049",0.0821106000813191,0.116
"2813",8.5,"49","051",0.0683583643649938,0.105
"2814",7.5,"49","053",0.106060063573892,0.13
"2815",6.9,"49","055",0.158319042648158,0.137
"2816",8.2,"49","057",0.0560320467207703,0.123
"2817",9.1,"50","001",0.0151469455004211,0.103
"2818",8.4,"50","003",0.0278516321136612,0.128
"2819",8.5,"50","005",0.0167123303911569,0.128
"2820",8.9,"50","007",0.0249809354094787,0.105
"2821",7.3,"50","009",0.100246343987807,0.145
"2822",8.8,"50","011",0.018801226407214,0.116
"2823",9.4,"50","013",0.00444803595682017,0.096
"2824",9.1,"50","015",0.00289373584218922,0.11
"2825",8.7,"50","017",0.0347081489868579,0.11
"2826",8.3,"50","019",0.0400015756636121,0.127
"2827",8.2,"50","021",0.0491471034652394,0.129
"2828",8.4,"50","023",0.0593141268083769,0.115
"2829",8.3,"50","025",0.0369478982326816,0.13
"2830",9,"50","027",0.0115679725859598,0.11
"2831",8.6,"51","001",0.00899445145734393,0.13
"2832",9,"51","003",0.0352666379218301,0.097
"2833",7.7,"51","005",0.0789475740455747,0.136
"2834",8.5,"51","007",0.0615392658118881,0.108
"2835",8.5,"51","009",0.0386682180810947,0.118
"2836",8.6,"51","011",0.0204159335630243,0.121
"2837",9.3,"51","013",0.000781377444246652,0.099
"2838",8.4,"51","015",0.0750459132624129,0.108
"2839",6.6,"51","017",0.104824768423754,0.175
"2840",9,"51","019",0.0147536353758487,0.107
"2841",8.2,"51","021",0.0519611472628966,0.125
"2842",8.2,"51","023",0.108473376000461,0.1
"2843",7.9,"51","025",0.100651136411697,0.117
"2844",6.6,"51","027",0.0111252998761743,0.217
"2845",8.3,"51","029",0.0500876628870396,0.124
"2846",8.8,"51","031",0.0223197036026732,0.112
"2847",9.2,"51","033",0.0151826740135968,0.098
"2848",8.1,"51","035",0.0170003954166414,0.146
"2849",9.2,"51","036",0.00718572677576571,0.102
"2850",6.5,"51","037",0.146033202723433,0.157
"2851",8.8,"51","041",0.0819121440569851,0.085
"2852",9.4,"51","043",0.000596539544824429,0.097
"2853",8.5,"51","045",0.0360649075362162,0.121
"2854",9.1,"51","047",0.0288075136737216,0.098
"2855",7.4,"51","049",0.194706014699558,0.093
"2856",NA,"51","051",NA,0.212
"2857",8.3,"51","053",0.0824525745291064,0.105
"2858",6.9,"51","057",0.165772546668498,0.133
"2859",9.5,"51","059",0.0156940881431502,0.084
"2860",9.5,"51","061",0.0115438561134021,0.087
"2861",8.1,"51","063",0.0939786726746867,0.11
"2862",9.4,"51","065",0.0315770546319037,0.082
"2863",7.9,"51","067",0.0794470832603547,0.127
"2864",8.8,"51","069",0.0497452221337898,0.098
"2865",8.9,"51","071",0.00360822444439104,0.119
"2866",9,"51","073",0.0156072595481965,0.109
"2867",9.5,"51","075",0.0237594526686631,0.08
"2868",7.2,"51","077",0.0904218792878461,0.155
"2869",8.4,"51","079",0.0652245477551301,0.112
"2870",9.2,"51","081",0.00250417681518265,0.103
"2871",7.6,"51","083",0.10348980342511,0.128
"2872",9.3,"51","085",0.0397253590680882,0.084
"2873",9,"51","087",0.0472609292320692,0.093
"2874",6.8,"51","089",0.14451128973407,0.144
"2875",5.1,"51","091",0.344486780277205,0.127
"2876",8.8,"51","093",0.0446523702416001,0.102
"2877",8.5,"51","095",0.0867884512273082,0.096
"2878",8.1,"51","097",0.0497570469398058,0.132
"2879",9.4,"51","099",0.021241339000282,0.086
"2880",9.2,"51","101",0.0285961336702359,0.093
"2881",8.5,"51","103",0.0213356892971802,0.126
"2882",6.8,"51","105",1.82938956107477e-05,0.212
"2883",9.9,"51","107",0.00993953647423966,0.069
"2884",9,"51","109",0.00544256054521941,0.113
"2885",8.7,"51","111",0.000185013400266234,0.129
"2886",9.2,"51","113",0.00292575694782554,0.105
"2887",9,"51","115",0,0.112
"2888",7.4,"51","117",0.095473040006651,0.143
"2889",9.1,"51","119",0.00270523905078204,0.11
"2890",8.1,"51","121",0.044036232318811,0.135
"2891",8.6,"51","125",0.0210732138481973,0.123
"2892",10,"51","127",0,0.069
"2893",8.4,"51","131",3.87840034239146e-06,0.143
"2894",8.7,"51","133",0.0209742208122623,0.12
"2895",6.3,"51","135",0.217688329273311,0.132
"2896",7.8,"51","137",0.0995128564816066,0.121
"2897",NA,"51","139",NA,0.139
"2898",8.1,"51","141",0.031404478613233,0.14
"2899",7.8,"51","143",0.0592445859838962,0.14
"2900",9.7,"51","145",0.0109309587536383,0.077
"2901",7.9,"51","147",0.0512741229343573,0.139
"2902",8.7,"51","149",0.0694816045013376,0.093
"2903",9.4,"51","153",0.0381560014088386,0.077
"2904",7.9,"51","155",0.0390319964454552,0.145
"2905",8.6,"51","157",0.0512908118977537,0.106
"2906",9,"51","159",0.023760610010869,0.103
"2907",8.9,"51","161",0.0339793726208879,0.103
"2908",8.1,"51","163",0.0729514072609143,0.119
"2909",8.8,"51","165",0.027783046664904,0.108
"2910",7.2,"51","167",0.00983532229253086,0.193
"2911",7,"51","169",0.0570196511194883,0.177
"2912",8.2,"51","171",0.031988419579147,0.136
"2913",7.5,"51","173",0.0114939408295838,0.175
"2914",8.9,"51","175",0.0509804810374325,0.097
"2915",9.1,"51","177",0.0497930416469969,0.088
"2916",9.5,"51","179",0.0432664864038651,0.073
"2917",8.4,"51","181",0.078276750446557,0.105
"2918",7.8,"51","183",0.137956469277532,0.105
"2919",7,"51","185",0.0828300936079439,0.165
"2920",8.2,"51","187",0.0540541889235063,0.125
"2921",8.2,"51","191",0.0149767664457054,0.145
"2922",NA,"51","193",NA,0.129
"2923",6.5,"51","195",0.0853480681683564,0.185
"2924",7.5,"51","197",0.0443861755037483,0.159
"2925",9.3,"51","199",0.0284430785386023,0.089
"2926",NA,"51","510",NA,0.1
"2927",6.4,"51","520",0.138406984547092,0.166
"2928",2.4,"51","530",0.499402168909182,0.177
"2929",8,"51","540",0.0398724420292836,0.141
"2930",9.1,"51","550",0.0489388164817423,0.086
"2931",8.3,"51","570",0.0518612218359816,0.12
"2932",7.4,"51","580",0.108305618645757,0.136
"2933",7.1,"51","590",0.0707954381937462,0.167
"2934",8.2,"51","595",0.0176119685903462,0.141
"2935",9.2,"51","600",0.0158965251539559,0.098
"2936",NA,"51","610",NA,0.083
"2937",5.6,"51","620",0.274323050501374,0.138
"2938",7.9,"51","630",0.0379187296947904,0.145
"2939",7.5,"51","640",0.0378324335441252,0.163
"2940",8.3,"51","650",0.0700527229391271,0.113
"2941",7.9,"51","660",0.0147415745617469,0.156
"2942",6.7,"51","670",0.144419068527164,0.149
"2943",8.1,"51","678",0.0167297805667144,0.148
"2944",7.7,"51","680",0.0802847642516201,0.136
"2945",9.6,"51","683",0.0181376281570352,0.08
"2946",8.4,"51","685",0.101722889664854,0.092
"2947",6.3,"51","690",0.141975695219612,0.171
"2948",8,"51","700",0.071438962093572,0.124
"2949",7.7,"51","710",0.0814094483256739,0.133
"2950",4.8,"51","720",0.180655663974916,0.221
"2951",5.4,"51","730",0.267627376431163,0.152
"2952",8.6,"51","735",0.0785380378529695,0.094
"2953",8.2,"51","740",0.0589575037909812,0.122
"2954",6.1,"51","750",0.163939012254727,0.168
"2955",7.9,"51","760",0.0651943061284346,0.135
"2956",7.7,"51","770",0.0727585792061334,0.139
"2957",8.4,"51","775",0.0475904321646242,0.117
"2958",8.6,"51","790",0.00822499213502051,0.13
"2959",9.2,"51","800",0.0387214465900534,0.086
"2960",9.1,"51","810",0.025527004832629,0.099
"2961",7.4,"51","820",0.0795373507194955,0.147
"2962",8.4,"51","830",0.0564150949801228,0.116
"2963",7.6,"51","840",0.043648085750589,0.156
"2964",5.6,"53","001",0.232286946849473,0.157
"2965",7.8,"53","003",0.0461328345536891,0.146
"2966",8.2,"53","005",0.052280779195441,0.124
"2967",8.2,"53","007",0.0459628060362137,0.13
"2968",7.1,"53","009",0.126004901785385,0.14
"2969",8.7,"53","011",0.0361297854052117,0.113
"2970",7,"53","013",0.142272399161044,0.138
"2971",7.4,"53","015",0.0887162937567314,0.144
"2972",7.2,"53","017",0.149285824102067,0.125
"2973",4.9,"53","019",0.245354105937263,0.186
"2974",7.6,"53","021",0.0887858564479259,0.134
"2975",7.8,"53","023",0.0353526834807209,0.152
"2976",7.2,"53","025",0.106460237536554,0.145
"2977",7.4,"53","027",0.0542198300782304,0.159
"2978",8.6,"53","029",0.051405605066942,0.109
"2979",7.7,"53","031",0.0669654628177435,0.143
"2980",9.1,"53","033",0.0245624986586541,0.097
"2981",8.2,"53","035",0.0784184196684918,0.112
"2982",7.7,"53","037",0.097179044521615,0.128
"2983",7.9,"53","039",0.0486108920555552,0.141
"2984",7.7,"53","041",0.0636483303956159,0.142
"2985",7.2,"53","043",0.121356659784209,0.14
"2986",7.8,"53","045",0.0604061294985249,0.141
"2987",7.3,"53","047",0.053809884766668,0.165
"2988",7.7,"53","049",0.03922966002138,0.156
"2989",7.1,"53","051",0.100669158627593,0.154
"2990",8.3,"53","053",0.0732462242137573,0.112
"2991",NA,"53","055",NA,0.112
"2992",8,"53","057",0.0675307225733066,0.129
"2993",9,"53","059",0.0101925625425173,0.111
"2994",9,"53","061",0.0323183070666964,0.097
"2995",8.2,"53","063",0.0453555118761249,0.131
"2996",7,"53","065",0.125032599568744,0.148
"2997",8.2,"53","067",0.0691149789917032,0.116
"2998",7.7,"53","069",0.0442523938408663,0.15
"2999",8.2,"53","071",0.0537052850711181,0.126
"3000",8,"53","073",0.0714302673160211,0.125
"3001",7.4,"53","075",0.10324862635522,0.138
"3002",7.6,"53","077",0.0547371275329239,0.151
"3003",7.5,"54","001",0.0527188242237122,0.159
"3004",8.2,"54","003",0.107889415729144,0.102
"3005",7.8,"54","005",0.0328846118725029,0.153
"3006",7,"54","007",0.0945379355405712,0.158
"3007",8.2,"54","009",0.0480974767150923,0.127
"3008",7.8,"54","011",0.0299620958187211,0.153
"3009",4.9,"54","013",0.133811401985302,0.235
"3010",6.3,"54","015",0.0986042865011198,0.189
"3011",8.7,"54","017",0.0118746400363958,0.122
"3012",7.1,"54","019",0.0602662985733352,0.172
"3013",5.7,"54","021",0.31086528712584,0.116
"3014",8.4,"54","023",0.0521438719670507,0.116
"3015",7.2,"54","025",0.0893385738328612,0.154
"3016",7.2,"54","027",0.0989499028256235,0.149
"3017",6.7,"54","029",0.174180547782495,0.138
"3018",7.8,"54","031",0.0644049938268645,0.139
"3019",8.3,"54","033",0.0413422572903272,0.128
"3020",7.4,"54","035",0.0538097949465576,0.159
"3021",8.9,"54","037",0.0550268614773276,0.091
"3022",7.5,"54","039",0.0919677215488657,0.14
"3023",7.8,"54","041",0.0435453183354567,0.149
"3024",7.6,"54","043",0.0115351920377314,0.173
"3025",7,"54","045",0.0325914239919757,0.188
"3026",6.5,"54","047",0.0197093412851711,0.22
"3027",8,"54","049",0.0512923102827146,0.137
"3028",8,"54","051",0.0396344675887171,0.142
"3029",7.7,"54","053",0.0646514682532138,0.141
"3030",6.7,"54","055",0.126409510507852,0.161
"3031",8.2,"54","057",0.0553625341730557,0.123
"3032",6.2,"54","059",0.0460034787884426,0.22
"3033",8.1,"54","061",0.0609694090687981,0.126
"3034",6.6,"54","063",0.187259103005544,0.135
"3035",8.7,"54","065",0.0446509779113718,0.108
"3036",7.8,"54","067",0.0397394350296681,0.15
"3037",7.9,"54","069",0.06537336729529,0.132
"3038",6.5,"54","071",0.203632258930934,0.132
"3039",9,"54","073",1.04988503277811e-05,0.116
"3040",5.9,"54","075",0.197178018182781,0.162
"3041",7.7,"54","077",0.101318195235285,0.126
"3042",8.9,"54","079",0.0400837063076212,0.101
"3043",6.1,"54","081",0.169987309708635,0.166
"3044",8.1,"54","083",0.0338357986250018,0.137
"3045",7.2,"54","085",0.0474755821511804,0.174
"3046",6.2,"54","087",0.126474269585564,0.181
"3047",6.8,"54","089",0.0823786061902576,0.175
"3048",NA,"54","091",NA,0.142
"3049",8.7,"54","093",0.00917097670521835,0.124
"3050",8.3,"54","095",0.00707396496329031,0.141
"3051",8,"54","097",0.0340378506158661,0.145
"3052",7,"54","099",0.108288275015776,0.153
"3053",7.7,"54","101",0.0219416922691028,0.163
"3054",6.4,"54","103",0.167286660130643,0.155
"3055",7.7,"54","105",0.00640011077528345,0.171
"3056",7.6,"54","107",0.0906713548550992,0.136
"3057",7.1,"54","109",5.57859988308127e-05,0.201
"3058",8,"55","001",0.0365112260934595,0.14
"3059",7.3,"55","003",0.112848326252635,0.14
"3060",8.4,"55","005",0.0600000617100937,0.115
"3061",7.8,"55","007",0.102763417693474,0.12
"3062",8.6,"55","009",0.0572301317399526,0.104
"3063",8.6,"55","011",0.0540071133871752,0.107
"3064",8.5,"55","013",0.028966134354652,0.124
"3065",9.4,"55","015",0.0364044429956761,0.079
"3066",8.6,"55","017",0.0607953029182351,0.105
"3067",8.4,"55","019",0.068501285810261,0.108
"3068",9,"55","021",0.0468048170470142,0.092
"3069",8.1,"55","023",0.0841414713176746,0.115
"3070",9,"55","025",0.0428926527555397,0.092
"3071",9.1,"55","027",0.0271766595283127,0.096
"3072",9,"55","029",0.0364430566021729,0.098
"3073",7.9,"55","031",0.0850725987031554,0.122
"3074",8.5,"55","033",0.0571491738080891,0.108
"3075",8.4,"55","035",0.0758313295155445,0.107
"3076",8.6,"55","037",0.0500692642242849,0.111
"3077",8.6,"55","039",0.0668656548585877,0.102
"3078",7.3,"55","041",0.124554438177096,0.132
"3079",8.8,"55","043",0.0368696753813835,0.106
"3080",9.2,"55","045",0.0359919628470363,0.09
"3081",8.6,"55","047",0.0280989729308368,0.121
"3082",9.3,"55","049",0.015776879899825,0.093
"3083",8.5,"55","051",0.0305611812113994,0.123
"3084",7.7,"55","053",0.115148095646271,0.121
"3085",9.2,"55","055",0.0240261643288385,0.094
"3086",7.7,"55","057",0.0942835083052164,0.128
"3087",8.1,"55","059",0.0954777667378177,0.109
"3088",9.6,"55","061",0.000942432710745548,0.086
"3089",8.8,"55","063",0.0475044303906243,0.103
"3090",8.9,"55","065",0.0402288444239384,0.1
"3091",7.7,"55","067",0.0987578815932489,0.125
"3092",8.7,"55","069",0.0362727437292839,0.111
"3093",8.5,"55","071",0.0678428261724824,0.105
"3094",8.8,"55","073",0.0564251403360455,0.098
"3095",8.2,"55","075",0.0747748557215994,0.114
"3096",8.8,"55","077",0.00321656403259743,0.12
"3097",6.5,"55","078",0.14425763103584,0.161
"3098",8.5,"55","079",0.0231545675309547,0.128
"3099",8.3,"55","081",0.065717891810743,0.114
"3100",9.1,"55","083",0.0220091158350784,0.099
"3101",8.9,"55","085",0.0249895454666926,0.107
"3102",9,"55","087",0.0478562430413849,0.09
"3103",9.2,"55","089",0.0534498054228666,0.079
"3104",NA,"55","091",NA,0.095
"3105",9.1,"55","093",0.0381237348837172,0.092
"3106",9,"55","095",0.0165343321368878,0.105
"3107",9,"55","097",0.0257563775681242,0.101
"3108",8.2,"55","099",0.0501901914854377,0.126
"3109",8.8,"55","101",0.0374843047764379,0.107
"3110",6.9,"55","103",0.189713615173659,0.122
"3111",7.9,"55","105",0.120847312859578,0.108
"3112",7.4,"55","107",0.1421536958015,0.12
"3113",9.4,"55","109",0.0236550677248251,0.084
"3114",9,"55","111",0.0280826955118438,0.103
"3115",7.5,"55","113",0.109355134853798,0.129
"3116",8.7,"55","115",0.0447035685923961,0.109
"3117",9.2,"55","117",0.0223166475506623,0.093
"3118",8.1,"55","119",0.115108179946641,0.101
"3119",9,"55","121",0.0376238142751061,0.095
"3120",8.4,"55","123",0.0605018850268609,0.114
"3121",8.7,"55","125",0.0303525933593945,0.112
"3122",8.3,"55","127",0.0960961734878038,0.099
"3123",8.3,"55","129",0.045627281163326,0.123
"3124",9.3,"55","131",0.0461433817673195,0.077
"3125",9.3,"55","133",0.0512581702485718,0.077
"3126",8.9,"55","135",0.0313229714197438,0.106
"3127",8.5,"55","137",0.0501609361263731,0.115
"3128",8.4,"55","139",0.0805462820109518,0.105
"3129",8.3,"55","141",0.0689793141667997,0.115
"3130",7.1,"56","001",0.0921840364061612,0.155
"3131",7.7,"56","003",0.0566592910652982,0.147
"3132",7.9,"56","005",0.0824446651210592,0.126
"3133",6.3,"56","007",0.189766541382421,0.149
"3134",8.2,"56","009",0.0287942439224847,0.139
"3135",8.3,"56","011",0.0571335384024723,0.117
"3136",7.5,"56","013",0.0593025065086819,0.156
"3137",7.9,"56","015",0.058550921477529,0.137
"3138",7.6,"56","017",0.0237213680186407,0.167
"3139",6.8,"56","019",0.112685035303214,0.161
"3140",7.3,"56","021",0.119062022647865,0.133
"3141",8.3,"56","023",0.0521136153581052,0.12
"3142",7.5,"56","025",0.0916893835290293,0.139
"3143",6.7,"56","027",0.0927795759036912,0.174
"3144",7.7,"56","029",0.079950518954347,0.134
"3145",7.7,"56","031",0.0434273028555123,0.154
"3146",7.7,"56","033",0.0896177473822755,0.131
"3147",8.2,"56","035",0.0426791176313843,0.131
"3148",7.7,"56","037",0.0522662394280947,0.149
"3149",8.7,"56","039",0.0381175240141707,0.111
"3150",8.5,"56","041",0.0137414696370938,0.132
"3151",8.3,"56","043",0.030680474159703,0.132
"3152",7.6,"56","045",0.0875101503659931,0.136
"3153",7.4,"00","000",0.0610019646664497,0.135
"3154",5.3,"01","000",0.0876054852974279,0.174
"3155",7.1,"02","000",0.0786878878042518,0.128
"3156",6.8,"04","000",0.0867997411342803,0.131
"3157",4.4,"05","000",0.10015974953157,0.186
"3158",8.7,"06","000",0.0323438071044182,0.126
"3159",8.5,"08","000",0.0504438673141627,0.115
"3160",8.2,"09","000",0.0426838574648921,0.129
"3161",8,"10","000",0.0629500787733957,0.118
"3162",9.7,"11","000",0.0160610229070067,0.11
"3163",7.1,"12","000",0.0759208556272638,0.132
"3164",6.3,"13","000",0.10023685225409,0.131
"3165",7.8,"15","000",0.0535784003122623,0.131
"3166",7.6,"16","000",0.079204628565875,0.114
"3167",8.4,"17","000",0.0483063696395183,0.12
"3168",6.5,"18","000",0.0865498861101148,0.139
"3169",8.5,"19","000",0.0567348842364474,0.108
"3170",6.8,"20","000",0.0843979236795081,0.131
"3171",6.6,"21","000",0.063943267885404,0.157
"3172",4.8,"22","000",0.106627642958541,0.169
"3173",8.4,"23","000",0.0354178918351246,0.13
"3174",8.7,"24","000",0.0355562190305758,0.122
"3175",9.3,"25","000",0.0392756949169898,0.102
"3176",7.1,"26","000",0.0637790880904943,0.142
"3177",9,"27","000",0.0569446511827749,0.094
"3178",3.9,"28","000",0.113741429307499,0.188
"3179",6.6,"29","000",0.0723619073703934,0.15
"3180",7.7,"30","000",0.0725080147295818,0.117
"3181",7.6,"31","000",0.0564935861008193,0.136
"3182",7.1,"32","000",0.0614828967544037,0.144
"3183",9.4,"33","000",0.0423149838966241,0.097
"3184",9.2,"34","000",0.036519278251769,0.107
"3185",4.7,"35","000",0.130399275625162,0.152
"3186",8.7,"36","000",0.0238442791593944,0.134
"3187",6.8,"37","000",0.0750064536587252,0.14
"3188",8.9,"38","000",0.0685717634352936,0.085
"3189",7,"39","000",0.0686982547832931,0.141
"3190",5.5,"40","000",0.0886628810666386,0.167
"3191",8,"41","000",0.04666072910188,0.131
"3192",8.5,"42","000",0.0458750252439974,0.119
"3193",8.8,"44","000",0.0467140089922797,0.109
"3194",6.5,"45","000",0.0975018482162734,0.128
"3195",7.3,"46","000",0.0848041818641815,0.117
"3196",6.4,"47","000",0.0887293123591975,0.14
"3197",5.7,"48","000",0.0834981738409011,0.164
"3198",8,"49","000",0.0578951192230949,0.123
"3199",9.1,"50","000",0.0297414544956239,0.117
"3200",8.8,"51","000",0.0443781101494816,0.111
"3201",8.5,"53","000",0.0507590877736873,0.115
"3202",6.5,"54","000",0.0750406926553298,0.15
"3203",8.8,"55","000",0.050005491980906,0.105
"3204",6.5,"56","000",0.0795555415534388,0.144
