statecode,countycode,num_white,num_black,num_aian,num_asian,num_nhopi,num_tom,num_hispanic,num_,denom_white,denom_black,denom_aian,denom_asian,denom_nhopi,denom_tom,denom_hispanic,denom_,rate_white,rate_black,rate_aian,rate_asian,rate_nhopi,rate_tom,rate_hispanic,rate_,lci_white,lci_black,lci_aian,lci_asian,lci_nhopi,lci_tom,lci_hispanic,lci_,uci_white,uci_black,uci_aian,uci_asian,uci_nhopi,uci_tom,uci_hispanic,uci_,unreliable_white,unreliable_black,unreliable_aian,unreliable_asian,unreliable_nhopi,unreliable_tom,unreliable_hispanic,unreliable_,fips
42,003,4034,2529,NA,521,NA,217,217,140,57610,16635,69,5739,39,2004,2683,784,0.07002256552681826,0.15202885482416592,NA,0.09078236626589999,NA,0.10828343313373254,0.08087961237420797,0.17857142857142858,0.06793873522774799,0.14657255511117834,NA,0.083349220778041,NA,0.094678336251745,0.07056265905749295,0.15176191533451955,0.07210639582588854,0.1574851545371535,NA,0.09821551175375898,NA,0.12188853001572007,0.09119656569092299,0.2053809418083376,0,0,NA,0,NA,0,0,0,42003
42,005,304,NA,NA,NA,NA,NA,NA,NA,3955,34,7,13,1,51,42,37,0.07686472819216182,NA,NA,NA,NA,NA,NA,NA,0.06856279856109324,NA,NA,NA,NA,NA,NA,NA,0.08516665782323041,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42005
42,007,590,121,NA,NA,NA,38,29,11,8842,881,7,89,4,383,343,98,0.06672698484505768,0.1373439273552781,NA,NA,NA,0.09921671018276762,0.08454810495626822,0.11224489795918367,0.061525397195601225,0.11461433274361328,NA,NA,NA,0.0692761958737912,0.05510533170830111,0.049745918375676934,0.07192857249451413,0.1600735219669429,NA,NA,NA,0.12915722449174405,0.11399087820423531,0.1747438775426904,0,0,NA,NA,NA,0,0,1,42007
42,009,194,NA,NA,NA,NA,NA,NA,NA,3186,14,1,11,NA,27,36,8,0.06089139987445072,NA,NA,NA,NA,NA,NA,NA,0.052587749140197204,NA,NA,NA,NA,NA,NA,NA,0.06919505060870423,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42009
42,011,1166,170,NA,50,NA,68,1114,19,17204,1316,18,490,4,682,12075,206,0.06777493606138107,0.12917933130699089,NA,0.10204081632653061,NA,0.09970674486803519,0.09225672877846791,0.09223300970873786,0.06401884337657376,0.11105804563027055,NA,0.07523844055611102,NA,0.07722043705971944,0.08709502536815107,0.052718841475173986,0.07153102874618839,0.14730061698371122,NA,0.12884319209695022,NA,0.12219305267635093,0.09741843218878475,0.13174717794230173,0,0,NA,0,NA,0,0,1,42011
42,013,505,23,NA,NA,NA,11,NA,NA,7670,203,2,47,1,151,138,18,0.06584093872229466,0.11330049261083744,NA,NA,NA,0.0728476821192053,NA,NA,0.060290634198243855,0.06969791286567807,NA,NA,NA,0.03139515512066,NA,NA,0.07139124324634545,0.15690307235599682,NA,NA,NA,0.1143002091177506,NA,NA,0,0,NA,NA,NA,1,NA,NA,42013
42,015,271,NA,NA,NA,NA,NA,NA,NA,4215,34,1,50,NA,17,65,32,0.06429418742586003,NA,NA,NA,NA,NA,NA,NA,0.0568893964871484,NA,NA,NA,NA,NA,NA,NA,0.07169897836457166,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42015
42,017,1963,218,NA,309,NA,49,276,41,29863,1979,14,2980,11,612,3560,454,0.06573351639152128,0.1101566447700859,NA,0.10369127516778523,NA,0.08006535947712418,0.07752808988764046,0.09030837004405286,0.0629227925896466,0.09636248331789894,NA,0.09274546633518713,NA,0.05856324470950164,0.0687431824550393,0.06394267368213985,0.06854424019339596,0.12395080622227285,NA,0.11463708400038333,NA,0.10156747424474671,0.08631299732024161,0.11667406640596586,0,0,NA,0,NA,0,0,0,42017
42,019,692,15,NA,37,NA,NA,21,NA,10916,140,5,353,3,119,311,84,0.06339318431659949,0.10714285714285714,NA,0.1048158640226629,NA,NA,0.06752411575562701,NA,0.058822047201683804,0.05590810331305915,NA,0.07286089384184258,NA,NA,0.039635681381863075,NA,0.06796432143151518,0.15837761097265513,NA,0.1367708342034832,NA,NA,0.09541255012939096,NA,0,1,NA,0,NA,NA,1,NA,42019
42,021,592,136,NA,NA,NA,23,23,NA,7239,731,5,61,3,169,192,11,0.08177925127780081,0.18604651162790697,NA,NA,NA,0.13609467455621302,0.11979166666666667,NA,0.07546659854093661,0.15783619614731403,NA,NA,NA,0.08439755327970355,0.0738600746468853,NA,0.088091904014665,0.21425682710849991,NA,NA,NA,0.18779179583272249,0.16572325868644805,NA,0,0,NA,NA,NA,0,0,NA,42021
42,023,21,NA,NA,NA,NA,NA,NA,NA,206,3,NA,NA,NA,4,6,1,0.10194174757281553,NA,NA,NA,NA,NA,NA,NA,0.0606226571734482,NA,NA,NA,NA,NA,NA,NA,0.14326083797218286,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,42023
42,025,283,15,NA,NA,NA,NA,37,NA,3329,107,8,14,2,57,399,20,0.0850105136677681,0.14018691588785046,NA,NA,NA,NA,0.09273182957393483,NA,0.07553629190811084,0.07440296575613385,NA,NA,NA,NA,0.06427071686684485,NA,0.09448473542742536,0.20597086601956704,NA,NA,NA,NA,0.12119294228102481,NA,0,1,NA,NA,NA,NA,0,NA,42025
42,027,364,20,NA,34,NA,NA,13,NA,6596,196,4,567,NA,130,253,70,0.05518496058217101,0.10204081632653061,NA,0.059964726631393295,NA,NA,0.05138339920948617,NA,0.04967435262408401,0.05966253925741254,NA,0.04042202749403147,NA,NA,0.024178157638972964,NA,0.06069556854025801,0.14441909339564868,NA,0.07950742576875512,NA,NA,0.07858864077999937,NA,0,1,NA,0,NA,NA,1,NA,42027
42,029,1457,255,NA,258,NA,69,350,20,26683,2006,17,3190,4,720,5119,207,0.054604055016302513,0.1271186440677966,NA,0.08087774294670846,NA,0.09583333333333334,0.06837272904864232,0.0966183574879227,0.05187785284962254,0.11254148672175979,NA,0.07141620179232658,NA,0.0743316547095148,0.06145878182003269,0.056371094247311265,0.057330257182982486,0.14169580141383342,NA,0.09033928410109035,NA,0.11733501195715187,0.07528667627725194,0.13686562072853414,0,0,NA,0,NA,0,0,1,42029
42,031,147,NA,NA,NA,NA,NA,NA,NA,2443,38,3,20,1,24,33,28,0.06017191977077364,NA,NA,NA,NA,NA,NA,NA,0.05074183753325518,NA,NA,NA,NA,NA,NA,NA,0.06960200200829209,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42031
42,033,395,NA,NA,NA,NA,NA,NA,NA,4643,21,5,35,6,48,54,32,0.08507430540598751,NA,NA,NA,NA,NA,NA,NA,0.0770492350658316,NA,NA,NA,NA,NA,NA,NA,0.09309937574614342,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42033
42,035,166,NA,NA,NA,NA,NA,NA,NA,2680,32,1,14,NA,28,44,25,0.06194029850746269,NA,NA,NA,NA,NA,NA,NA,0.05281408634178303,NA,NA,NA,NA,NA,NA,NA,0.07106651067314235,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42035
42,037,266,NA,NA,NA,NA,NA,13,NA,3445,51,3,56,1,44,195,22,0.07721335268505079,NA,NA,NA,NA,NA,0.06666666666666667,NA,0.0682996465090491,NA,NA,NA,NA,NA,0.03165510162581643,NA,0.08612705886105249,NA,NA,NA,NA,NA,0.1016782317075169,NA,0,NA,NA,NA,NA,NA,1,NA,42037
42,039,448,12,NA,NA,NA,19,NA,NA,5756,73,3,16,1,137,93,72,0.0778318276580959,0.1643835616438356,NA,NA,NA,0.1386861313868613,NA,NA,0.07091066019356418,0.07936234376170281,NA,NA,NA,0.0808108621001086,NA,NA,0.08475299512262763,0.2494047795259684,NA,NA,NA,0.19656140067361402,NA,NA,0,1,NA,NA,NA,1,NA,NA,42039
42,041,904,126,NA,135,NA,53,79,NA,14096,1096,11,1417,4,485,1185,103,0.0641316685584563,0.11496350364963503,NA,0.09527170077628794,NA,0.10927835051546392,0.06666666666666667,NA,0.06008729026048135,0.09607874756629198,NA,0.0799850553292362,NA,0.08151171421963392,0.05246400782933289,NA,0.06817604685643124,0.1338482597329781,NA,0.11055834622333968,NA,0.13704498681129393,0.08086932550400044,NA,0,0,NA,0,NA,0,0,NA,42041
42,043,807,689,NA,201,NA,126,347,24,11328,4839,25,1782,9,1117,3946,187,0.07123940677966102,0.14238479024591857,NA,0.1127946127946128,NA,0.11280214861235452,0.08793715154586923,0.12834224598930483,0.06650253653415825,0.13253887036428877,NA,0.09810675410814203,NA,0.09424982071568994,0.07910073641371768,0.08040279185434557,0.0759762770251638,0.15223071012754838,NA,0.12748247148108355,NA,0.1313544765090191,0.09677356667802078,0.17628170012426408,0,0,NA,0,NA,0,0,0,42043
42,045,1445,1542,NA,287,NA,118,252,183,23923,12042,34,3089,19,1057,3231,1133,0.060402123479496715,0.12805181863477827,NA,0.09291032696665588,NA,0.11163670766319773,0.07799442896935933,0.1615180935569285,0.05738324683204454,0.12208359657675891,NA,0.08267258397675283,NA,0.09265141089547616,0.06874774198421522,0.14008925889046275,0.06342100012694889,0.13402004069279763,NA,0.10314806995655894,NA,0.13062200443091931,0.08724111595450344,0.18294692822339426,0,0,NA,0,NA,0,0,0,42045
42,047,158,NA,NA,NA,NA,NA,NA,NA,1780,7,NA,17,NA,23,18,10,0.08876404494382023,NA,NA,NA,NA,NA,NA,NA,0.07555169596249049,NA,NA,NA,NA,NA,NA,NA,0.10197639392514997,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42047
42,049,1027,362,NA,64,NA,123,174,NA,13420,2326,15,736,4,931,1445,51,0.07652757078986587,0.15563198624247634,NA,0.08695652173913043,NA,0.13211600429645542,0.12041522491349481,NA,0.07202976453301457,0.1408998226516368,NA,0.06659951251765672,NA,0.11036447552829846,0.1036348484404457,NA,0.08102537704671717,0.17036414983331588,NA,0.10731353096060414,NA,0.1538675330646124,0.1371956013865439,NA,0,0,NA,0,NA,0,0,NA,42049
42,051,702,60,NA,NA,NA,26,12,10,7621,407,9,41,20,265,131,42,0.09211389581419761,0.14742014742014742,NA,NA,NA,0.09811320754716982,0.0916030534351145,0.23809523809523808,0.08562115075708837,0.11297684220678783,NA,NA,NA,0.06229755362536765,0.042204613725344294,0.10928300035133198,0.09860664087130686,0.181863452633507,NA,NA,NA,0.13392886146897198,0.14100149314488472,0.3669074758391442,0,0,NA,NA,NA,0,1,1,42051
42,053,15,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,NA,NA,1,1,NA,0.09615384615384616,NA,NA,NA,NA,NA,NA,NA,0.0498918509037349,NA,NA,NA,NA,NA,NA,NA,0.1424158414039574,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,42053
42,055,647,58,NA,12,NA,33,112,14,9659,427,9,97,3,263,1432,111,0.06698415985091624,0.1358313817330211,NA,0.12371134020618557,NA,0.12547528517110265,0.0782122905027933,0.12612612612612611,0.06199852400567997,0.10333451879557812,NA,0.058187618691356816,NA,0.08543996218230653,0.06430516027863548,0.06436410662764322,0.07196979569615251,0.16832824467046406,NA,0.18923506172101434,NA,0.16551060815989876,0.09211942072695112,0.187888145624609,0,0,NA,1,NA,0,0,1,42055
42,057,66,NA,NA,NA,NA,NA,NA,NA,935,2,1,2,1,8,17,5,0.07058823529411765,NA,NA,NA,NA,NA,NA,NA,0.05417022547596409,NA,NA,NA,NA,NA,NA,NA,0.0870062451122712,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42057
42,059,203,NA,NA,NA,NA,NA,NA,NA,2134,11,1,6,NA,37,25,11,0.0951265229615745,NA,NA,NA,NA,NA,NA,NA,0.0826784075963228,NA,NA,NA,NA,NA,NA,NA,0.1075746383268262,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42059
42,061,166,NA,NA,NA,NA,NA,NA,NA,2593,22,NA,9,NA,53,38,9,0.06401851137678365,NA,NA,NA,NA,NA,NA,NA,0.05459655197910648,NA,NA,NA,NA,NA,NA,NA,0.07344047077446081,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42061
42,063,357,10,NA,NA,NA,NA,NA,NA,5092,90,1,46,1,83,62,18,0.07010997643362137,0.1111111111111111,NA,NA,NA,NA,NA,NA,0.06309675456085634,0.04618232243111722,NA,NA,NA,NA,NA,NA,0.07712319830638639,0.176039899791105,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,42063
42,065,253,NA,NA,NA,NA,NA,NA,NA,3170,6,NA,8,NA,31,24,32,0.07981072555205047,NA,NA,NA,NA,NA,NA,NA,0.0703767303034539,NA,NA,NA,NA,NA,NA,NA,0.08924472080064705,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42065
42,067,123,NA,NA,NA,NA,NA,NA,NA,1866,11,3,8,1,21,110,3,0.06591639871382636,NA,NA,NA,NA,NA,NA,NA,0.05465765686015916,NA,NA,NA,NA,NA,NA,NA,0.07717514056749356,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42067
42,069,798,115,NA,54,NA,35,197,20,10062,814,15,532,3,343,2341,133,0.07930828861061419,0.14127764127764128,NA,0.10150375939849623,NA,0.10204081632653061,0.08415207176420333,0.15037593984962405,0.07402833239979163,0.11734960975985906,NA,0.07584123051803313,NA,0.07000585000759416,0.07290603615275985,0.08962782162435905,0.08458824482143674,0.1652056727954235,NA,0.12716628827895934,NA,0.13407578264546707,0.09539810737564682,0.21112405807488904,0,0,NA,0,NA,0,0,1,42069
42,071,2054,234,NA,103,NA,80,640,28,37904,1830,30,1249,16,901,6734,275,0.0541895314478683,0.12786885245901639,NA,0.08246597277822258,NA,0.08879023307436182,0.09504009504009504,0.10181818181818182,0.05191037936370808,0.11256841637592432,NA,0.06721058206796035,NA,0.07021708774619723,0.0880354260829423,0.06607571497987513,0.05646868353202852,0.14316928854210845,NA,0.09772136348848481,NA,0.10736337840252641,0.10204476399724778,0.1375606486564885,0,0,NA,0,NA,0,0,0,42071
42,073,398,62,NA,NA,NA,25,14,NA,4904,344,2,17,2,217,141,35,0.08115823817292006,0.18023255813953487,NA,NA,NA,0.1152073732718894,0.09929078014184398,NA,0.07351517395098184,0.139612662207686,NA,NA,NA,0.07272712079430996,0.04992871956084169,NA,0.08880130239485828,0.22085245407138374,NA,NA,NA,0.15768762574946885,0.14865284072284626,NA,0,0,NA,NA,NA,0,1,NA,42073
42,075,579,34,NA,20,NA,19,222,NA,7952,193,7,178,NA,164,2406,58,0.07281187122736418,0.17616580310880828,NA,0.11235955056179775,NA,0.11585365853658537,0.09226932668329177,NA,0.06710099282571792,0.12241832041618496,NA,0.0659647182668108,NA,0.0668700133212144,0.08070513075697701,NA,0.07852274962901044,0.2299132858014316,NA,0.1587543828567847,NA,0.16483730375195635,0.10383352260960653,NA,0,0,NA,1,NA,1,0,NA,42075
42,077,882,266,NA,93,NA,51,1121,19,12899,2135,17,1050,14,578,11608,218,0.06837739359640282,0.12459016393442623,NA,0.08857142857142856,NA,0.08823529411764706,0.09657133011716058,0.0871559633027523,0.06402172999875086,0.1105812418013433,NA,0.07138563598956996,NA,0.06511173345493748,0.09119793950152406,0.04971261570346777,0.07273305719405479,0.13859908606750918,NA,0.10575722115328717,NA,0.11135885478035665,0.1019447207327971,0.12459931090203683,0,0,NA,0,NA,0,0,1,42077
42,079,1036,216,NA,19,NA,40,538,24,13153,1597,22,299,8,406,6686,263,0.07876530069185737,0.13525360050093926,NA,0.06354515050167224,NA,0.09852216748768473,0.08046664672449895,0.09125475285171103,0.07416171456278402,0.11848014997653428,NA,0.03589451577929048,NA,0.06953287878785933,0.07394639173387889,0.05645092435169236,0.08336888682093073,0.15202705102534425,NA,0.091195785224054,NA,0.12751145618751014,0.08698690171511901,0.1260585813517297,0,0,NA,1,NA,0,0,0,42079
42,081,513,95,NA,NA,NA,38,11,NA,6790,562,7,73,2,301,216,59,0.07555228276877761,0.16903914590747332,NA,NA,NA,0.12624584717607973,0.05092592592592592,NA,0.0692661122601972,0.13805269467227801,NA,NA,NA,0.0887247092929635,0.021606955343367408,NA,0.08183845327735802,0.20002559714266863,NA,NA,NA,0.16376698505919596,0.08024489650848443,NA,0,0,NA,NA,NA,0,1,NA,42081
42,083,239,NA,NA,NA,NA,NA,NA,NA,2354,16,4,8,NA,28,43,8,0.10152931180968564,NA,NA,NA,NA,NA,NA,NA,0.089328168732515,NA,NA,NA,NA,NA,NA,NA,0.11373045488685626,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42083
42,085,484,88,NA,NA,NA,22,11,NA,6211,536,3,48,1,243,127,30,0.07792625986153598,0.16417910447761194,NA,NA,NA,0.09053497942386832,0.08661417322834646,NA,0.07125972660650125,0.13281815304522446,NA,NA,NA,0.054456008791162795,0.03769536961737683,NA,0.08459279311657071,0.19554005590999943,NA,NA,NA,0.12661395005657383,0.1355329768393161,NA,0,0,NA,NA,NA,1,1,NA,42085
42,087,232,NA,NA,NA,NA,NA,NA,NA,3786,28,2,10,NA,47,97,12,0.0612783940834654,NA,NA,NA,NA,NA,NA,NA,0.05363849079316159,NA,NA,NA,NA,NA,NA,NA,0.06891829737376921,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42087
42,089,466,189,NA,23,NA,28,215,13,5732,1320,13,224,7,229,2389,73,0.081297976273552,0.1431818181818182,NA,0.10267857142857142,NA,0.1222707423580786,0.08999581414817916,0.1780821917808219,0.07422291534081348,0.12428636209559905,NA,0.06292776070570692,NA,0.07984007209472567,0.07852007027792228,0.09031765145446771,0.08837303720629051,0.16207727426803734,NA,0.1424293821514359,NA,0.1647014126214315,0.10147155801843603,0.26584673210717613,0,0,NA,0,NA,0,0,1,42089
42,091,2505,725,NA,520,NA,122,458,74,39937,5752,30,5822,19,1396,5865,579,0.0627237899692015,0.12604311543810848,NA,0.0893163861216077,NA,0.08739255014326648,0.07809036658141517,0.12780656303972365,0.06034575467996916,0.11746580356938584,NA,0.08199034582394149,NA,0.07257785997133302,0.07122339942137183,0.10061089228771947,0.06510182525843385,0.13462042730683113,NA,0.0966424264192739,NA,0.10220724031519994,0.08495733374145852,0.15500223379172784,0,0,NA,0,NA,0,0,0,42091
42,093,90,NA,NA,NA,NA,NA,NA,NA,1292,32,1,105,NA,15,45,8,0.0696594427244582,NA,NA,NA,NA,NA,NA,NA,0.05577796215827281,NA,NA,NA,NA,NA,NA,NA,0.0835409232906436,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42093
42,095,861,169,NA,68,NA,35,431,15,12300,1306,11,748,4,482,4513,166,0.07,0.12940275650842267,NA,0.09090909090909091,NA,0.07261410788381743,0.09550188344781742,0.09036144578313253,0.06549085698478001,0.11119883766800133,NA,0.07030693889719897,NA,0.04944692122858933,0.08692690165965039,0.04674723255735204,0.07450914301522,0.14760667534884403,NA,0.11151124292098286,NA,0.09578129453904553,0.10407686523598444,0.133975659008913,0,0,NA,0,NA,0,0,1,42095
42,097,415,23,NA,NA,NA,NA,53,NA,5423,139,3,35,4,92,482,25,0.0765259081689102,0.16546762589928057,NA,NA,NA,NA,0.10995850622406639,NA,0.06945047760711609,0.10369063027684615,NA,NA,NA,NA,0.08202971787291809,NA,0.0836013387307043,0.22724462152171498,NA,NA,NA,NA,0.13788729457521468,NA,0,0,NA,NA,NA,NA,0,NA,42097
42,099,214,NA,NA,NA,NA,NA,NA,NA,3272,13,1,18,2,60,87,12,0.06540342298288508,NA,NA,NA,NA,NA,NA,NA,0.056931894876265085,NA,NA,NA,NA,NA,NA,NA,0.07387495108950508,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42099
42,101,2844,7856,20,891,NA,366,2751,668,39200,52800,163,10291,53,3089,29332,4044,0.07255102040816326,0.14878787878787877,0.12269938650306748,0.08658050723933534,NA,0.11848494658465523,0.09378835401609165,0.1651829871414441,0.06998311031532552,0.14575229806744566,0.0723310414747177,0.08114709717489307,NA,0.10708786722694652,0.09045198169342684,0.1537376444359803,0.075118930501001,0.1518234595083119,0.17306773153141727,0.09201391730377761,NA,0.12988202594236395,0.09712472633875645,0.17662832984690793,0,0,1,0,NA,0,0,0,42101
42,103,173,18,NA,NA,NA,NA,25,NA,2171,152,7,52,1,64,432,34,0.07968678028558268,0.11842105263157894,NA,NA,NA,NA,0.05787037037037037,NA,0.06829511726062211,0.06705462758180605,NA,NA,NA,NA,0.03585136689112266,NA,0.09107844331054325,0.16978747768135183,NA,NA,NA,NA,0.07988937384961808,NA,0,1,NA,NA,NA,NA,0,NA,42103
42,105,68,NA,NA,NA,NA,NA,NA,NA,1066,NA,2,6,NA,13,30,16,0.06378986866791744,NA,NA,NA,NA,NA,NA,NA,0.049119535013680764,NA,NA,NA,NA,NA,NA,NA,0.07846020232215412,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42105
42,107,594,25,NA,NA,NA,10,109,NA,7335,166,12,52,6,131,1133,46,0.08098159509202454,0.15060240963855423,NA,NA,NA,0.07633587786259542,0.09620476610767872,NA,0.07473833712351652,0.09619306436020551,NA,NA,NA,0.03086411273380233,0.07903460248216526,NA,0.08722485306053257,0.20501175491690293,NA,NA,NA,0.12180764299138852,0.11337492973319219,NA,0,0,NA,NA,NA,1,0,NA,42107
42,109,157,NA,NA,NA,NA,NA,NA,NA,2724,34,3,18,1,21,68,10,0.05763582966226138,NA,NA,NA,NA,NA,NA,NA,0.04888381216917902,NA,NA,NA,NA,NA,NA,NA,0.06638784715534374,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42109
42,111,332,NA,NA,NA,NA,NA,NA,NA,4292,26,NA,17,NA,19,53,10,0.07735321528424977,NA,NA,NA,NA,NA,NA,NA,0.06936070624289425,NA,NA,NA,NA,NA,NA,NA,0.08534572432560528,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42111
42,113,20,NA,NA,NA,NA,NA,NA,NA,283,3,2,3,NA,3,1,3,0.0706713780918728,NA,NA,NA,NA,NA,NA,NA,0.0408127884504403,NA,NA,NA,NA,NA,NA,NA,0.10052996773330529,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,42113
42,115,161,NA,NA,NA,NA,NA,NA,NA,2384,5,1,9,2,31,95,10,0.06753355704697987,NA,NA,NA,NA,NA,NA,NA,0.0574600808602302,NA,NA,NA,NA,NA,NA,NA,0.07760703323372954,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42115
42,117,172,NA,NA,NA,NA,NA,NA,NA,2594,19,NA,12,NA,25,33,6,0.06630686198920586,NA,NA,NA,NA,NA,NA,NA,0.05673156161380958,NA,NA,NA,NA,NA,NA,NA,0.07588216236460216,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42117
42,119,130,NA,NA,NA,NA,NA,NA,NA,2504,38,NA,41,NA,33,99,19,0.051916932907348244,NA,NA,NA,NA,NA,NA,NA,0.04322699610575281,NA,NA,NA,NA,NA,NA,NA,0.060606869708943675,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42119
42,121,245,NA,NA,NA,NA,NA,NA,NA,2969,24,3,9,NA,37,31,14,0.08251936679016504,NA,NA,NA,NA,NA,NA,NA,0.07262182443879228,NA,NA,NA,NA,NA,NA,NA,0.0924169091415378,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42121
42,123,197,NA,NA,NA,NA,NA,NA,NA,2340,10,1,13,1,32,31,18,0.0841880341880342,NA,NA,NA,NA,NA,NA,NA,0.07293741347294762,NA,NA,NA,NA,NA,NA,NA,0.09543865490312077,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42123
42,125,848,70,NA,19,NA,45,31,NA,11963,585,11,215,5,461,328,68,0.07088522945749394,0.11965811965811966,NA,0.08837209302325581,NA,0.09761388286334056,0.09451219512195122,NA,0.06628638652673281,0.09335695944617466,NA,0.05043157837411095,NA,0.07052085114260431,0.06285267138483343,NA,0.07548407238825507,0.14595927987006466,NA,0.12631260767240068,NA,0.12470691458407682,0.12617171885906903,NA,0,0,NA,1,NA,0,0,NA,42125
42,127,192,NA,NA,NA,NA,NA,NA,NA,2483,26,3,35,NA,54,147,28,0.07732581554571083,NA,NA,NA,NA,NA,NA,NA,0.06681941023037319,NA,NA,NA,NA,NA,NA,NA,0.08783222086104847,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42127
42,129,1338,118,NA,19,NA,50,28,15,17982,816,21,209,1,519,347,127,0.07440774107440774,0.14460784313725492,NA,0.09090909090909091,NA,0.09633911368015415,0.08069164265129683,0.11811023622047244,0.07057194074919176,0.12047605253420125,NA,0.05193372122958083,NA,0.0709541551588654,0.052034280213349535,0.06197893231770791,0.07824354139962372,0.1687396337403086,NA,0.12988446058860098,NA,0.12172407220144289,0.10934900508924413,0.17424154012323698,0,0,NA,1,NA,0,0,1,42129
42,131,103,NA,NA,NA,NA,NA,NA,NA,1502,13,NA,13,NA,23,68,11,0.06857523302263649,NA,NA,NA,NA,NA,NA,NA,0.05579382668215979,NA,NA,NA,NA,NA,NA,NA,0.08135663936311319,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42131
42,133,1851,332,NA,46,NA,148,470,NA,24467,2414,34,552,12,1072,4729,102,0.07565292025994197,0.1375310687655344,NA,0.08333333333333333,NA,0.13805970149253732,0.09938676252907591,NA,0.0723393506726561,0.12379192787353448,NA,0.060276395478257735,NA,0.11740919363930821,0.09085959394169121,NA,0.07896648984722784,0.15127020965753432,NA,0.10639027118840892,NA,0.15871020934576643,0.10791393111646061,NA,0,0,NA,0,NA,0,0,NA,42133
44,000,2698,652,23,278,NA,184,1656,68,39981,5664,257,3302,30,2006,20254,385,0.06748205397563843,0.11511299435028248,0.08949416342412451,0.08419139915202907,NA,0.09172482552342971,0.08176162733287252,0.17662337662337663,0.06502309099355148,0.10680109006790883,0.05459393792344047,0.07472022637331557,NA,0.07909367890995973,0.07798805090123291,0.1385300356094697,0.06994101695772538,0.12342489863265613,0.12439438892480856,0.09366257193074257,NA,0.10435597213689969,0.08553520376451214,0.21471671763728356,0,0,0,0,NA,0,0,0,44000
44,001,125,NA,NA,NA,NA,NA,NA,NA,1979,41,3,93,NA,49,121,11,0.06316321374431531,NA,NA,NA,NA,NA,NA,NA,0.05244562097275397,NA,NA,NA,NA,NA,NA,NA,0.07388080651587665,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,44001
44,003,534,34,NA,38,NA,17,71,NA,8229,269,22,498,2,215,1042,32,0.06489245351804593,0.12639405204460966,NA,0.07630522088353414,NA,0.07906976744186046,0.06813819577735125,NA,0.05957001787920519,0.08668394653266437,NA,0.05298767868643493,NA,0.04299899544567678,0.05283813055296759,NA,0.07021488915688667,0.16610415755655494,NA,0.09962276308063335,NA,0.11514053943804414,0.0834382610017349,NA,0,0,NA,0,NA,1,0,NA,44003
