statecode,countycode,v155_rawvalue,v155_numerator,v155_denominator,v155_cilow,v155_cihigh,v155_sourceflag,v155_flag_CT
51,540,0.65,,,,,,
51,550,0.46,,,,,,
51,570,0.46,,,,,,
51,580,0.52,,,,,,
51,590,0.52,,,,,,
51,595,0.46,,,,,,
51,600,0.53,,,,,,
51,610,0.59,,,,,,
51,620,0.52,,,,,,
51,630,0.47,,,,,,
51,640,0.28,,,,,,
51,650,0.44,,,,,,
51,660,0.59,,,,,,
51,670,0.42,,,,,,
51,678,0.48,,,,,,
51,680,0.57,,,,,,
51,683,0.46,,,,,,
51,685,,,,,,,
51,690,0.38,,,,,,
51,700,0.48,,,,,,
51,710,0.44,,,,,,
51,720,0.48,,,,,,
51,730,0.41,,,,,,
51,735,0.55,,,,,,
51,740,0.44,,,,,,
51,750,0.59,,,,,,
51,760,0.53,,,,,,
51,770,0.54,,,,,,
51,775,0.54,,,,,,
51,790,0.58,,,,,,
51,800,0.46,,,,,,
51,810,0.45,,,,,,
51,820,0.58,,,,,,
51,830,0.59,,,,,,
51,840,0.54,,,,,,
53,000,0.46,,,,,,
53,001,0.27,,,,,,
53,003,0.48,,,,,,
53,005,0.49,,,,,,
53,007,0.35,,,,,,
53,009,0.47,,,,,,
53,011,0.43,,,,,,
53,013,0.16,,,,,,
53,015,0.41,,,,,,
53,017,0.36,,,,,,
53,019,0.11,,,,,,
53,021,0.42,,,,,,
53,023,0.38,,,,,,
53,025,0.24,,,,,,
53,027,0.37,,,,,,
53,029,0.45,,,,,,
53,031,0.49,,,,,,
53,033,0.55,,,,,,
53,035,0.47,,,,,,
53,037,0.4,,,,,,
53,039,0.25,,,,,,
53,041,0.32,,,,,,
53,043,0.24,,,,,,
53,045,0.43,,,,,,
53,047,0.24,,,,,,
53,049,0.39,,,,,,
53,051,0.26,,,,,,
53,053,0.45,,,,,,
53,055,0.5,,,,,,
53,057,0.49,,,,,,
53,059,0.29,,,,,,
53,061,0.49,,,,,,
53,063,0.46,,,,,,
53,065,0.26,,,,,,
53,067,0.46,,,,,,
53,069,0.32,,,,,,
53,071,0.45,,,,,,
53,073,0.49,,,,,,
53,075,0.52,,,,,,
53,077,0.44,,,,,,
54,000,0.41,,,,,,
54,001,0.37,,,,,,
54,003,0.43,,,,,,
54,005,0.33,,,,,,
54,007,0.31,,,,,,
54,009,0.48,,,,,,
54,011,0.42,,,,,,
54,013,0.24,,,,,,
54,015,0.36,,,,,,
54,017,0.39,,,,,,
54,019,0.39,,,,,,
54,021,0.37,,,,,,
54,023,0.3,,,,,,
54,025,0.39,,,,,,
54,027,0.32,,,,,,
54,029,0.46,,,,,,
54,031,0.3,,,,,,
54,033,0.43,,,,,,
54,035,0.44,,,,,,
54,037,0.41,,,,,,
54,039,0.47,,,,,,
54,041,0.41,,,,,,
54,043,0.36,,,,,,
54,045,0.31,,,,,,
54,047,0.23,,,,,,
54,049,0.43,,,,,,
54,051,0.46,,,,,,
54,053,0.36,,,,,,
54,055,0.38,,,,,,
54,057,0.38,,,,,,
54,059,0.33,,,,,,
54,061,0.47,,,,,,
54,063,0.29,,,,,,
54,065,0.31,,,,,,
54,067,0.37,,,,,,
54,069,0.51,,,,,,
54,071,0.27,,,,,,
54,073,0.44,,,,,,
54,075,0.28,,,,,,
54,077,0.44,,,,,,
54,079,0.48,,,,,,
54,081,0.42,,,,,,
54,083,0.35,,,,,,
54,085,0.39,,,,,,
54,087,0.27,,,,,,
54,089,0.31,,,,,,
54,091,0.37,,,,,,
54,093,0.22,,,,,,
54,095,0.43,,,,,,
54,097,0.35,,,,,,
54,099,0.38,,,,,,
54,101,0.24,,,,,,
54,103,0.41,,,,,,
54,105,0.3,,,,,,
54,107,0.49,,,,,,
54,109,0.29,,,,,,
55,000,0.53,,,,,,
55,001,0.24,,,,,,
55,003,0.53,,,,,,
55,005,0.33,,,,,,
55,007,0.52,,,,,,
55,009,0.56,,,,,,
55,011,0.4,,,,,,
55,013,0.25,,,,,,
55,015,0.53,,,,,,
55,017,0.52,,,,,,
55,019,0.29,,,,,,
55,021,0.53,,,,,,
55,023,0.41,,,,,,
55,025,0.69,,,,,,
55,027,0.54,,,,,,
55,029,0.32,,,,,,
55,031,0.48,,,,,,
55,033,0.53,,,,,,
55,035,0.58,,,,,,
55,037,0.34,,,,,,
55,039,0.56,,,,,,
55,041,0.29,,,,,,
55,043,0.42,,,,,,
55,045,0.58,,,,,,
55,047,0.53,,,,,,
55,049,0.46,,,,,,
55,051,0.33,,,,,,
55,053,0.49,,,,,,
55,055,0.54,,,,,,
55,057,0.29,,,,,,
55,059,0.54,,,,,,
55,061,0.37,,,,,,
55,063,0.63,,,,,,
55,065,0.4,,,,,,
55,067,0.33,,,,,,
55,069,0.46,,,,,,
55,071,0.57,,,,,,
55,073,0.52,,,,,,
55,075,0.36,,,,,,
55,077,0.46,,,,,,
55,078,0.53,,,,,,
55,079,0.53,,,,,,
55,081,0.42,,,,,,
55,083,0.33,,,,,,
55,085,0.46,,,,,,
55,087,0.56,,,,,,
55,089,0.6,,,,,,
55,091,0.46,,,,,,
55,093,0.53,,,,,,
55,095,0.22,,,,,,
55,097,0.56,,,,,,
55,099,0.25,,,,,,
55,101,0.55,,,,,,
55,103,0.49,,,,,,
55,105,0.55,,,,,,
55,107,0.24,,,,,,
55,109,0.51,,,,,,
55,111,0.51,,,,,,
55,113,0.37,,,,,,
55,115,0.38,,,,,,
55,117,0.59,,,,,,
55,119,0.22,,,,,,
55,121,0.43,,,,,,
55,123,0.36,,,,,,
55,125,0.43,,,,,,
55,127,0.57,,,,,,
55,129,0.3,,,,,,
55,131,0.59,,,,,,
55,133,0.6,,,,,,
55,135,0.46,,,,,,
55,137,0.48,,,,,,
55,139,0.56,,,,,,
55,141,0.39,,,,,,
56,000,0.4,,,,,,
56,001,0.5,,,,,,
56,003,0.23,,,,,,
56,005,0.38,,,,,,
56,007,0.32,,,,,,
56,009,0.34,,,,,,
56,011,0.36,,,,,,
56,013,0.38,,,,,,
56,015,0.22,,,,,,
56,017,0.4,,,,,,
56,019,0.39,,,,,,
56,021,0.44,,,,,,
56,023,0.36,,,,,,
56,025,0.43,,,,,,
56,027,0.08,,,,,,
56,029,0.4,,,,,,
56,031,0.33,,,,,,
56,033,0.43,,,,,,
56,035,0.4,,,,,,
56,037,0.39,,,,,,
56,039,0.56,,,,,,
56,041,0.35,,,,,,
56,043,0.34,,,,,,
56,045,0.25,,,,,,
