statecode,countycode,v149_numerator,v149_denominator,v149_rawvalue,v149_cilow,v149_cihigh,relative_standard_error,v149_sourceflag,v149_flag_CT
44,005,,,,,,0.4530436543863819,,
44,007,1407,36676,0.0383629621550878,0.02762110916796455,0.049104815142211045,0.14286011638445245,,
44,009,249,9103,0.027353619685817863,0.009067569024982885,0.04563967034665284,0.34107433645926727,,
45,000,21430,274623,0.07803425059080994,0.07226347144233632,0.08380502973928357,0.03773054848941674,,
45,001,,,,,,0.7760759166888793,,
45,003,414,7599,0.054480852743782074,0.027316860543444,0.08164484494412015,0.2543862475726721,,
45,005,,,,,,0.6792960044214936,,
45,007,1240,10586,0.11713583978839977,0.07935245389720763,0.1549192256795919,0.16457164378051345,,
45,009,,,,,,0.9101512185552374,,
45,011,,,,,,0.45839617611589767,,
45,013,1068,10463,0.10207397495938067,0.0629471240302033,0.14120082588855803,0.1955707030459293,,
45,015,801,12644,0.06335020563112939,0.03706891430312779,0.089631496959131,0.21166185606719423,,
45,017,,,,,,0.638948086543538,,
45,019,1167,18382,0.06348601893156348,0.03826679343338793,0.08870524442973904,0.20267378552518367,,
45,021,343,2951,0.11623178583531006,0.06340946518244767,0.16905410648817246,0.23186569323287462,,
45,023,310,1746,0.1775486827033219,0.08148567355888113,0.27361169184776263,0.27604676426299135,,
45,025,303,1857,0.1631663974151858,0.06984836103292752,0.25648443379744407,0.29179563811183,,
45,027,318,1516,0.20976253298153033,0.12536247187561,0.29416259408745066,0.20528573456002955,,
45,029,,,,,,0.3671058625320313,,
45,031,454,3495,0.12989985693848355,0.06898190234660839,0.1908178115303587,0.23926576833880664,,
45,033,,,,,,0.38847633894610567,,
45,035,953,8563,0.11129277122503796,0.06389309302107399,0.15869244942900193,0.21729631692643184,,
45,037,,,,,,0.5871971923316371,,
45,039,,,,,,0.4970569697586886,,
45,041,656,6974,0.09406366504158302,0.0640522980478601,0.12407503203530594,0.16278253594311823,,
45,043,,,,,,0.48704596558471686,,
45,045,1838,27243,0.06746687222405756,0.05178019299348334,0.08315355145463178,0.11862722410076763,,
45,047,,,,,,0.36923848131736253,,
45,049,,,,,,0.43438458689192466,,
45,051,1272,18424,0.06904038211029093,0.046160180342969495,0.09192058387761236,0.16908325205410493,,
45,053,,,,,,0.7611915883770829,,
45,055,324,3151,0.10282450015867979,0.04792795846229159,0.157721041855068,0.27239072008900106,,
45,057,549,4239,0.12951167728237792,0.06696096494181984,0.19206238962293598,0.24641506785214834,,
45,059,213,3231,0.06592386258124419,0.025092543292252342,0.10675518187023604,0.31600553948149057,,
45,061,,,,,,0.6775490678697292,,
45,063,828,14046,0.0589491670226399,0.04289394048031868,0.07500439356496112,0.13895772454737496,,
45,065,,,,,,1.498031189316539,,
45,067,229,1457,0.1571722717913521,0.05131793170298793,0.26302661187971627,0.3436186024167779,,
45,069,,,,,,0.37450217035375444,,
45,071,,,,,,0.7700204070207946,,
45,073,399,3803,0.10491717065474625,0.05477800970022663,0.15505633160926585,0.24382285958523622,,
45,075,666,5368,0.12406855439642325,0.07010386358045248,0.17803324521239403,0.22191767811188567,,
45,077,333,10681,0.03117685609961614,0.015981406476524816,0.046372305722707466,0.2486710140102936,,
45,079,1421,31146,0.04562383612662942,0.032466315378507,0.05878135687475185,0.14713845567975303,,
45,081,141,1211,0.11643270024772914,0.03946301855257897,0.19340238194287931,0.33727849375027813,,
45,083,1299,18588,0.06988379599741769,0.05213184389480121,0.08763574810003416,0.12960255364543966,,
45,085,303,5224,0.058001531393568145,0.0233671113526617,0.09263595143447459,0.3046578606683089,,
45,087,,,,,,0.6600039694446815,,
45,089,,,,,,0.5690487161456813,,
45,091,1405,15383,0.09133459013196385,0.06426486372816831,0.11840431653575939,0.15121417723494326,,
46,000,2874,49143,0.058482388132592635,0.05038642960082027,0.06657834666436499,0.07062965825325034,,
46,003,,,,,,16.128979660798617,,
46,005,,,,,,3.2872830729319755,,
46,007,,,,,,Inf,,
46,009,,,,,,1.5466038436655494,,
46,011,,,,,,0.5307793757866405,,
46,013,,,,,,0.39847176788093863,,
46,015,,,,,,0.7811068723102841,,
46,017,,,,,,1.06921314405495,,
46,019,,,,,,0.7810820873329845,,
46,021,,,,,,2.6218137447255296,,
46,023,96,563,0.1705150976909414,0.07577458800939348,0.2652556073724893,0.2834763337091384,,
46,025,,,,,,1.1560815099654917,,
46,027,,,,,,0.8013078849566241,,
46,029,,,,,,0.47075363079734567,,
46,031,50,326,0.15337423312883436,0.08077572514285367,0.22597274111481505,0.24150115921867046,,
46,033,,,,,,8.162665778271911,,
46,035,,,,,,0.5322406972450784,,
46,037,,,,,,0.4783988079911858,,
46,039,,,,,,2.5203530925854722,,
46,041,67,338,0.19822485207100593,0.09272805066752406,0.3037216534744878,0.2715345634661656,,
46,043,,,,,,1.184523706275775,,
46,045,,,,,,8.09166162442335,,
46,047,,,,,,1.1520248841325786,,
46,049,,,,,,Inf,,
46,051,,,,,,0.6675619121471674,,
46,053,,,,,,1.0607504337862121,,
46,055,,,,,,0.9904313524760542,,
46,057,,,,,,6.061829110369801,,
46,059,,,,,,Inf,,
46,061,,,,,,2.8293155624844917,,
46,063,,,,,,8.08572705443388,,
46,065,,,,,,Inf,,
46,067,,,,,,0.5976460359481844,,
46,069,,,,,,Inf,,
46,071,59,130,0.45384615384615384,0.16228054341259401,0.7454117642797137,0.32777178620168435,,
46,073,,,,,,3.3171847250759288,,
46,075,,,,,,0.981869930532421,,
46,077,,,,,,3.074899018343904,,
46,079,,,,,,0.4178536802669211,,
46,081,,,,,,0.4615901319902957,,
46,083,,,,,,0.8301728575524471,,
46,085,,,,,,0.6551224795830627,,
46,087,,,,,,8.104736550743697,,
46,089,,,,,,2.62924765603175,,
46,091,,,,,,5.450957989855417,,
46,093,,,,,,1.2823032253282691,,
46,095,,,,,,0.636232427303945,,
46,097,,,,,,Inf,,
46,099,415,9544,0.04348281642917016,0.024704399151312808,0.062261233707027505,0.22033589193492814,,
46,101,,,,,,1.5012808313385748,,
46,102,193,1064,0.18139097744360902,0.08269441668975622,0.2800875381974618,0.2776069066355593,,
46,103,256,5573,0.04593576170823614,0.02115628687497922,0.07071523654149306,0.27522324068427295,,
46,105,,,,,,Inf,,
46,107,,,,,,Inf,,
46,109,,,,,,0.4379409778530221,,
46,111,,,,,,8.12987161374156,,
46,115,,,,,,0.9744178957845981,,
46,117,,,,,,2.3140904337269275,,
46,119,,,,,,3.3192717518708506,,
46,121,176,730,0.2410958904109589,0.1168309171481044,0.36536086367381343,0.2629679686974832,,
46,123,,,,,,1.2235465741061637,,
46,125,,,,,,3.7774995761927617,,
46,127,,,,,,0.6765892427306185,,
46,129,,,,,,1.5261020297309793,,
46,135,,,,,,3.206258444484478,,
46,137,53,157,0.3375796178343949,0.1499225007332851,0.5252367349355047,0.283617321764288,,
47,000,24506,355915,0.06885351839624629,0.06411896346921796,0.07358807332327462,0.035083018337310284,,
47,001,,,,,,0.44724355858969517,,
47,003,265,2844,0.09317862165963432,0.040606614958534994,0.14575062836073366,0.28786058347694743,,
47,005,,,,,,0.7998309083268117,,
47,007,,,,,,0.8092274060618004,,
47,009,530,6643,0.07978323046816198,0.03467639490157886,0.12489006603474509,0.28845274226878287,,
47,011,675,6121,0.11027609867668682,0.04215861240006297,0.17839358495331067,0.3151527842019763,,
47,013,,,,,,0.5340358561658805,,
47,015,,,,,,0.8434621751834677,,
47,017,,,,,,0.9959012638967087,,
47,019,330,2496,0.13221153846153846,0.05487475773610255,0.20954831918697436,0.2984424933374893,,
47,021,,,,,,0.5037868331121944,,
47,023,,,,,,0.4347794372175268,,
47,025,,,,,,0.5535450111529409,,
47,027,,,,,,Inf,,
47,029,,,,,,1.2973603409223404,,
47,031,,,,,,0.4522233783594428,,
47,033,,,,,,2.03118971663537,,
47,035,275,2194,0.1253418413855971,0.057127193125642003,0.19355648964555217,0.27766778902104167,,
47,037,1953,33502,0.05829502716255746,0.042914078683229606,0.07367597564188531,0.13461564520163688,,
47,039,,,,,,0.7744067754757303,,
47,041,,,,,,0.764152119898966,,
47,043,,,,,,0.37331185570374076,,
47,045,,,,,,1.1076844876544727,,
47,047,171,1702,0.10047003525264395,0.03967540747223255,0.16126466303305534,0.3087255534140715,,
47,049,,,,,,0.5452809852608383,,
47,051,,,,,,0.8390464822257858,,
47,053,,,,,,0.36318212780756565,,
47,055,,,,,,0.5585021398357489,,
47,057,,,,,,0.5184976368814306,,
47,059,252,3481,0.07239299051996553,0.025519057726898747,0.11926692331303232,0.33035341766412674,,
47,061,,,,,,0.36261993670013953,,
47,063,,,,,,0.47015480496695555,,
47,065,840,17991,0.04669001167250292,0.02983105902375419,0.06354896432125165,0.1842258364332109,,
47,067,,,,,,14.278627194114103,,
47,069,,,,,,0.5497734996532716,,
47,071,,,,,,0.5646347577307256,,
47,073,328,2800,0.11714285714285715,0.04947482854850441,0.18481088573720988,0.2947213788952645,,
47,075,,,,,,0.41486691822569977,,
47,077,272,1591,0.17096165933375235,0.055594988524942796,0.28632833014256187,0.3442909162230192,,
47,079,216,1321,0.1635124905374716,0.0735496296823913,0.2534753513925519,0.280708945553574,,
47,081,,,,,,0.46160946655047636,,
47,083,,,,,,2.0130792276130096,,
47,085,,,,,,0.6611005941631105,,
47,087,,,,,,0.7493312278457419,,
47,089,220,3124,0.07042253521126761,0.02220481456458838,0.11864025585794684,0.3493324659096148,,
47,091,,,,,,0.6530818128455957,,
47,093,1050,27301,0.03846012966558002,0.026472704814594638,0.05044755451656539,0.1590226850615898,,
47,095,,,,,,4.445129815149553,,
47,097,,,,,,0.36362029223662384,,
47,099,219,2212,0.09900542495479205,0.0408960549180836,0.1571147949915005,0.29945467924983477,,
47,101,,,,,,1.065068578443718,,
47,103,256,1676,0.15274463007159905,0.061718814725213414,0.2437704454179847,0.3040482830846268,,
47,105,,,,,,0.3843989269986666,,
47,107,,,,,,0.4672127401951985,,
47,109,,,,,,0.3646497010445131,,
47,111,,,,,,0.4599770312342862,,
47,113,394,6071,0.06489869873167518,0.03127876828951149,0.09851862917383888,0.26430461736555444,,
47,115,195,1478,0.13193504736129905,0.05039818520260066,0.21347190951999745,0.3153100007078918,,
47,117,341,2104,0.16207224334600762,0.06290815060448797,0.2612363360875273,0.3121689675147485,,
47,119,,,,,,0.424515976613677,,
47,121,,,,,,0.6191957912245982,,
47,123,328,2155,0.15220417633410674,0.08294481774926654,0.22146353491894694,0.23216450620696027,,
47,125,773,11790,0.06556403731976251,0.04026282080754913,0.0908652538319759,0.19688817929019972,,
47,127,,,,,,0.9292513220593523,,
47,129,,,,,,0.6253691800854122,,
47,131,,,,,,0.49644729334850896,,
47,133,150,1036,0.14478764478764478,0.05218936721358006,0.2373859223617095,0.3262986924038472,,
47,135,,,,,,0.7475516029304634,,
47,137,,,,,,1.075811879846083,,
47,139,,,,,,0.7259662055127739,,
47,141,,,,,,0.36494899694720917,,
47,143,,,,,,0.6471757429866957,,
47,145,366,2339,0.15647712697734073,0.08306269329838775,0.2298915606562937,0.23937264466247216,,
47,147,226,3560,0.06348314606741573,0.023064675247252774,0.10390161688757868,0.32483690653734,,
47,149,949,20768,0.045695300462249615,0.0288611065221385,0.06252949440236073,0.1879596889035868,,
47,151,,,,,,0.557925221491251,,
47,153,,,,,,0.7196524494369138,,
47,155,,,,,,0.358354753860973,,
47,157,4677,48200,0.09703319502074689,0.08126684902612237,0.11279954101537142,0.08290002279292304,,
47,159,,,,,,5.837699533277717,,
47,161,,,,,,1.4088149832843664,,
47,163,666,6969,0.09556607834696514,0.06467945519559344,0.12645270149833684,0.16489617940024925,,
47,165,454,9829,0.04618984637297792,0.019803689405810277,0.07257600334014556,0.2914563706175164,,
47,167,322,3443,0.09352309032820215,0.029908660593011727,0.15713752006339257,0.34704094558603854,,
47,169,,,,,,1.2075736782213413,,
47,171,,,,,,0.4695069354720877,,
47,173,,,,,,1.2071813865942982,,
47,175,,,,,,0.8576908360869465,,
47,177,,,,,,0.4244428276662639,,
47,179,,,,,,0.37151231679034813,,
47,181,,,,,,3.3050516328620847,,
47,183,,,,,,0.7601121513751273,,
47,185,195,1133,0.17210944395410416,0.0648582640832979,0.27936062382491045,0.31793717109791597,,
47,187,518,15518,0.03338059028225287,0.018046106630011008,0.04871507393449473,0.23437920309223975,,
47,189,320,7691,0.04160707320244442,0.01723868185280605,0.06597546455208278,0.29881584481834933,,
48,000,137222,1699350,0.08074969841409951,0.07803296203926037,0.08346643478893866,0.017165265188418433,,
48,001,,,,,,0.3647179811871129,,
48,003,,,,,,1.0992559996156093,,
48,005,641,4944,0.12965210355987056,0.06691528496388674,0.19238892215585437,0.24688053673990254,,
48,007,,,,,,7.397163639288857,,
48,009,,,,,,0.6520982928256157,,
48,011,,,,,,Inf,,
48,013,476,3056,0.15575916230366493,0.07552572649205509,0.2359925981152748,0.2628123176130592,,
48,015,,,,,,0.43353402741319635,,
48,017,,,,,,0.46173459420870144,,
48,019,,,,,,Inf,,
48,021,462,5891,0.07842471566796809,0.03324590440199467,0.1236035269339415,0.29391772370334107,,
48,023,,,,,,1.4280433781999662,,
48,025,,,,,,0.37268194492624895,,
48,027,1750,21801,0.08027154717673501,0.05749757427391294,0.10304552007955708,0.14475084059895746,,
48,029,10231,116551,0.08778131461763519,0.07754707288811385,0.09801555634715653,0.05948363755500196,,
48,031,,,,,,Inf,,
48,033,,,,,,Inf,,
48,035,,,,,,0.40271385535633314,,
48,037,453,4913,0.09220435579075921,0.05928042925677555,0.12512828232474288,0.18218143337102055,,
48,039,1768,21419,0.08254353611279705,0.058929575109648843,0.10615749711594526,0.1459586038433926,,
48,041,1124,24458,0.04595633330607572,0.028213605487395807,0.06369906112475564,0.19697855553656465,,
48,043,,,,,,8.574896734382659,,
48,045,,,,,,Inf,,
48,047,,,,,,1.4993052122055233,,
48,049,160,2088,0.07662835249042145,0.02680760756502673,0.12644909741581617,0.33171465371244957,,
48,051,,,,,,1.400771565553117,,
48,053,,,,,,0.6113855392338468,,
48,055,517,3026,0.17085261070720423,0.08371756490808391,0.25798765650632455,0.2602047216951586,,
48,057,,,,,,Inf,,
48,059,,,,,,0.5877827368202555,,
48,061,3971,28969,0.13707756567365115,0.11240966622374922,0.1617454651235531,0.09181417048656447,,
48,063,,,,,,3.2219715083255642,,
48,065,,,,,,0.649687645992216,,
48,067,,,,,,0.671880026338281,,
48,069,,,,,,1.2361390621519905,,
48,071,,,,,,0.4322765980213549,,
48,073,237,2423,0.09781262897234833,0.030755245572566703,0.16487001237212995,0.3497805045588368,,
48,075,,,,,,Inf,,
48,077,,,,,,2.589696434061201,,
48,079,,,,,,1.0170523434756336,,
48,081,,,,,,1.2333845333278664,,
48,083,,,,,,1.8591752561887025,,
48,085,3651,65414,0.055813740177943556,0.04499457339219215,0.06663290696369496,0.09890007436083247,,
48,087,,,,,,6.145965032325399,,
48,089,,,,,,2.6917749009763017,,
48,091,545,8701,0.06263647856568211,0.029271331016986604,0.09600162611437761,0.27177508783111737,,
48,093,,,,,,0.7720415500912355,,
48,095,,,,,,0.884293897446529,,
48,097,,,,,,0.4983504135830349,,
48,099,480,4638,0.1034928848641656,0.05974857615950833,0.14723719356882287,0.2156527463565055,,
48,101,,,,,,Inf,,
48,103,,,,,,1.082786802535424,,
48,105,,,,,,Inf,,
48,107,,,,,,1.1702212403056533,,
48,109,,,,,,Inf,,
48,111,,,,,,1.3847652530174628,,
48,113,13051,143895,0.09069807845998819,0.08073496043204233,0.10066119648793405,0.05604554771122667,,
48,115,,,,,,0.5407749830320171,,
48,117,,,,,,0.5219560020682922,,
48,119,,,,,,0.8035517613463498,,
48,121,2259,52343,0.043157633303402554,0.030494790581479234,0.055820476025325874,0.149698524856048,,
48,123,,,,,,0.4886147064774689,,
48,125,,,,,,2.835270768229025,,
48,127,,,,,,0.40867215100132936,,
48,129,,,,,,24.19343434827389,,
48,131,,,,,,0.905098424660377,,
48,133,,,,,,0.96311891817671,,
48,135,1074,9145,0.1174412247129579,0.061157136883685265,0.17372531254223053,0.24451696081722832,,
48,137,,,,,,24.189078227762998,,
48,139,1019,12113,0.08412449434491868,0.05516046254619228,0.11308852614364509,0.17566307363059672,,
48,141,3668,51885,0.07069480582056471,0.056511191805799166,0.08487841983533026,0.10236307574000603,,
48,143,,,,,,0.9595367485602586,,
48,145,,,,,,0.677786053718529,,
48,147,145,1871,0.0774986638161411,0.027320703102064775,0.12767662453021741,0.3303411840113892,,
48,149,,,,,,0.7255725865279797,,
48,151,,,,,,12.155645324365628,,
48,153,,,,,,0.586304834736646,,
48,155,,,,,,Inf,,
48,157,2578,49917,0.051645731914978864,0.03755084678116085,0.06574061704879687,0.13924225020677192,,
48,159,,,,,,0.5580865777957603,,
48,161,,,,,,0.371767360913166,,
48,163,,,,,,0.5821606565735471,,
48,165,,,,,,0.5159919340615424,,
48,167,1097,18674,0.05874477883688551,0.04137786030309537,0.07611169737067565,0.15083336590515736,,
48,169,,,,,,0.9170660032573035,,
48,171,,,,,,0.6609295558901639,,
48,173,,,,,,1.6816334328518794,,
48,175,,,,,,1.0401525582647015,,
48,177,,,,,,0.5162341628431069,,
48,179,,,,,,0.46052021504038987,,
48,181,761,7426,0.10247778077026663,0.06862455538390203,0.13633100615663124,0.16854437751021994,,
48,183,798,7103,0.11234689567788259,0.07144627453797375,0.15324751681779142,0.18574312820109742,,
48,185,,,,,,0.3596957706433004,,
48,187,795,10017,0.07936507936507936,0.04880712305962681,0.10992303567053191,0.1964440048207664,,
48,189,332,2015,0.16476426799007443,0.07570392670770748,0.2538246092724414,0.2757815768440642,,
48,191,,,,,,8.097962682155202,,
48,193,,,,,,0.52278081384506,,
48,195,,,,,,4.995060184727803,,
48,197,,,,,,0.693931857082952,,
48,199,,,,,,0.4714277761537074,,
48,201,23666,267971,0.08831552668012584,0.08102602030442782,0.09560503305582385,0.04211191447047457,,
48,203,522,4508,0.1157941437444543,0.0416758902827329,0.1899123972061757,0.32657468000375334,,
48,205,,,,,,33.82323182158078,,
48,207,,,,,,0.660248387984314,,
48,209,912,16780,0.05435041716328963,0.02291425843301393,0.08578657589356534,0.29510089033634657,,
48,211,,,,,,1.7186696192982458,,
48,213,507,4026,0.12593144560357675,0.07547616103966046,0.17638673016749304,0.20441671260951474,,
48,215,6154,61965,0.09931412894375857,0.08471008220289353,0.11391817568462362,0.07502501743496037,,
48,217,150,1849,0.08112493239588967,0.04628692558729875,0.11596293920448059,0.2191002537043694,,
48,219,,,,,,0.591619611642806,,
48,221,261,2957,0.08826513358133244,0.03255816351880637,0.1439721036438585,0.3220062367559809,,
48,223,,,,,,0.7168950289021166,,
48,225,,,,,,0.8680740126441635,,
48,227,,,,,,0.564787602840884,,
48,229,,,,,,0.569386038335238,,
48,231,290,6222,0.046608807457409196,0.024456117012916747,0.06876149790190164,0.24249479230406756,,
48,233,,,,,,1.3401216959713351,,
48,235,,,,,,Inf,,
48,237,,,,,,0.7270290499213083,,
48,239,,,,,,2.0986062400412626,,
48,241,,,,,,0.5812511101781694,,
48,243,,,,,,Inf,,
48,245,1337,11975,0.11164926931106472,0.08003894121579369,0.14325959740633576,0.14444983397984779,,
48,247,,,,,,0.40867770791871266,,
48,249,357,2081,0.1715521383950024,0.0704038107302362,0.2727004660597686,0.3008198563287865,,
48,251,1589,10527,0.15094518856274342,0.1138836713767819,0.18800670574870493,0.1252702223888137,,
48,253,,,,,,0.3647658398964484,,
48,255,,,,,,0.8039852293691568,,
48,257,375,9121,0.04111391294814165,0.01897983817356395,0.06324798772271935,0.27467332791690235,,
48,259,,,,,,0.8564007847372443,,
48,261,,,,,,Inf,,
48,263,,,,,,Inf,,
48,265,,,,,,0.46434223476316483,,
48,267,,,,,,Inf,,
48,269,,,,,,,,
48,271,,,,,,1.176378965265083,,
48,273,299,2419,0.1236047953699876,0.043975677910090716,0.20323391282988448,0.32868547391899966,,
48,275,,,,,,5.650608163975161,,
48,277,,,,,,0.49762156674932323,,
48,279,,,,,,0.7740946336990572,,
48,281,,,,,,0.41967351556375904,,
48,283,,,,,,1.3060170459565321,,
48,285,,,,,,1.043575779903484,,
48,287,,,,,,0.630324268864513,,
48,289,,,,,,0.42078765748036295,,
48,291,626,5460,0.11465201465201465,0.06790289353397803,0.16140113577005127,0.20803465581965178,,
48,293,,,,,,0.6613195921837757,,
48,295,,,,,,1.6551643418620354,,
48,297,,,,,,0.49072941092228983,,
48,299,,,,,,2.829239544632486,,
48,301,,,,,,,,
48,303,872,22533,0.03869879731948697,0.024469949281990373,0.05292764535698357,0.18759281550090742,,
48,305,,,,,,1.172825875528708,,
48,307,,,,,,0.9777617752227881,,
48,309,1544,18178,0.08493783694575861,0.06012451135977173,0.1097511625317455,0.14904853299872767,,
48,311,,,,,,Inf,,
48,313,,,,,,0.4756438510298222,,
48,315,,,,,,0.41004648568974783,,
48,317,,,,,,0.8452256850325444,,
48,319,,,,,,24.192153327791747,,
48,321,,,,,,0.5004731437153386,,
48,323,,,,,,0.4288826206440213,,
48,325,,,,,,0.35282707303506233,,
48,327,,,,,,Inf,,
48,329,538,9143,0.05884283058077217,0.023409420776192527,0.09427624038535182,0.307229787045057,,
48,331,,,,,,0.37973535386047585,,
48,333,,,,,,1.2543059846111615,,
48,335,,,,,,0.9249922830640778,,
48,337,,,,,,0.48516751262529617,,
48,339,2650,36727,0.07215400114357284,0.05270054714418995,0.09160745514295573,0.13755621968335296,,
48,341,,,,,,0.5958960852855846,,
48,343,,,,,,2.090876026775532,,
48,345,,,,,,Inf,,
48,347,180,5660,0.03180212014134275,0.010097053624164676,0.05350718665852083,0.3482162031950905,,
48,349,214,3320,0.06445783132530121,0.024553806305351554,0.10436185634525086,0.31585295409649256,,
48,351,,,,,,0.367500397134462,,
48,353,,,,,,0.6290846283219086,,
48,355,2487,19271,0.12905401899226818,0.09223340940121222,0.16587462858332414,0.1455671465968422,,
48,357,,,,,,Inf,,
48,359,,,,,,3.4788765868328992,,
48,361,559,4190,0.1334128878281623,0.06959937026884759,0.197226405387477,0.24403877055741724,,
48,363,,,,,,0.3857149976067385,,
48,365,,,,,,0.4226959066949224,,
48,367,548,7545,0.0726308813783963,0.043916409995744754,0.10134535276104784,0.20170814704873555,,
48,369,,,,,,0.5184301094029653,,
48,371,,,,,,1.563395093869037,,
48,373,392,2181,0.17973406694176983,0.08872867370836893,0.2707394601751707,0.25833345824922865,,
48,375,885,6543,0.13525905547913802,0.07858709751767293,0.19193101344060312,0.21376952665851848,,
48,377,,,,,,2.296620806864825,,
48,379,,,,,,0.5386800373356078,,
48,381,413,8295,0.049789029535864976,0.022124669400821573,0.07745338967090838,0.2834855306124735,,
48,383,,,,,,1.2554302803945754,,
48,385,,,,,,1.146506750338819,,
48,387,,,,,,0.9448635484577225,,
48,389,,,,,,0.9963172069784706,,
48,391,,,,,,Inf,,
48,393,,,,,,6.138258854739302,,
48,395,,,,,,1.759800396671151,,
48,397,615,6807,0.09034817100044072,0.04636924034146688,0.13432710165941456,0.24835289613044212,,
48,399,,,,,,0.48016839972711983,,
48,401,372,2665,0.1395872420262664,0.07293212168888438,0.20624236236364843,0.24363053502732485,,
48,403,,,,,,1.017196334125752,,
48,405,,,,,,0.6544182217716296,,
48,407,,,,,,0.5557913348187907,,
48,409,409,3797,0.10771661838293389,0.048944586759952405,0.1664886500059154,0.27837608411813375,,
48,411,,,,,,6.318833578002724,,
48,413,,,,,,Inf,,
48,415,,,,,,0.43688947053183774,,
48,417,,,,,,Inf,,
48,419,,,,,,0.9080579937906289,,
48,421,,,,,,1.365580430772284,,
48,423,1278,13613,0.09388084918827591,0.06044953820161859,0.12731216017493324,0.18168552444083794,,
48,425,,,,,,0.9118039847448408,,
48,427,377,4716,0.07994062765055132,0.03701574198023849,0.12286551332086415,0.2739589682525785,,
48,429,,,,,,0.6465843168428423,,
48,431,,,,,,0.5058555587728142,,
48,433,,,,,,1.968195042339908,,
48,435,,,,,,Inf,,
48,437,,,,,,0.733537715671964,,
48,439,8569,124780,0.06867286424106428,0.05975301250937186,0.0775927159727567,0.06626991332547673,,
48,441,630,8972,0.07021845742309407,0.04340746626836248,0.09702944857782567,0.1948074284420569,,
48,443,,,,,,3.6339515332883505,,
48,445,,,,,,0.4394154062565954,,
48,447,,,,,,Inf,,
48,449,,,,,,0.36792911093636704,,
48,451,520,6942,0.0749063670411985,0.03821969003757802,0.11159304404481898,0.2498811928562926,,
48,453,3009,63536,0.04735897758750944,0.03627704931085183,0.05844090586416705,0.11938697427881627,,
48,455,,,,,,1.371962283692421,,
48,457,,,,,,0.5299432026210525,,
48,459,,,,,,0.4272455112144955,,
48,461,,,,,,2.657548586528644,,
48,463,,,,,,0.4061697328817546,,
48,465,422,2892,0.1459197786998617,0.07878110064191955,0.21305845675780383,0.2347483520451309,,
48,467,313,3056,0.10242146596858638,0.0353664074316415,0.16947652450553125,0.33402924119596983,,
48,469,359,4728,0.07593062605752961,0.03370108795342074,0.11816016416163846,0.2837548407654862,,
48,471,797,5907,0.13492466565092262,0.0702156654395272,0.19963366586231804,0.24469058987063275,,
48,473,313,4693,0.06669507777541019,0.023970500064622334,0.10941965548619803,0.32683452304350163,,
48,475,,,,,,0.9753206661775081,,
48,477,,,,,,1.1092895476006424,,
48,479,1665,18913,0.0880346851372072,0.06741459521880427,0.10865477505561014,0.11950351186699594,,
48,481,,,,,,0.5896650242898658,,
48,483,,,,,,4.971998979921778,,
48,485,597,8593,0.06947515419527522,0.0424380116033806,0.09651229678716985,0.19855242735116957,,
48,487,,,,,,0.3640798684241677,,
48,489,,,,,,0.9334581465830374,,
48,491,1890,33020,0.05723803755299818,0.03827880133139426,0.0761972737746021,0.16899740309830513,,
48,493,226,2641,0.08557364634608103,0.029118891914417154,0.1420284007777449,0.33659248341616466,,
48,495,,,,,,0.7188736829633112,,
48,497,555,3934,0.14107778342653787,0.0860442698209585,0.19611129703211724,0.19902724997641963,,
48,499,,,,,,0.5209252388177922,,
48,501,,,,,,0.6928209427320622,,
48,503,,,,,,0.9216826080259707,,
48,505,,,,,,0.8322258610566401,,
48,507,,,,,,0.728424694835893,,
49,000,13387,216448,0.061848573329390893,0.056412577602850296,0.06728456905593148,0.04484286472782226,,
49,001,,,,,,0.5500453728262819,,
49,003,176,3742,0.04703367183324426,0.015901632275577365,0.07816571139091115,0.3377089866210271,,
49,005,562,10929,0.051422820020129927,0.03153828509856297,0.07130735494169688,0.19728927496350976,,
49,007,,,,,,0.426375174190378,,
49,009,,,,,,19.335201199566118,,
49,011,990,23530,0.04207394815129622,0.03192774101403191,0.05222015528856053,0.12303661819203733,,
49,013,161,1281,0.12568306010928962,0.06756835527503417,0.18379776494354505,0.23591373080454184,,
49,015,,,,,,1.0762900156360162,,
49,017,,,,,,0.6385430091129766,,
49,019,,,,,,Inf,,
49,021,423,4530,0.09337748344370861,0.05208572498981931,0.1346692418975979,0.22561353041457824,,
49,023,,,,,,0.9589708482075819,,
49,025,,,,,,0.7003090531084525,,
49,027,,,,,,0.5913491492044277,,
49,029,,,,,,1.3325242421789703,,
49,031,,,,,,4.608247575134325,,
49,033,,,,,,3.0046598734795373,,
49,035,4840,68046,0.07112835434852893,0.05892580518127598,0.08333090351578189,0.08752895309441883,,
49,037,,,,,,0.6941442596665361,,
49,039,,,,,,0.3790151717179602,,
49,041,,,,,,0.5137631282034285,,
49,043,,,,,,0.7308800069876612,,
49,045,409,5010,0.0816367265469062,0.04375385056381261,0.11951960252999977,0.2367561607146585,,
49,047,,,,,,0.3704210310421273,,
49,049,3023,53992,0.0559897762631501,0.046146169603901145,0.06583338292239904,0.08969938140011094,,
49,051,,,,,,0.3649300455791857,,
49,053,479,11117,0.043087163803184315,0.02619627110879616,0.05997805649757247,0.20000857876050565,,
49,055,,,,,,Inf,,
