statecode,countycode,v061_numerator,v061_rawvalue,v061_denominator,v061_cilow,v061_cihigh,v061_sourceflag,v061_flag_CT
20,121,24,81.8,,,,,
20,123,,,,,,,
20,125,22,84.7,,,,,
20,127,,,,,,,
20,129,,,,,,,
20,131,,,,,,,
20,133,,,,,,,
20,135,,,,,,,
20,137,,,,,,,
20,139,8,60.7,,,,,
20,141,0,0,,,,,
20,143,,,,,,,
20,145,10,180.8,,,,,
20,147,0,0,,,,,
20,149,10,47.6,,,,,
20,151,,,,,,,
20,153,0,0,,,,,
20,155,56,106.9,,,,,
20,157,,,,,,,
20,159,5,63.4,,,,,
20,161,57,90.6,,,,,
20,163,,,,,,,
20,165,,,,,,,
20,167,,,,,,,
20,169,72,159.1,,,,,
20,171,0,0,,,,,
20,173,908,208.9,,,,,
20,175,35,209.9,,,,,
20,177,250,167.5,,,,,
20,179,0,0,,,,,
20,181,,,,,,,
20,183,0,0,,,,,
20,185,,,,,,,
20,187,,,,,,,
20,189,,,,,,,
20,191,26,138.8,,,,,
20,193,,,,,,,
20,195,0,0,,,,,
20,197,,,,,,,
20,199,0,0,,,,,
20,201,,,,,,,
20,203,,,,,,,
20,205,,,,,,,
20,207,,,,,,,
20,209,489,365,,,,,
21,000,8464,222.5,,,,,
21,001,21,127.4,,,,,
21,003,12,67.1,,,,,
21,005,24,117.8,,,,,
21,007,5,75.7,,,,,
21,009,46,122.6,,,,,
21,011,,,,,,,
21,013,19,95.3,,,,,
21,015,134,116.7,,,,,
21,017,9,53,,,,,
21,019,71,173.2,,,,,
21,021,26,98.3,,,,,
21,023,5,70.5,,,,,
21,025,9,79.3,,,,,
21,027,26,147.4,,,,,
21,029,63,87.8,,,,,
21,031,11,106.6,,,,,
21,033,18,170.5,,,,,
21,035,18,54.9,,,,,
21,037,146,182.7,,,,,
21,039,,,,,,,
21,041,5,56.4,,,,,
21,043,7,31.4,,,,,
21,045,7,52.4,,,,,
21,047,131,227.4,,,,,
21,049,11,35.1,,,,,
21,051,17,99.8,,,,,
21,053,8,103.1,,,,,
21,055,,,,,,,
21,057,6,119.4,,,,,
21,059,103,120.2,,,,,
21,061,7,65,,,,,
21,063,8,123.9,,,,,
21,065,,,,,,,
21,067,1214,443,,,,,
21,069,6,47.2,,,,,
21,071,21,71.2,,,,,
21,073,83,188.2,,,,,
21,075,,,,,,,
21,077,,,,,,,
21,079,13,87,,,,,
21,081,12,57.8,,,,,
21,083,52,172.4,,,,,
21,085,12,53.9,,,,,
21,087,18,185.5,,,,,
21,089,31,102.2,,,,,
21,091,6,79.4,,,,,
21,093,190,205.4,,,,,
21,095,12,56.1,,,,,
21,097,8,49.9,,,,,
21,099,11,67.9,,,,,
21,101,64,171.9,,,,,
21,103,14,105.5,,,,,
21,105,,,,,,,
21,107,39,103.5,,,,,
21,109,17,157.1,,,,,
21,111,3525,539.5,,,,,
21,113,71,156.4,,,,,
21,115,13,68.8,,,,,
21,117,382,267.7,,,,,
21,119,,,,,,,
21,121,12,48.2,,,,,
21,123,,,,,,,
21,125,60,113.4,,,,,
21,127,,,,,,,
21,129,7,110.4,,,,,
21,131,,,,,,,
21,133,11,61.9,,,,,
21,135,8,73.3,,,,,
21,137,7,34.7,,,,,
21,139,9,116.9,,,,,
21,141,24,104.1,,,,,
21,143,10,120.5,,,,,
21,145,145,253.2,,,,,
21,147,26,183.6,,,,,
21,149,5,65.1,,,,,
21,151,84,103.6,,,,,
21,153,6,62.6,,,,,
21,155,8,48.5,,,,,
21,157,15,54.7,,,,,
21,159,10,103.9,,,,,
21,161,16,112.8,,,,,
21,163,20,78.4,,,,,
21,165,6,109.9,,,,,
21,167,13,67,,,,,
21,169,,,,,,,
21,171,,,,,,,
21,173,24,101.1,,,,,
21,175,7,56.4,,,,,
21,177,19,72.9,,,,,
21,179,37,93,,,,,
21,181,,,,,,,
21,183,7,35.4,,,,,
21,185,81,139.3,,,,,
21,187,5,51.5,,,,,
21,189,,,,,,,
21,191,7,56.7,,,,,
21,193,27,118,,,,,
21,195,28,57.9,,,,,
21,197,8,73.5,,,,,
21,199,47,84.2,,,,,
21,201,,,,,,,
21,203,5,36,,,,,
21,205,22,104.8,,,,,
21,207,8,52.4,,,,,
21,209,47,95.6,,,,,
21,211,56,135.3,,,,,
21,213,15,89.6,,,,,
21,215,6,35.2,,,,,
21,217,7,31.7,,,,,
21,219,20,198.8,,,,,
21,221,10,82.1,,,,,
21,223,,,,,,,
21,225,15,133.3,,,,,
21,227,177,151.6,,,,,
21,229,23,227.3,,,,,
21,231,20,118.6,,,,,
21,233,8,75.4,,,,,
21,235,13,43.3,,,,,
21,237,,,,,,,
21,239,32,138.7,,,,,
22,000,21816,568.3,,,,,
22,001,144,309.4,,,,,
22,003,214,1142.8,,,,,
22,005,293,274.6,,,,,
22,007,45,254.2,,,,,
22,009,151,468,,,,,
22,011,49,163.5,,,,,
22,013,46,433.1,,,,,
22,015,346,323.8,,,,,
22,017,1274,665.9,,,,,
22,019,613,367,,,,,
22,021,23,286,,,,,
22,023,,,,,,,
22,025,38,522.3,,,,,
22,027,43,360.9,,,,,
22,029,43,284.7,,,,,
22,031,63,280.6,,,,,
22,033,3998,1054.3,,,,,
22,035,32,532.3,,,,,
22,037,154,914.1,,,,,
22,039,89,338.4,,,,,
22,041,55,345.5,,,,,
22,043,50,266.5,,,,,
22,045,162,288.1,,,,,
22,047,230,910.5,,,,,
22,049,34,267.9,,,,,
22,051,2096,583.9,,,,,
22,053,75,284.6,,,,,
22,055,910,442.5,,,,,
22,057,157,194.4,,,,,
22,059,48,383.1,,,,,
22,061,100,241.4,,,,,
22,063,283,231.5,,,,,
22,065,34,437,,,,,
22,067,51,249.4,,,,,
22,069,133,430.4,,,,,
22,071,4796,1505.4,,,,,
22,073,665,508.3,,,,,
22,075,51,271.8,,,,,
22,077,72,419.1,,,,,
22,079,554,527.1,,,,,
22,081,14,226.4,,,,,
22,083,62,375.5,,,,,
22,085,20,108.2,,,,,
22,087,220,602.6,,,,,
22,089,142,333,,,,,
22,091,29,311.8,,,,,
22,093,85,517.6,,,,,
22,095,169,505.8,,,,,
22,097,309,464.7,,,,,
22,099,127,298.5,,,,,
22,101,112,282.4,,,,,
22,103,582,253.5,,,,,
22,105,454,400.9,,,,,
22,107,,,,,,,
22,109,220,253.8,,,,,
22,111,23,130.6,,,,,
22,113,111,235.8,,,,,
22,115,67,174.9,,,,,
22,117,205,545.5,,,,,
22,119,66,219.9,,,,,
22,121,127,549.9,,,,,
22,123,18,223.9,,,,,
22,125,100,731.1,,,,,
22,127,32,281.6,,,,,
23,000,1774,146.1,,,,,
23,001,161,166.2,,,,,
23,003,44,75,,,,,
23,005,643,238.9,,,,,
23,007,19,70.5,,,,,
23,009,61,120.8,,,,,
23,011,138,126.3,,,,,
23,013,36,98.5,,,,,
23,015,32,99.5,,,,,
23,017,46,87.6,,,,,
23,019,121,89.3,,,,,
23,021,10,65.3,,,,,
23,023,33,100.4,,,,,
23,025,41,91.7,,,,,
23,027,39,110.3,,,,,
23,029,35,127.3,,,,,
23,031,283,148.6,,,,,
24,000,33580,643.8,,,,,
24,001,177,300.6,,,,,
24,003,1455,291.3,,,,,
24,005,3624,504.4,,,,,
24,009,140,175.4,,,,,
24,011,61,218.2,,,,,
24,013,156,104.9,,,,,
24,015,160,179.8,,,,,
24,017,680,477.2,,,,,
24,019,152,545.3,,,,,
24,021,515,213.9,,,,,
24,023,16,63.8,,,,,
24,025,545,243.9,,,,,
24,027,745,265,,,,,
24,029,50,289.2,,,,,
24,031,4037,455.2,,,,,
24,033,8192,1024.8,,,,,
