statecode,countycode,v058_numerator,v058_denominator,v058_rawvalue,v058_cilow,v058_cihigh,v058_flag_CT
39,091,25675,46150,0.5563380281690141,,,
39,093,44640,312964,0.14263621374982427,,,
39,095,21500,431279,0.04985172011621247,,,
39,097,28994,43824,0.6616009492515517,,,
39,099,35763,228614,0.15643398916951717,,,
39,101,22671,65359,0.34686883214247466,,,
39,103,62148,182470,0.3405929741875377,,,
39,105,19551,22210,0.880279153534444,,,
39,107,30448,42528,0.7159518434913469,,,
39,109,33266,108774,0.3058267600713406,,,
39,111,13206,13385,0.9866268210683601,,,
39,113,29679,537309,0.055236372366738694,,,
39,115,13802,13802,1,,,
39,117,34946,34950,0.9998855507868384,,,
39,119,44109,86410,0.510461752112024,,,
39,121,14115,14115,1,,,
39,123,25214,40364,0.6246655435536617,,,
39,125,18806,18806,1,,,
39,127,28489,35408,0.8045921825576141,,,
39,129,35390,58539,0.6045542288047284,,,
39,131,22119,27088,0.816560838747785,,,
39,133,61474,161791,0.3799593302470471,,,
39,135,31265,40999,0.7625795751115881,,,
39,137,29018,34451,0.842297756233491,,,
39,139,42046,124936,0.33654030863802264,,,
39,141,45366,77093,0.5884580960657907,,,
39,143,25471,58896,0.4324741917957077,,,
39,145,40955,74008,0.5533861204194142,,,
39,147,25111,55069,0.45599157420690406,,,
39,149,27496,48230,0.5701015965166909,,,
39,151,55322,374853,0.1475831859422227,,,
39,153,20439,540428,0.03782002412902366,,,
39,155,54893,201977,0.27177846982577225,,,
39,157,46487,93263,0.4984506181443874,,,
39,159,28257,62784,0.4500668960244648,,,
39,161,14588,28931,0.5042342124364868,,,
39,163,12073,12800,0.943203125,,,
39,165,42451,242337,0.1751734155329149,,,
39,167,34869,59771,0.5833765538471835,,,
39,169,65274,116894,0.5584033397779185,,,
39,171,27864,37102,0.7510107271845183,,,
39,173,39768,132248,0.3007077611759724,,,
39,175,15272,21900,0.697351598173516,,,
40,000,1400742,3959353,0.3537805292935487,,,
40,001,19495,19495,1,,,
40,003,5699,5699,1,,,
40,005,14143,14143,1,,,
40,007,5049,5049,1,,,
40,009,11286,22410,0.5036144578313253,,,
40,011,8735,8735,1,,,
40,013,26743,46067,0.5805240193631016,,,
40,015,21940,26945,0.8142512525514938,,,
40,017,30141,154405,0.1952074090864933,,,
40,019,26600,48003,0.5541320334145783,,,
40,021,29103,47078,0.6181868388631633,,,
40,023,9212,14204,0.6485497043086454,,,
40,025,2296,2296,1,,,
40,027,46442,295528,0.15714923797406677,,,
40,029,5266,5266,1,,,
40,031,33661,121125,0.2779029927760578,,,
40,033,5527,5527,1,,,
40,035,9039,14107,0.6407457290706742,,,
40,037,44828,71754,0.6247456587786047,,,
40,039,8415,28513,0.29512853785992355,,,
40,041,32192,40397,0.796890858232047,,,
40,043,4484,4484,1,,,
40,045,3749,3749,1,,,
40,047,12652,62846,0.20131750628520512,,,
40,049,20048,25656,0.781415653258497,,,
40,051,39542,54795,0.7216351856921251,,,
40,053,4169,4169,1,,,
40,055,5491,5491,1,,,
40,057,2488,2488,1,,,
40,059,3272,3272,1,,,
40,061,11561,11561,1,,,
40,063,9103,13367,0.6810054612104436,,,
40,065,5915,24785,0.23865241073229776,,,
40,067,5337,5337,1,,,
40,069,10272,10272,1,,,
40,071,13584,43700,0.3108466819221968,,,
40,073,15184,15184,1,,,
40,075,8509,8509,1,,,
40,077,9444,9444,1,,,
40,079,38492,48129,0.7997672920692306,,,
40,081,33458,33458,1,,,
40,083,30703,49555,0.6195742104732116,,,
40,085,10146,10146,1,,,
40,087,36255,41662,0.8702174643560079,,,
40,089,25291,30814,0.8207632894139028,,,
40,091,18941,18941,1,,,
40,093,7782,7782,1,,,
40,095,15312,15312,1,,,
40,097,29610,39046,0.7583363212621012,,,
40,099,9057,13904,0.6513952819332566,,,
40,101,30541,66339,0.46037775667405295,,,
40,103,6479,10924,0.5930977663859393,,,
40,105,8645,9320,0.9275751072961373,,,
40,107,11310,11310,1,,,
40,109,60449,796292,0.07591310725211355,,,
40,111,19483,36706,0.530785157739879,,,
40,113,33476,45818,0.7306298834519185,,,
40,115,14937,30285,0.49321446260525015,,,
40,117,15553,15553,1,,,
40,119,26814,81646,0.32841780368909684,,,
40,121,24231,43773,0.5535604139538072,,,
40,123,20801,38065,0.5464600026270853,,,
40,125,38209,72454,0.5273552874927541,,,
40,127,10812,10812,1,,,
40,129,3442,3442,1,,,
40,131,52227,95240,0.548372532549349,,,
40,133,17273,23556,0.7332739004924436,,,
40,135,31768,39281,0.8087370484458135,,,
40,137,22495,42848,0.5249953323375653,,,
40,139,8868,21384,0.41470258136924804,,,
40,141,6968,6968,1,,,
40,143,34354,669279,0.051329863928197356,,,
40,145,29473,80981,0.36394956841728304,,,
40,147,13056,52455,0.24889905633400058,,,
40,149,10924,10924,1,,,
40,151,3479,8624,0.4034090909090909,,,
40,153,9012,20470,0.4402540302882267,,,
41,000,826272,4237256,0.19500167089267206,,,
41,001,6900,16668,0.413966882649388,,,
41,003,18471,95184,0.1940557236510338,,,
41,005,72100,421401,0.17109593949705862,,,
41,007,16064,41072,0.39111803661862093,,,
41,009,21679,52589,0.4122344977086463,,,
41,011,24764,64929,0.38140122287421646,,,
41,013,12331,24738,0.49846390168970817,,,
41,015,12152,23446,0.5182973641559327,,,
41,017,57972,198253,0.292414238372181,,,
41,019,44902,111201,0.4037913328117553,,,
41,021,1995,1995,1,,,
41,023,7233,7233,1,,,
41,025,3326,7495,0.4437625083388926,,,
41,027,12419,23977,0.517954706593819,,,
41,029,45981,223259,0.20595362337016648,,,
41,031,16415,24502,0.6699453105868909,,,
41,033,38004,88090,0.4314224088999887,,,
41,035,26205,69413,0.3775229423883134,,,
41,037,8160,8160,1,,,
41,039,69053,382971,0.1803086917808398,,,
41,041,19150,50395,0.3799980156761584,,,
41,043,44043,128610,0.34245393048752043,,,
41,045,18586,31571,0.5887048240473852,,,
41,047,53110,345920,0.15353260869565216,,,
41,049,12186,12186,1,,,
41,051,10451,815428,0.012816582212040793,,,
41,053,17841,87433,0.20405338945249504,,,
41,055,1870,1870,1,,,
41,057,16614,27390,0.6065717415115005,,,
41,059,25414,80075,0.31737745863253203,,,
41,061,11242,26196,0.42914948847152234,,,
41,063,7391,7391,1,,,
41,065,9272,26670,0.3476565429321335,,,
41,067,32991,600372,0.05495093042313765,,,
41,069,1451,1451,1,,,
41,071,28534,107722,0.2648855387014723,,,
42,000,3061630,13002700,0.23546109654148753,,,
42,001,65694,103852,0.6325732773562377,,,
42,003,30197,1250578,0.02414643468859999,,,
42,005,42576,65558,0.6494401903657829,,,
42,007,48650,168215,0.2892132092857355,,,
42,009,43130,47577,0.9065304664018328,,,
42,011,113880,428849,0.2655480134033191,,,
42,013,31613,122822,0.2573887414306883,,,
42,015,43763,59967,0.729784714926543,,,
42,017,66573,646538,0.10296842567644902,,,
42,019,83916,193763,0.4330857800508869,,,
42,021,61509,133472,0.46083822824262766,,,
42,023,4547,4547,1,,,
42,025,38150,64749,0.5891982887766607,,,
42,027,54805,158172,0.34648989707407124,,,
42,029,103207,534413,0.19312217330042494,,,
42,031,31579,37241,0.847963266292527,,,
42,033,49392,80562,0.6130930215237953,,,
42,035,17940,37450,0.47903871829105477,,,
42,037,28950,64727,0.44726312049067624,,,
42,039,55221,83938,0.6578784340822988,,,
42,041,54194,259469,0.20886502819219252,,,
42,043,42463,286401,0.14826414712239133,,,
42,045,4527,576830,0.007848066154672954,,,
42,047,17329,30990,0.5591803807679897,,,
42,049,64963,270876,0.2398256028588727,,,
42,051,70978,128804,0.5510543150833825,,,
42,053,6973,6973,1,,,
42,055,69361,155932,0.444815688890029,,,
42,057,14556,14556,1,,,
42,059,27200,35954,0.7565222228402959,,,
42,061,32781,44092,0.7434682028485893,,,
42,063,49816,83246,0.5984191432621387,,,
42,065,32688,44492,0.7346938775510204,,,
42,067,23509,23509,1,,,
42,069,37896,215896,0.1755289583873717,,,
42,071,154147,552984,0.27875490068428743,,,
42,073,36511,86070,0.4242012315557105,,,
42,075,36367,143257,0.2538584501978961,,,
42,077,36961,374557,0.09867923974188174,,,
42,079,72355,325594,0.22222461101863056,,,
42,081,46176,114188,0.40438574981609277,,,
42,083,29269,40432,0.723906806489909,,,
42,085,53051,110652,0.4794400462711926,,,
42,087,25144,46143,0.5449147216262489,,,
42,089,95543,168327,0.5676035335982939,,,
42,091,28579,856553,0.03336512743519666,,,
42,093,9845,18136,0.5428429642699603,,,
42,095,52757,312951,0.1685791066333068,,,
42,097,32314,91647,0.35259201064955753,,,
42,099,42870,45842,0.9351686226604424,,,
42,101,0,1603797,0,,,
42,103,51062,58535,0.8723327923464593,,,
42,105,16396,16396,1,,,
42,107,67326,143049,0.47064991716125243,,,
42,109,27953,39736,0.703467888061204,,,
42,111,57522,74129,0.7759716170459604,,,
42,113,5840,5840,1,,,
42,115,38434,38434,1,,,
42,117,41045,41045,1,,,
42,119,26975,42681,0.6320142452144982,,,
42,121,28288,50454,0.5606691243508939,,,
42,123,23919,38587,0.6198719776090393,,,
42,125,67690,209349,0.32333567392249307,,,
42,127,44104,51155,0.8621640113380901,,,
42,129,93924,354663,0.2648260461339356,,,
42,131,24850,26069,0.9532394798419579,,,
42,133,129887,456438,0.28456657859336865,,,
44,000,98188,1097379,0.08947501273488923,,,
44,001,574,50793,0.011300769791112948,,,
44,003,12350,170363,0.07249226651326873,,,
44,005,7282,85643,0.08502738110528589,,,
44,007,34315,660741,0.0519341163935642,,,
44,009,43667,129839,0.33631651506866195,,,
45,000,1640556,5118425,0.32051969111591944,,,
45,001,19188,24295,0.7897921383000618,,,
45,003,62492,168808,0.3701957253210748,,,
45,005,8039,8039,1,,,
45,007,84862,203718,0.4165660373653776,,,
45,009,13311,13311,1,,,
45,011,20589,20589,1,,,
45,013,34806,187117,0.18601196043117407,,,
45,015,50730,229861,0.2206985961080827,,,
45,017,14119,14119,1,,,
45,019,36986,408235,0.09059977708917658,,,
45,021,37174,56216,0.6612708125800484,,,
45,023,23683,32294,0.733356041369914,,,
45,025,35989,43273,0.8316733297899384,,,
45,027,26622,31144,0.8548034934497817,,,
45,029,29375,38604,0.7609315096881152,,,
45,031,35928,62905,0.5711469676496304,,,
45,033,19808,28292,0.7001272444507282,,,
45,035,23776,161540,0.1471833601584747,,,
45,037,22574,25657,0.8798378610125892,,,
45,039,16189,20948,0.7728184074852015,,,
45,041,53739,137059,0.39208661963096186,,,
45,043,26748,63404,0.4218661283199798,,,
45,045,62518,525534,0.11896090452758527,,,
45,047,27520,69351,0.39682196363426625,,,
45,049,18561,18561,1,,,
45,051,85735,351029,0.2442390799620544,,,
45,053,25667,28791,0.8914938696120316,,,
45,055,34541,65403,0.528125621148877,,,
45,057,36425,96016,0.379363856023996,,,
45,059,43239,67539,0.6402078798916182,,,
45,061,16531,16531,1,,,
45,063,73952,293991,0.2515451153266597,,,
45,065,9526,9526,1,,,
45,067,17250,29183,0.5910975567967652,,,
45,069,17396,26667,0.6523418457269284,,,
45,071,25377,37719,0.6727909011373578,,,
45,073,50110,78607,0.6374750340300482,,,
45,075,55151,84223,0.654821129620175,,,
45,077,49354,131404,0.3755897841770418,,,
45,079,35615,416147,0.08558273879182116,,,
45,081,18592,18862,0.9856855052486481,,,
45,083,96809,327997,0.29515208980569946,,,
45,085,36731,105556,0.3479764295729281,,,
45,087,17515,27244,0.6428938481867568,,,
45,089,25776,31026,0.8307870818023593,,,
45,091,63938,282090,0.22665815874366338,,,
46,000,379320,886667,0.42780435044949233,,,
46,003,2747,2747,1,,,
46,005,4855,19149,0.25353804376207634,,,
46,007,3381,3381,1,,,
46,009,7003,7003,1,,,
46,011,10701,34375,0.3113018181818182,,,
46,013,10319,38301,0.2694185530403906,,,
46,015,5247,5247,1,,,
46,017,1948,1948,1,,,
46,019,5154,10243,0.5031728985648736,,,
46,021,1377,1377,1,,,
46,023,9373,9373,1,,,
46,025,3837,3837,1,,,
46,027,3308,14967,0.22101957640141645,,,
46,029,7682,28325,0.2712091791703442,,,
46,031,3902,3902,1,,,
46,033,8318,8318,1,,,
46,035,4266,19956,0.2137702946482261,,,
46,037,5449,5449,1,,,
46,039,4295,4295,1,,,
46,041,5239,5239,1,,,
46,043,2835,2835,1,,,
46,045,3986,3986,1,,,
46,047,6973,6973,1,,,
46,049,2125,2125,1,,,
46,051,7556,7556,1,,,
46,053,3994,3994,1,,,
46,055,1872,1872,1,,,
46,057,6164,6164,1,,,
46,059,3145,3145,1,,,
46,061,3461,3461,1,,,
46,063,1311,1311,1,,,
46,065,5095,17765,0.28679988741908247,,,
46,067,7427,7427,1,,,
46,069,1262,1262,1,,,
46,071,2806,2806,1,,,
46,073,1663,1663,1,,,
46,075,917,917,1,,,
46,077,5187,5187,1,,,
46,079,4890,11059,0.4421737950990144,,,
46,081,8440,25768,0.3275380316671841,,,
46,083,16600,65161,0.2547536102883627,,,
46,085,3718,3718,1,,,
46,087,5682,5682,1,,,
46,089,2411,2411,1,,,
46,091,4306,4306,1,,,
46,093,9927,29852,0.3325405332976015,,,
46,095,1918,1918,1,,,
46,097,2298,2298,1,,,
46,099,28275,197214,0.14337217438924213,,,
46,101,6336,6336,1,,,
46,102,13672,13672,1,,,
46,103,19681,109222,0.18019263518338796,,,
46,105,2835,2835,1,,,
46,107,2472,2472,1,,,
46,109,10280,10280,1,,,
46,111,2330,2330,1,,,
46,115,6361,6361,1,,,
46,117,895,2980,0.30033557046979864,,,
46,119,1446,1446,1,,,
46,121,9319,9319,1,,,
46,123,5624,5624,1,,,
46,125,8673,8673,1,,,
46,127,9735,16811,0.5790851228362381,,,
46,129,5315,5315,1,,,
46,135,7288,23310,0.31265551265551267,,,
46,137,2413,2413,1,,,
47,000,2333558,6910840,0.3376663328915154,,,
47,001,28166,77123,0.3652088222709179,,,
47,003,27685,50237,0.5510878436212353,,,
47,005,15864,15864,1,,,
47,007,14913,14913,1,,,
47,009,50325,135280,0.3720062093435837,,,
47,011,34702,108620,0.3194807586079912,,,
47,013,19158,39272,0.4878284783051538,,,
47,015,14506,14506,1,,,
47,017,23350,28440,0.8210267229254571,,,
47,019,22958,56356,0.4073745475193413,,,
47,021,41072,41072,1,,,
47,023,11435,17341,0.6594198719797013,,,
47,025,22856,32043,0.7132915145273538,,,
47,027,7581,7581,1,,,
47,029,24441,35999,0.6789355259868329,,,
47,031,26673,57889,0.46076111178289486,,,
47,033,13911,13911,1,,,
47,035,32984,61145,0.5394390383514597,,,
47,037,22497,715884,0.03142548234071442,,,
47,039,11435,11435,1,,,
47,041,15255,20080,0.7597111553784861,,,
47,043,37772,54315,0.6954248366013072,,,
47,045,20011,36801,0.5437623977609304,,,
47,047,31361,41990,0.7468683019766611,,,
47,049,18489,18489,1,,,
47,051,29045,42774,0.6790339926123345,,,
47,053,35691,50429,0.7077475262249896,,,
47,055,22188,30346,0.7311672049034469,,,
47,057,19864,23527,0.8443065414204955,,,
47,059,47233,70152,0.6732951305736116,,,
47,061,13529,13529,1,,,
47,063,14616,64499,0.22660816446766616,,,
47,065,45798,366207,0.12506041664959983,,,
47,067,6662,6662,1,,,
47,069,20181,25462,0.7925928835126855,,,
47,071,18003,26831,0.6709776005366926,,,
47,073,35210,56721,0.6207577440454153,,,
47,075,8243,17864,0.4614308105687416,,,
47,077,21485,27842,0.7716758853530638,,,
47,079,21822,32199,0.677722910649399,,,
47,081,24925,24925,1,,,
47,083,8283,8283,1,,,
47,085,18990,18990,1,,,
47,087,11617,11617,1,,,
47,089,41459,54683,0.7581698151162153,,,
47,091,17948,17948,1,,,
47,093,44033,478971,0.09193249695701827,,,
47,095,7005,7005,1,,,
47,097,18221,25143,0.7246947460525792,,,
47,099,32480,44159,0.7355239022622795,,,
47,101,12582,12582,1,,,
47,103,25199,35319,0.713468671253433,,,
47,105,19570,54886,0.3565572277083409,,,
47,107,32851,53276,0.6166191155492154,,,
47,109,25866,25866,1,,,
47,111,19042,25216,0.7551554568527918,,,
47,113,26014,98823,0.2632383149671635,,,
47,115,26341,28837,0.9134445330651594,,,
47,117,22384,34318,0.6522524622647008,,,
47,119,37847,100974,0.37481926040366825,,,
47,121,12758,12758,1,,,
47,123,33900,46250,0.7329729729729729,,,
47,125,39024,220069,0.17732620223657125,,,
47,127,6454,6461,0.9989165763813651,,,
47,129,21035,21035,1,,,
47,131,18259,30787,0.5930749991879689,,,
47,133,22511,22511,1,,,
47,135,8366,8366,1,,,
47,137,5001,5001,1,,,
47,139,17544,17544,1,,,
47,141,30765,79854,0.3852656097377714,,,
47,143,23182,32870,0.7052631578947368,,,
47,145,27831,53404,0.521140738521459,,,
47,147,38586,72803,0.530005631636059,,,
47,149,54515,341486,0.15964051234896892,,,
47,151,21850,21850,1,,,
47,153,15826,15826,1,,,
47,155,52501,98380,0.5336552144744867,,,
47,157,31637,929744,0.034027646319847185,,,
47,159,19904,19904,1,,,
47,161,13657,13657,1,,,
47,163,41970,158163,0.2653591547960016,,,
47,165,49579,196281,0.2525919472592864,,,
47,167,40644,60970,0.6666229293094965,,,
47,169,11615,11615,1,,,
47,171,9223,17928,0.5144466755912539,,,
47,173,19802,19802,1,,,
47,175,6168,6168,1,,,
47,177,25242,40953,0.6163651014577687,,,
47,179,34261,133001,0.25759956692054947,,,
47,181,16232,16232,1,,,
47,183,22188,32902,0.6743662999209774,,,
47,185,21660,27351,0.7919271690248986,,,
47,187,46181,247726,0.1864196733487805,,,
47,189,52060,147737,0.35238295078416376,,,
48,000,4744808,29145505,0.1627972478088817,,,
48,001,39307,57922,0.6786195228065329,,,
48,003,3409,18610,0.1831810854379366,,,
48,005,44844,86395,0.5190578158458244,,,
48,007,5618,23830,0.23575325220310533,,,
48,009,7478,8560,0.8735981308411215,,,
48,011,1848,1848,1,,,
48,013,34998,48981,0.714521957493722,,,
48,015,23782,30167,0.7883448801670699,,,
48,017,1745,6904,0.25275202780996525,,,
48,019,20851,20851,1,,,
48,021,70000,97216,0.7200460829493087,,,
48,023,3465,3465,1,,,
48,025,16817,31047,0.5416626405127709,,,
48,027,50744,370647,0.13690654450191153,,,
48,029,94592,2009324,0.04707652922077276,,,
48,031,11374,11374,1,,,
48,033,631,631,1,,,
48,035,18235,18235,1,,,
48,037,35247,92893,0.37943655603759163,,,
48,039,84062,372031,0.22595428875550694,,,
48,041,27712,233849,0.11850382084165423,,,
48,043,3263,9546,0.3418185627487953,,,
48,045,1435,1435,1,,,
48,047,2579,7076,0.36447145279819104,,,
48,049,16533,38095,0.4339939624622654,,,
48,051,17642,17642,1,,,
48,053,33076,49130,0.6732342764095257,,,
48,055,25049,45883,0.5459320445480897,,,
48,057,8051,20106,0.4004277330150204,,,
48,059,13708,13708,1,,,
48,061,74021,421017,0.1758147533235,,,
48,063,12464,12464,1,,,
48,065,5807,5807,1,,,
48,067,22923,28454,0.8056160820974204,,,
48,069,7371,7371,1,,,
48,071,25198,46571,0.541066328831247,,,
48,073,36531,50412,0.7246488931206856,,,
48,075,2148,6664,0.32232893157262904,,,
48,077,10218,10218,1,,,
48,079,2547,2547,1,,,
48,081,3285,3285,1,,,
48,083,4085,7684,0.5316241540864133,,,
48,085,65460,1064465,0.06149568092891734,,,
48,087,2652,2652,1,,,
48,089,20557,20557,1,,,
48,091,75278,161501,0.4661147608993133,,,
48,093,13594,13594,1,,,
48,095,3303,3303,1,,,
48,097,25124,41668,0.6029567053854277,,,
48,099,16227,83093,0.19528720830876248,,,
48,101,1380,1380,1,,,
48,103,4675,4675,1,,,
48,105,3098,3098,1,,,
48,107,5133,5133,1,,,
48,109,2188,2188,1,,,
48,111,1658,7115,0.2330288123682361,,,
48,113,15113,2613539,0.00578258063109064,,,
48,115,3725,12456,0.29905266538214514,,,
48,117,3063,18583,0.1648280686649088,,,
48,119,5230,5230,1,,,
48,121,65296,906422,0.07203708647848353,,,
48,123,10189,19824,0.5139729620661824,,,
48,125,1770,1770,1,,,
48,127,3000,8615,0.3482298316889147,,,
48,129,3258,3258,1,,,
48,131,9831,9831,1,,,
48,133,17725,17725,1,,,
48,135,15015,165171,0.09090578854641554,,,
48,137,1422,1422,1,,,
48,139,59073,192455,0.3069444805279156,,,
48,141,34831,865657,0.04023649089650982,,,
48,143,21693,42545,0.5098836526031261,,,
48,145,11572,16968,0.681989627534182,,,
48,147,27863,35662,0.7813078346699568,,,
48,149,19415,24435,0.7945569879271537,,,
48,151,3672,3672,1,,,
48,153,5402,5402,1,,,
48,155,1095,1095,1,,,
48,157,39477,822779,0.04798007727469952,,,
48,159,10359,10359,1,,,
48,161,19435,19435,1,,,
48,163,9322,18385,0.50704378569486,,,
48,165,14530,21598,0.6727474766182054,,,
48,167,14253,350682,0.04064366006809588,,,
48,169,5816,5816,1,,,
48,171,15084,26725,0.5644153414405987,,,
48,173,1116,1116,1,,,
48,175,7012,7012,1,,,
48,177,12700,19653,0.6462117742838244,,,
48,179,4362,21227,0.20549300419277336,,,
48,181,64640,135543,0.4768966305895546,,,
48,183,16723,124239,0.13460346590040165,,,
48,185,21810,29268,0.7451824518245183,,,
48,187,42869,172706,0.24821951756163654,,,
48,189,9907,32522,0.3046245618350655,,,
48,191,2825,2825,1,,,
48,193,8222,8222,1,,,
48,195,5285,5285,1,,,
48,197,3549,3549,1,,,
48,199,28521,56231,0.5072113247141257,,,
48,201,53638,4731145,0.011337213296147126,,,
48,203,37796,68839,0.5490492308139282,,,
48,205,2487,5382,0.4620958751393534,,,
48,207,5416,5416,1,,,
48,209,71702,241067,0.297435982527679,,,
48,211,3382,3382,1,,,
48,213,54173,82150,0.6594400486914181,,,
48,215,77545,870781,0.08905224160839523,,,
48,217,27806,35874,0.7751017449963762,,,
48,219,8936,21537,0.41491386915540696,,,
48,221,25307,61598,0.4108412610799052,,,
48,223,22104,36787,0.6008644358061271,,,
48,225,16131,22066,0.7310341702166229,,,
48,227,5905,34860,0.1693918531267929,,,
48,229,3202,3202,1,,,
48,231,61299,99956,0.613259834327104,,,
48,233,7769,20617,0.3768249502837464,,,
48,235,1513,1513,1,,,
48,237,8472,8472,1,,,
48,239,9078,14988,0.6056845476381105,,,
48,241,25677,32980,0.7785627653123105,,,
48,243,1996,1996,1,,,
48,245,25260,256526,0.09846955084474868,,,
48,247,4838,4838,1,,,
48,249,19478,38891,0.50083566892083,,,
48,251,83617,179927,0.4647273616522256,,,
48,253,19663,19663,1,,,
48,255,14710,14710,1,,,
48,257,60917,145310,0.4192209758447457,,,
48,259,25152,44279,0.568034508457734,,,
48,261,350,350,1,,,
48,263,753,753,1,,,
48,265,20754,52598,0.39457774059850187,,,
48,267,4286,4286,1,,,
48,269,265,265,1,,,
48,271,3129,3129,1,,,
48,273,6095,31040,0.19635953608247422,,,
48,275,3353,3353,1,,,
48,277,23796,50088,0.47508385241974127,,,
48,279,7419,13045,0.5687236489076274,,,
48,281,14303,21627,0.6613492393767051,,,
48,283,6664,6664,1,,,
48,285,16755,20337,0.8238678271131435,,,
48,287,17478,17478,1,,,
48,289,15719,15719,1,,,
48,291,70893,91628,0.7737045444623915,,,
48,293,15485,22146,0.6992233360426262,,,
48,295,3059,3059,1,,,
48,297,11335,11335,1,,,
48,299,10667,21243,0.502141882031728,,,
48,301,64,64,1,,,
48,303,32681,310639,0.10520572111035639,,,
48,305,5596,5596,1,,,
48,307,2743,7630,0.35950196592398426,,,
48,309,62596,260579,0.24021889714827366,,,
48,311,600,600,1,,,
48,313,13455,13455,1,,,
48,315,9725,9725,1,,,
48,317,5237,5237,1,,,
48,319,3953,3953,1,,,
48,321,16944,36255,0.46735622672734795,,,
48,323,3804,57887,0.06571423635704043,,,
48,325,42761,50748,0.8426144872704343,,,
48,327,1962,1962,1,,,
48,329,23324,169983,0.13721372137213722,,,
48,331,14139,24754,0.5711804152864184,,,
48,333,4456,4456,1,,,
48,335,3151,8990,0.35050055617352616,,,
48,337,14546,19965,0.7285750062609567,,,
48,339,141934,620443,0.2287623520613497,,,
48,341,6719,21358,0.3145893810281862,,,
48,343,11973,11973,1,,,
48,345,1063,1063,1,,,
48,347,30921,64653,0.4782608695652174,,,
48,349,28244,52624,0.5367132867132867,,,
48,351,12217,12217,1,,,
48,353,4366,14738,0.29624100963495725,,,
48,355,22169,353178,0.0627700479644825,,,
48,357,1624,10015,0.16215676485272093,,,
48,359,1758,1758,1,,,
48,361,30589,84808,0.36068531270634846,,,
48,363,14312,28409,0.5037840121088387,,,
48,365,16163,22491,0.7186430127606598,,,
48,367,95378,148222,0.6434807248586579,,,
48,369,9869,9869,1,,,
48,371,6642,15193,0.4371750148094517,,,
48,373,44531,50123,0.88843445124992515,,,
48,375,13351,118525,0.11264290234127822,,,
48,377,6131,6131,1,,,
48,379,12164,12164,1,,,
48,381,23896,140753,0.16977258033576548,,,
48,383,3385,3385,1,,,
48,385,2758,2758,1,,,
48,387,11587,11587,1,,,
48,389,1667,14748,0.11303227556278818,,,
48,391,6741,6741,1,,,
48,393,827,827,1,,,
48,395,16757,16757,1,,,
48,397,14810,107819,0.13735983453751194,,,
48,399,9900,9900,1,,,
48,401,33456,52214,0.6407476921898342,,,
48,403,9894,9894,1,,,
48,405,7918,7918,1,,,
48,407,27402,27402,1,,,
48,409,19136,68755,0.27832157661261,,,
48,411,5730,5730,1,,,
48,413,2451,2451,1,,,
48,415,5385,16932,0.3180368532955351,,,
48,417,3105,3105,1,,,
48,419,18899,24022,0.7867371576055283,,,
48,421,2782,2782,1,,,
48,423,81542,233479,0.3492476839458795,,,
48,425,9205,9205,1,,,
48,427,18850,65920,0.2859526699029126,,,
48,429,3646,9101,0.4006153169981321,,,
48,431,1372,1372,1,,,
48,433,1245,1245,1,,,
48,435,3372,3372,1,,,
48,437,6971,6971,1,,,
48,439,25922,2110640,0.012281582837433195,,,
48,441,25070,143208,0.1750600525110329,,,
48,443,760,760,1,,,
48,445,3567,11831,0.3014960696475361,,,
48,447,1440,1440,1,,,
48,449,15828,31247,0.5065446282843153,,,
48,451,20021,120003,0.16683749572927342,,,
48,453,65937,1290188,0.05110650540851411,,,
48,455,13602,13602,1,,,
48,457,19798,19798,1,,,
48,459,32996,40892,0.8069059962828915,,,
48,461,3308,3308,1,,,
48,463,8638,24564,0.3516528252727569,,,
48,465,4906,47586,0.10309754969949145,,,
48,467,59541,59541,1,,,
48,469,25333,91319,0.27741214862186403,,,
48,471,32985,76400,0.4317408376963351,,,
48,473,43936,56794,0.7736028453709899,,,
48,475,2482,11644,0.21315699072483682,,,
48,477,18410,35805,0.5141739980449658,,,
48,479,15652,267114,0.058596704028991364,,,
48,481,19758,41570,0.4752946836661054,,,
48,483,4990,4990,1,,,
48,485,16490,129350,0.12748357170467722,,,
48,487,3363,12887,0.26096065802746954,,,
48,489,7178,20164,0.35598095615949216,,,
48,491,55741,609017,0.09152618071416725,,,
48,493,43440,49753,0.8731131791047776,,,
48,495,1410,7791,0.18097805159799768,,,
48,497,62117,68632,0.9050734351322998,,,
48,499,39144,44843,0.8729121602033763,,,
48,501,7694,7694,1,,,
48,503,9282,17867,0.5195052331113226,,,
48,505,2947,13889,0.21218230254157966,,,
48,507,2961,9670,0.3062047569803516,,,
49,000,334313,3271616,0.10218589223185118,,,
49,001,7072,7072,1,,,
49,003,18302,57666,0.3173793916692679,,,
49,005,19227,133154,0.14439671357976477,,,
49,007,7066,20412,0.34616892024299434,,,
49,009,935,935,1,,,
49,011,3034,362679,0.00836552433419084,,,
49,013,13335,19596,0.6804960195958358,,,
49,015,9825,9825,1,,,
49,017,5083,5083,1,,,
49,019,1736,9669,0.1795428689626642,,,
49,021,16390,57289,0.28609331634345164,,,
49,023,5456,11786,0.4629221109791278,,,
49,025,7667,7667,1,,,
49,027,12975,12975,1,,,
49,029,12295,12295,1,,,
49,031,1438,1438,1,,,
49,033,2510,2510,1,,,
