statecode,countycode,v128_race_white,v128_race_white_cilow,v128_race_white_cihigh,sourceflag.x,v128_race_black,v128_race_black_cilow,v128_race_black_cihigh,sourceflag.y,v128_race_aian,v128_race_aian_cilow,v128_race_aian_cihigh,sourceflag.x.x,v128_race_asian,v128_race_asian_cilow,v128_race_asian_cihigh,sourceflag.y.y,v128_race_nhopi,v128_race_nhopi_cilow,v128_race_nhopi_cihigh,sourceflag.x.x.x,v128_race_tom,v128_race_tom_cilow,v128_race_tom_cihigh,sourceflag.y.y.y,v128_race_hispanic,v128_race_hispanic_cilow,v128_race_hispanic_cihigh,sourceflag,v128_race_flag_CT
29,097,55.472626780167026,41.78957414313802,72.2052486948394,,,,,,,,,,,,,,,,,,,,,,54.342456279023814,27.127558379788752,97.23366521737948,,
29,099,42.96296296296296,34.411572116454174,52.99465609013522,,,,,,,,,,,,,,,,,,,,,,,,,,
29,101,44.44256327774486,27.51064713467406,67.93517890236052,,,,,,,,,,,,,,,,,,,,,,,,,,
29,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,105,60.830774578529635,37.655208226858775,92.9863007211152,,,,,,,,,,,,,,,,,,,,,,,,,,
29,107,59.55717488789237,34.69424912278338,95.35680638980736,,,,,,,,,,,,,,,,,,,,,,,,,,
29,109,87.18142454447705,58.82094104042577,124.45690446312999,,,,,,,,,,,,,,,,,,,,,,,,,,
29,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,113,52.962595167163194,36.22637588759444,74.76738179314873,,,,,,,,,,,,,,,,,,,,,,,,,,
29,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,119,84.57170472393379,46.236137950347945,141.89695011378262,,,,,,,,,,,,,,,,,,,,,,,,,,
29,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,127,93.18531723523215,59.07149759762044,139.82372941752303,,,,,,,,,,,,,,,,,,,,,,,,,,
29,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,131,45.75707154742096,22.841765254728944,81.87204040475022,,,,,,,,,,,,,,,,,,,,,,,,,,
29,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,135,68.25472663981981,32.730794458620124,125.52287244568821,,,,,,,,,,,,,,,,,,,,,,,,,,
29,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,141,57.062820978368,28.48555463628593,102.10114910671761,,,,,,,,,,,,,,,,,,,,,,,,,,
29,143,112.05930523230757,59.66686053791744,191.62482474061613,,,,,,,,,,,,,,,,,,,,,,,,,,
29,145,52.78047544652282,34.15674080105841,77.91439365268413,,,,,,,,,,,,,,,,,,,,,,,,,,
29,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,149,118.46937566639025,56.81067049084747,217.8693998580474,,,,,,,,,,,,,,,,,,,,,,,,,,
29,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,155,116.11949751926527,57.966434785567806,207.76985657449544,,,,,,,,,,,,,,,,,,,,,,,,,,
29,157,64.09509381191003,31.996039897662502,114.68382771997409,,,,,,,,,,,,,,,,,,,,,,,,,,
29,159,65.52146540181751,41.534988568055944,98.31436884264318,,,,,,,,,,,,,,,,,,,,,,,,,,
29,161,71.03714227724781,47.20366515084617,102.6684492167348,,,,,,,,,,,,,,,,,,,,,,,,,,
29,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,165,51.38295339190155,36.87329448504917,69.70677824587986,,,,,,,,,,,,,,,,,,,,,,,,,,
29,167,61.27055788455338,36.88887831140514,95.68156585483909,,,,,,,,,,,,,,,,,,,,,,,,,,
29,169,53.146515279623145,33.306638174247155,80.46446282673087,,,,,,,,,,,,,,,,,,,,,,,,,,
29,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,177,83.63672144051952,48.72147234875179,133.91049304293324,,,,,,,,,,,,,,,,,,,,,,,,,,
29,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,183,33.96437718205824,27.645815388129797,40.28293897598669,,84.46918794394317,52.93639037139416,127.88736566375596,,,,,,,,,,,,,,,,,,,,,,
29,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,187,74.1237513677597,53.42188015332621,100.19377850850772,,,,,,,,,,,,,,,,,,,,,,,,,,
29,189,26.94356755765159,22.496214430555476,31.390920684747705,,139.6652837401471,126.0962996031067,153.23426787718748,,,,,,24.028834601521826,12.416049476816612,41.97353834236474,,,,,,48.21499696035888,30.564172142306933,72.3461687835839,,44.43367264501535,27.846346082221704,67.27311437050662,,
29,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,201,80.86798301772356,51.813642613001086,120.32514857387021,,,,,,,,,,,,,,,,,,,,,,,,,,
29,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,207,64.27251546557405,36.73729594939152,104.3745384332006,,,,,,,,,,,,,,,,,,,,,,,,,,
29,209,91.2540223812497,54.94088259145446,142.50445978380287,,,,,,,,,,,,,,,,,,,,,,,,,,
29,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,213,69.68964876417023,47.01931337442138,99.48630690115141,,,,,,,,,,,,,,,,,,,,,,,,,,
29,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,217,85.09280433973302,48.637889983734105,138.18538317056294,,,,,,,,,,,,,,,,,,,,,,,,,,
29,219,65.39611360239164,40.481225037606464,99.96490637438774,,,,,,,,,,,,,,,,,,,,,,,,,,
29,221,54.617450275362984,28.221633556607422,95.4056940884664,,,,,,,,,,,,,,,,,,,,,,,,,,
29,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,225,67.93632102176227,45.83635050934331,96.98332252724849,,,,,,,,,,,,,,,,,,,,,,,,,,
29,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,229,86.5228013029316,50.40272022397847,138.5313864816094,,,,,,,,,,,,,,,,,,,,,,,,,,
29,510,62.027580635854825,44.88966766483063,83.55074405744567,,186.31207272180902,163.12364896241732,209.5004964812007,,,,,,,,,,,,,,,,,,,,,,
30,000,56.192458550309,51.017760607544204,61.36715649307379,,192.53554502369667,102.51706888335013,329.2416457073293,,135.39012611536944,111.84282141041768,158.9374308203212,,,,,,,,,,52.45213742460005,34.26347760817516,76.85453425149797,,50.145013959287674,35.30671748991141,69.1182963460966,,
30,001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,003,,,,,,,,,167.05403834979663,105.89793025163189,250.66308029367397,,,,,,,,,,,,,,,,,,
30,005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,013,39.71468966941492,25.701253153869523,58.6267163855349,,,,,,,,,,,,,,,,,,167.36401673640165,80.257551399706,307.78838564046487,,,,,,
30,015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,029,59.30872387395798,44.55453873468655,77.38501948808958,,,,,,,,,,,,,,,,,,,,,,,,,,
30,031,41.215443426651966,29.44491704545957,56.1237359367591,,,,,,,,,,,,,,,,,,,,,,,,,,
30,033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,035,,,,,,,,,126.97404967859694,72.57664037490298,206.19790173447308,,,,,,,,,,,,,,,,,,
30,037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,047,,,,,,,,,139.51170901843548,76.27234953961734,234.07694192163007,,,,,,,,,,,,,,,,,,
30,049,53.07764746168992,36.06368629251237,75.33948378263634,,,,,,,,,,,,,,,,,,,,,,,,,,
30,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,063,40.2081362346263,27.845303198406192,56.1868402261153,,,,,,,,,,,,,,,,,,,,,,,,,,
30,065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,081,60.91803478419786,37.2103182522736,94.08296397512898,,,,,,,,,,,,,,,,,,,,,,,,,,
30,083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,085,,,,,,,,,169.81132075471697,100.64095075848611,268.3750968634716,,,,,,,,,,,,,,,,,,
30,087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,089,173.56806347632036,94.89127543144805,291.21771785067665,,,,,,,,,,,,,,,,,,,,,,,,,,
30,091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,093,47.12364519520064,25.091356403392183,80.58286844585811,,,,,,,,,,,,,,,,,,,,,,,,,,
30,095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,111,69.71588817258207,55.987582850166255,85.79139940448252,,,,,,131.41932875050546,69.97525769312375,224.73105457095508,,,,,,,,,,,,,,57.964904884860616,28.93587167221815,103.71522639670103,,
31,000,50.38740132759239,46.70430068054918,54.070501974635604,,119.76513590232142,100.84927452957804,138.6809972750648,,122.38792439146005,80.65441336188192,178.06800437496983,,24.500996373852537,13.713021679761058,40.410667523906184,,,,,,29.212826678052178,19.08278826947298,42.8035595639705,,45.27204043312726,38.71269360066136,51.83138726559316,,
31,001,43.96307102034291,21.946206655356853,78.6620779077653,,,,,,,,,,,,,,,,,,,,,,,,,,
31,003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,019,49.57975257342525,30.690648276693235,75.78791844117336,,,,,,,,,,,,,,,,,,,,,,,,,,
31,021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,025,67.0634587978875,38.33256121066948,108.90685555185244,,,,,,,,,,,,,,,,,,,,,,,,,,
31,027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,041,102.14504596527068,48.982519878778696,187.84837632295995,,,,,,,,,,,,,,,,,,,,,,,,,,
31,043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,053,84.57437028865601,53.61289588911447,126.9030810620814,,,,,,,,,,,,,,,,,,,,,,,,,,
31,055,53.194649976373654,45.59059755316718,60.79870239958013,,139.38996392259756,114.34536411857985,164.43456372661527,,,,,,36.89015954994005,19.06168375517912,64.43968473724047,,,,,,41.889829747763386,22.901559726820263,70.28401640236851,,46.491334730457545,35.88103062651314,59.25702256322577,,
31,057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,067,59.16841482437739,29.536659497804525,105.86863812222019,,,,,,,,,,,,,,,,,,,,,,,,,,
31,069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,079,39.126910930382046,21.39104629915486,65.6483081016058,,,,,,,,,,,,,,,,,,,,,,64.45474356219883,39.89850214565602,98.52592227047478,,
31,081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,109,39.632543741812746,32.06509460218527,48.448729515630035,,90.2832637399842,51.60468600407135,146.61436405349824,,,,,,,,,,,,,,,,,,37.1928682675097,21.25893780339274,60.3988879275691,,
31,111,51.66051660516605,28.243285152400738,86.67756871526043,,,,,,,,,,,,,,,,,,,,,,,,,,
31,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,119,58.871145779674734,33.6499464774506,95.60305245993433,,,,,,,,,,,,,,,,,,,,,,,,,,
31,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,153,39.655001487062556,30.53918319757822,50.6385516065759,,,,,,,,,,,,,,,,,,,,,,,,,,
31,155,44.495861884844714,21.337495310725437,81.82947424587427,,,,,,,,,,,,,,,,,,,,,,,,,,
31,157,73.09607565443831,41.780722982509594,118.70344738252527,,,,,,,,,,,,,,,,,,,,,,,,,,
31,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,185,80.0961153384061,38.40920060979123,147.29960786558095,,,,,,,,,,,,,,,,,,,,,,,,,,
32,000,46.38884226267682,42.13102337774223,50.646661147611404,,104.46304210664158,93.53442571202051,115.39165850126265,,89.15437079302814,54.45780584586969,137.6916948365114,,25.244556642473963,18.613343233135183,33.47061963928014,,66.25258799171843,37.869078482987675,107.59005216381347,,43.26273095989184,35.04295097566222,52.83119918852119,,46.61096485485929,42.85301981777704,50.36890989194154,,
32,001,78.35967088938227,40.48958540369738,136.87857547457853,,,,,,,,,,,,,,,,,,,,,,,,,,
32,003,40.82825920400016,35.69475646774819,45.96176194025213,,104.71729465690977,93.48673881196214,115.9478505018574,,,,,,23.16042249486509,16.38969339574223,31.78948938537091,,62.53908692933083,32.31485881135197,109.24319912537499,,42.35636955085305,33.31597157122446,53.09407600925785,,44.78004826966464,40.6147208648618,48.94537567446748,,
32,005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,007,72.80058240465924,47.555757449729356,106.66972079051641,,,,,,,,,,,,,,,,,,,,,,72.40081088908195,40.522184249364386,119.41412719126286,,
32,009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,023,78.13936385364957,45.519058970432475,125.10869100894749,,,,,,,,,,,,,,,,,,,,,,,,,,
32,027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,031,53.22109703817271,43.2296901665651,63.21250390978032,,106.07049608355092,56.47807189134956,181.38377870560444,,,,,,45.87576841912102,21.999214130344228,84.36717149287907,,,,,,64.3063841949198,38.11203879961248,101.6318111804794,,49.85044865403788,40.03400368688919,61.345266668397294,,
32,033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,510,72.37635705669481,42.89481616565955,114.38584747699231,,,,,,,,,,,,,,,,,,,,,,53.289409940897194,26.601881441899227,95.34947443707951,,
33,000,36.12573839135314,32.324649145164415,39.92682763754186,,45.450789190975954,22.68887020592033,81.32401666515972,,,,,,,,,,,,,,,,,,37.20930232558139,25.45113524567972,52.5284326504889,,
33,001,42.531282877800905,25.606610624687693,66.41786665678507,,,,,,,,,,,,,,,,,,,,,,,,,,
33,003,45.63233376792699,24.947621500327898,76.56330222241061,,,,,,,,,,,,,,,,,,,,,,,,,,
33,005,22.26179875333927,11.85347025653093,38.06835385670059,,,,,,,,,,,,,,,,,,,,,,,,,,
33,007,78.63953602673743,44.94928955883969,127.70567972850166,,,,,,,,,,,,,,,,,,,,,,,,,,
33,009,32.186423766455306,19.660303816350616,49.70932103169493,,,,,,,,,,,,,,,,,,,,,,,,,,
33,011,45.14324723084715,37.1652053641326,53.1212890975617,,,,,,,,,,,,,,,,,,,,,,50.03502451716201,32.38002971646017,73.86156649160485,,
33,013,32.28705812543086,22.733068550752666,44.503456584317945,,,,,,,,,,,,,,,,,,,,,,,,,,
33,015,25.10902603409541,19.017331114455196,32.531655611190175,,,,,,,,,,,,,,,,,,,,,,,,,,
33,017,35.194626283346906,24.514346739991918,48.94720541502817,,,,,,,,,,,,,,,,,,,,,,,,,,
33,019,42.233845554075565,22.487744033669475,72.22116213949799,,,,,,,,,,,,,,,,,,,,,,,,,,
34,000,24.471768847973017,22.924521527262463,26.01901616868357,,71.32048271995751,66.51446725679875,76.12649818311627,,,,,,20.64225301823213,17.667661712847128,23.61684432361713,,,,,,21.6302328855074,16.621264852068865,27.674464063562155,,35.57505359190389,33.240417435348654,37.90968974845912,,
34,001,48.013326147665474,35.5205230011554,63.47616343434256,,111.91808548636742,82.23319958820277,148.8273278739063,,,,,,,,,,,,,,,,,,38.634402647744395,26.066469229528163,55.15301206012499,,
34,003,21.43860249217732,17.216958209744387,26.382045144820516,,34.5281512333024,19.735821777857797,56.07155440894485,,,,,,16.524714776537657,10.587696561266386,24.587465724128975,,,,,,,,,,26.820099988685268,20.654745081753298,34.248668930542216,,
34,005,25.62284874832384,19.552932940737453,32.981685388418185,,55.68533710001629,39.96075931500961,75.54344755491785,,,,,,,,,,,,,,,,,,43.35310234800402,28.055842000189585,63.99773124116527,,
34,007,26.33037694013304,19.942370363509216,34.11405737387418,,92.72853720732556,75.11041284965852,113.2374149981923,,,,,,33.594248664628616,16.109748030142217,61.781019390660056,,,,,,,,,,56.538976993522454,44.900108885795014,70.27278603147269,,
34,009,35.47217405013401,21.023058451047472,56.06132797479109,,,,,,,,,,,,,,,,,,,,,,,,,,
34,011,24.017467248908297,11.989433116237638,42.973883216816496,,113.39073739413911,77.55918043756266,160.0738885206777,,,,,,,,,,,,,,,,,,61.13423517169615,44.91913653364432,81.29557276358865,,
34,013,21.034113507725255,15.283419075141662,28.23731560745934,,72.2193245332749,62.965919657567575,81.47272940898223,,,,,,23.075591792781186,11.92349500744614,40.308414991783074,,,,,,,,,,31.601421293191823,25.133548172090695,39.2256962471648,,
34,015,23.43757961134379,17.159253976222,31.262446735851345,,63.61323155216285,39.86607353755959,96.3111970481299,,,,,,,,,,,,,,,,,,43.598314198517656,24.401645495664333,71.90878904660904,,
34,017,30.264282849987513,21.621247374035487,41.21136345435319,,61.616825501150174,44.94373533277805,82.44816039127889,,,,,,29.016345874842827,18.591320309854027,43.17402262519732,,,,,,,,,,26.681608367352386,21.156856036377164,33.207571229034414,,
34,019,23.436536326631305,14.11032584725143,36.59905460908548,,,,,,,,,,,,,,,,,,,,,,,,,,
34,021,21.674734484502565,14.283786601614182,31.535600707368683,,93.97252296370809,73.3933200816622,118.53355097956509,,,,,,20.322724870950697,9.745536512076646,37.37421461207531,,,,,,,,,,55.176655751940224,42.2057696338283,70.87672261052163,,
34,023,26.41433872555076,20.25172203857882,33.86199013967488,,48.961654665090336,35.13572871476287,66.42201311901852,,,,,,18.110005346763483,13.052098920504706,24.479466176758244,,,,,,,,,,29.779276006241737,23.423289657638165,37.32858034203793,,
34,025,20.98673948978904,16.6665004985375,26.084600961796106,,60.266680059262235,38.61399908265692,89.67204277365644,,,,,,,,,,,,,,,,,,35.05438041382619,24.806565911640963,48.114875897585506,,
34,027,16.178099776671885,11.844402345462878,21.57931795613836,,,,,,,,,,19.201899242397793,9.58551891777544,34.35750185612882,,,,,,,,,,27.23002564160748,17.446791230441427,40.51611971425855,,
34,029,26.268753226188657,21.963214366532,30.574292085845315,,66.11133148221604,37.00201036970917,109.04058738369183,,,,,,,,,,,,,,,,,,27.434552764031192,17.921160709073813,40.19797626185756,,
34,031,23.252114106690488,16.454579837477606,31.915343286416853,,58.0023974324272,39.13397397900489,82.80202891382324,,,,,,,,,,,,,,,,,,38.97198976808123,31.688956250705047,46.25502328545741,,
34,033,38.69755099784399,21.1563112286489,64.92791509159039,,148.01657785671995,82.84375501068989,244.1308355189051,,,,,,,,,,,,,,,,,,89.02341315766046,42.69018691473724,163.7172264045026,,
34,035,26.624473215779947,18.54492111740614,37.028197119295186,,63.51827738431733,38.79861398483166,98.09882777868515,,,,,,17.677935217166635,9.412755977866954,30.229807607167555,,,,,,,,,,28.38369073130579,17.337495686252282,43.83630827906078,,
34,037,30.024233845889896,19.950885345876525,43.393377451015674,,,,,,,,,,,,,,,,,,,,,,,,,,
34,039,16.893917099913896,11.47859703056265,23.97956680903811,,67.00915791824883,52.70695349694121,83.99655970411685,,,,,,,,,,,,,,,,,,34.89403564236556,27.792904612236082,43.25640717440967,,
34,041,37.02094097574324,23.468100885355287,55.54958857635655,,,,,,,,,,,,,,,,,,,,,,,,,,
35,000,48.80081935109572,42.53460532200194,55.0670333801895,,90.53870529651427,63.412196110143455,125.34373142506966,,75.29052854928841,63.39904452107789,87.18201257749892,,48.24642790870291,25.689190911129344,82.50286108056737,,,,,,30.07944512270644,17.522385246222,48.16010548314067,,62.842371429757975,58.49305052281055,67.1916923367054,,
35,001,50.876939683325425,39.94934048590295,63.87133875234387,,63.20749296098374,31.552952750886853,113.09566461703129,,74.33939312022707,46.5881018862932,112.55073456486194,,,,,,,,,,,,,,72.86353700426773,64.4335797529873,81.29349425554815,,
35,003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,005,,,,,,,,,,,,,,,,,,,,,,,,,84.3898041772953,61.31776090478209,113.28937317614022,,
35,006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,009,,,,,,,,,,,,,,,,,,,,,,,,,91.62427727401978,61.36221647830379,131.58774584874598,,
35,011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,013,31.48945103390364,16.271058855679165,55.005733830631236,,,,,,,,,,,,,,,,,,,,,,49.23354650775172,39.87933073916707,60.122586914814946,,
35,015,,,,,,,,,,,,,,,,,,,,,,,,,58.379842607944326,37.78035599521128,86.18016415835032,,
