statecode,countycode,v050_rawvalue,v050_numerator,v050_denominator,v050_cilow,v050_cihigh,v050_sourceflag,v050_flag_CT
51,630,0.4,,,,,,
51,640,0.44,,,,,,
51,650,0.5,,,,,,
51,660,0.51,,,,,,
51,670,0.42,,,,,,
51,678,0.49,,,,,,
51,680,0.38,,,,,,
51,683,0.35,,,,,,
51,685,,,,,,,
51,690,0.49,,,,,,
51,700,0.49,,,,,,
51,710,0.47,,,,,,
51,720,0.39,,,,,,
51,730,0.48,,,,,,
51,735,0.55,,,,,,
51,740,0.45,,,,,,
51,750,0.51,,,,,,
51,760,0.49,,,,,,
51,770,0.46,,,,,,
51,775,0.49,,,,,,
51,790,0.51,,,,,,
51,800,0.51,,,,,,
51,810,0.53,,,,,,
51,820,0.54,,,,,,
51,830,0.58,,,,,,
51,840,0.47,,,,,,
53,000,0.39,,,,,,
53,001,0.32,,,,,,
53,003,0.5,,,,,,
53,005,0.42,,,,,,
53,007,0.35,,,,,,
53,009,0.37,,,,,,
53,011,0.4,,,,,,
53,013,0.31,,,,,,
53,015,0.43,,,,,,
53,017,0.4,,,,,,
53,019,0.22,,,,,,
53,021,0.4,,,,,,
53,023,0.41,,,,,,
53,025,0.35,,,,,,
53,027,0.33,,,,,,
53,029,0.39,,,,,,
53,031,0.32,,,,,,
53,033,0.41,,,,,,
53,035,0.38,,,,,,
53,037,0.37,,,,,,
53,039,0.35,,,,,,
53,041,0.37,,,,,,
53,043,0.48,,,,,,
53,045,0.35,,,,,,
53,047,0.33,,,,,,
53,049,0.37,,,,,,
53,051,0.36,,,,,,
53,053,0.35,,,,,,
53,055,0.39,,,,,,
53,057,0.45,,,,,,
53,059,0.37,,,,,,
53,061,0.37,,,,,,
53,063,0.5,,,,,,
53,065,0.35,,,,,,
53,067,0.35,,,,,,
53,069,0.42,,,,,,
53,071,0.48,,,,,,
53,073,0.46,,,,,,
53,075,0.43,,,,,,
53,077,0.36,,,,,,
54,000,0.42,,,,,,
54,001,0.41,,,,,,
54,003,0.38,,,,,,
54,005,0.34,,,,,,
54,007,0.44,,,,,,
54,009,0.38,,,,,,
54,011,0.39,,,,,,
54,013,0.44,,,,,,
54,015,0.39,,,,,,
54,017,0.36,,,,,,
54,019,0.38,,,,,,
54,021,0.38,,,,,,
54,023,0.41,,,,,,
54,025,0.44,,,,,,
54,027,0.38,,,,,,
54,029,0.36,,,,,,
54,031,0.45,,,,,,
54,033,0.48,,,,,,
54,035,0.42,,,,,,
54,037,0.4,,,,,,
54,039,0.43,,,,,,
54,041,0.4,,,,,,
54,043,0.31,,,,,,
54,045,0.34,,,,,,
54,047,0.25,,,,,,
54,049,0.44,,,,,,
54,051,0.44,,,,,,
54,053,0.38,,,,,,
54,055,0.45,,,,,,
54,057,0.49,,,,,,
54,059,0.32,,,,,,
54,061,0.52,,,,,,
54,063,0.43,,,,,,
54,065,0.37,,,,,,
54,067,0.37,,,,,,
54,069,0.44,,,,,,
54,071,0.4,,,,,,
54,073,0.49,,,,,,
54,075,0.36,,,,,,
54,077,0.49,,,,,,
54,079,0.47,,,,,,
54,081,0.4,,,,,,
54,083,0.4,,,,,,
54,085,0.47,,,,,,
54,087,0.42,,,,,,
54,089,0.41,,,,,,
54,091,0.39,,,,,,
54,093,0.44,,,,,,
54,095,0.4,,,,,,
54,097,0.37,,,,,,
54,099,0.35,,,,,,
54,101,0.34,,,,,,
54,103,0.42,,,,,,
54,105,0.4,,,,,,
54,107,0.53,,,,,,
54,109,0.3,,,,,,
55,000,0.5,,,,,,
55,001,0.47,,,,,,
55,003,0.49,,,,,,
55,005,0.54,,,,,,
55,007,0.51,,,,,,
55,009,0.5,,,,,,
55,011,0.52,,,,,,
55,013,0.53,,,,,,
55,015,0.53,,,,,,
55,017,0.56,,,,,,
55,019,0.51,,,,,,
55,021,0.4,,,,,,
55,023,0.51,,,,,,
55,025,0.44,,,,,,
55,027,0.5,,,,,,
55,029,0.52,,,,,,
55,031,0.47,,,,,,
55,033,0.55,,,,,,
55,035,0.58,,,,,,
55,037,0.55,,,,,,
55,039,0.56,,,,,,
55,041,0.48,,,,,,
55,043,0.45,,,,,,
55,045,0.4,,,,,,
55,047,0.53,,,,,,
55,049,0.41,,,,,,
55,051,0.47,,,,,,
55,053,0.51,,,,,,
55,055,0.49,,,,,,
55,057,0.42,,,,,,
55,059,0.47,,,,,,
55,061,0.53,,,,,,
55,063,0.61,,,,,,
55,065,0.43,,,,,,
55,067,0.52,,,,,,
55,069,0.55,,,,,,
55,071,0.51,,,,,,
55,073,0.56,,,,,,
55,075,0.52,,,,,,
55,077,0.41,,,,,,
55,078,0.38,,,,,,
55,079,0.43,,,,,,
55,081,0.57,,,,,,
55,083,0.46,,,,,,
55,085,0.52,,,,,,
55,087,0.57,,,,,,
55,089,0.54,,,,,,
55,091,0.5,,,,,,
55,093,0.46,,,,,,
55,095,0.5,,,,,,
55,097,0.56,,,,,,
55,099,0.56,,,,,,
55,101,0.46,,,,,,
55,103,0.34,,,,,,
55,105,0.47,,,,,,
55,107,0.51,,,,,,
55,109,0.48,,,,,,
55,111,0.43,,,,,,
55,113,0.53,,,,,,
55,115,0.52,,,,,,
55,117,0.45,,,,,,
55,119,0.55,,,,,,
55,121,0.59,,,,,,
55,123,0.49,,,,,,
55,125,0.57,,,,,,
55,127,0.47,,,,,,
55,129,0.56,,,,,,
55,131,0.57,,,,,,
55,133,0.56,,,,,,
55,135,0.52,,,,,,
55,137,0.52,,,,,,
55,139,0.53,,,,,,
55,141,0.58,,,,,,
56,000,0.38,,,,,,
56,001,0.36,,,,,,
56,003,0.31,,,,,,
56,005,0.36,,,,,,
56,007,0.28,,,,,,
56,009,0.39,,,,,,
56,011,0.42,,,,,,
56,013,0.36,,,,,,
56,015,0.42,,,,,,
56,017,0.39,,,,,,
56,019,0.34,,,,,,
56,021,0.42,,,,,,
56,023,0.36,,,,,,
56,025,0.43,,,,,,
56,027,0.19,,,,,,
56,029,0.37,,,,,,
56,031,0.38,,,,,,
56,033,0.37,,,,,,
56,035,0.34,,,,,,
56,037,0.32,,,,,,
56,039,0.47,,,,,,
56,041,0.35,,,,,,
56,043,0.3,,,,,,
56,045,0.38,,,,,,
