statecode,countycode,v125_rawvalue,v125_numerator,v125_denominator,v125_cilow,v125_cihigh,v125_sourceflag,v125_flag_CT
53,041,9.3,,,,,,
53,043,12.7,,,,,,
53,045,6.8,,,,,,
53,047,15.1,,,,,,
53,049,6.8,,,,,,
53,051,12.6,,,,,,
53,053,9.5,,,,,,
53,055,6.5,,,,,,
53,057,8,,,,,,
53,059,15.5,,,,,,
53,061,10.7,,,,,,
53,063,10.4,,,,,,
53,065,13.5,,,,,,
53,067,9,,,,,,
53,069,6.5,,,,,,
53,071,12.9,,,,,,
53,073,5.6,,,,,,
53,075,11.7,,,,,,
53,077,14.5,,,,,,
54,000,6.7,,,,,,
54,001,6.2,,,,,,
54,003,7.5,,,,,,
54,005,7,,,,,,
54,007,6.4,,,,,,
54,009,8.2,,,,,,
54,011,6.8,,,,,,
54,013,6.8,,,,,,
54,015,6.6,,,,,,
54,017,6.8,,,,,,
54,019,6.8,,,,,,
54,021,6.5,,,,,,
54,023,5.6,,,,,,
54,025,6.5,,,,,,
54,027,5.7,,,,,,
54,029,7.1,,,,,,
54,031,5.5,,,,,,
54,033,6.6,,,,,,
54,035,7.6,,,,,,
54,037,7.4,,,,,,
54,039,7.1,,,,,,
54,041,6.6,,,,,,
54,043,7.4,,,,,,
54,045,7,,,,,,
54,047,6.6,,,,,,
54,049,7,,,,,,
54,051,7.6,,,,,,
54,053,7.9,,,,,,
54,055,6.6,,,,,,
54,057,6.1,,,,,,
54,059,7.1,,,,,,
54,061,6.3,,,,,,
54,063,6.5,,,,,,
54,065,6.7,,,,,,
54,067,6.5,,,,,,
54,069,6.7,,,,,,
54,071,5.5,,,,,,
54,073,7.3,,,,,,
54,075,5.8,,,,,,
54,077,6.3,,,,,,
54,079,7.8,,,,,,
54,081,6.8,,,,,,
54,083,5.8,,,,,,
54,085,7,,,,,,
54,087,7,,,,,,
54,089,6.6,,,,,,
54,091,6.7,,,,,,
54,093,5.7,,,,,,
54,095,7.1,,,,,,
54,097,6.2,,,,,,
54,099,7.9,,,,,,
54,101,5.7,,,,,,
54,103,7.1,,,,,,
54,105,7.1,,,,,,
54,107,7,,,,,,
54,109,6.6,,,,,,
55,000,7.65,,,,,,
55,001,7.8,,,,,,
55,003,5.2,,,,,,
55,005,6.7,,,,,,
55,007,5.6,,,,,,
55,009,7.3,,,,,,
55,011,7.5,,,,,,
55,013,5.7,,,,,,
55,015,8.2,,,,,,
55,017,7.7,,,,,,
55,019,7.5,,,,,,
55,021,8.4,,,,,,
55,023,8.1,,,,,,
55,025,8.4,,,,,,
55,027,7.6,,,,,,
55,029,7,,,,,,
55,031,5.7,,,,,,
55,033,7.4,,,,,,
55,035,7.7,,,,,,
55,037,5.5,,,,,,
55,039,8.1,,,,,,
55,041,5.7,,,,,,
55,043,8.2,,,,,,
55,045,9.1,,,,,,
55,047,7.9,,,,,,
55,049,8.5,,,,,,
55,051,5.6,,,,,,
55,053,7.7,,,,,,
55,055,9,,,,,,
55,057,7.9,,,,,,
55,059,7.1,,,,,,
55,061,7.2,,,,,,
55,063,7.7,,,,,,
55,065,8.9,,,,,,
55,067,6.7,,,,,,
55,069,7,,,,,,
55,071,7.7,,,,,,
55,073,7.8,,,,,,
55,075,7,,,,,,
55,077,7.8,,,,,,
55,078,6.8,,,,,,
55,079,9.1,,,,,,
55,081,8,,,,,,
55,083,7.2,,,,,,
55,085,6.2,,,,,,
55,087,7.5,,,,,,
55,089,6.5,,,,,,
55,091,7.3,,,,,,
55,093,7.4,,,,,,
55,095,6.7,,,,,,
55,097,7.8,,,,,,
55,099,6.2,,,,,,
55,101,9,,,,,,
55,103,8,,,,,,
55,105,9.3,,,,,,
55,107,6.5,,,,,,
55,109,7.3,,,,,,
55,111,7.4,,,,,,
55,113,5.9,,,,,,
55,115,7.4,,,,,,
55,117,7.7,,,,,,
55,119,6.2,,,,,,
55,121,7.8,,,,,,
55,123,8.1,,,,,,
55,125,5,,,,,,
55,127,9.1,,,,,,
55,129,5.8,,,,,,
55,131,8.7,,,,,,
55,133,8.8,,,,,,
55,135,7.7,,,,,,
55,137,7.7,,,,,,
55,139,8.3,,,,,,
55,141,7.8,,,,,,
56,000,4.75,,,,,,
56,001,6.4,,,,,,
56,003,5.2,,,,,,
56,005,5.4,,,,,,
56,007,4.6,,,,,,
56,009,4.5,,,,,,
56,011,5.3,,,,,,
56,013,7.3,,,,,,
56,015,5.6,,,,,,
56,017,4.3,,,,,,
56,019,4.1,,,,,,
56,021,4.4,,,,,,
56,023,5.2,,,,,,
56,025,4.9,,,,,,
56,027,4.5,,,,,,
56,029,4.5,,,,,,
56,031,4.5,,,,,,
56,033,6.5,,,,,,
56,035,3.1,,,,,,
56,037,3.6,,,,,,
56,039,4.8,,,,,,
56,041,,,,,,,
56,043,4.7,,,,,,
56,045,4.8,,,,,,
