statecode,countycode,v080_rawvalue,v080_numerator,v080_denominator,v080_flag_CT
13,027,0.00221606648199446,36,16245,NA
13,029,0.0017893403566617745,89,49739,NA
13,031,0.0016246279364853487,137,84327,NA
13,033,0.00139127588182339,34,24438,NA
13,035,4.463123442555882e-4,12,26887,NA
13,037,0.0034817665383910573,19,5457,NA
13,039,0.0025121304931346572,146,58118,NA
13,043,0.0014467854236368568,16,11059,NA
13,045,0.0012273993296511353,156,127098,NA
13,047,0.0017268901465679872,119,68910,NA
13,049,0.002319468068656255,30,12934,NA
13,051,0.0015774480907608964,479,303655,NA
13,053,0.01200785128738021,104,8661,NA
13,055,0.003726905082864166,94,25222,NA
13,057,0.0011374658934689918,326,286602,NA
13,059,0.0015700399436632726,204,129933,NA
13,061,7.010164738871364e-4,2,2853,NA
13,063,0.001585652028159571,473,298300,NA
13,065,0.0013341239252890602,9,6746,NA
13,067,8.072168014388285e-4,627,776743,NA
13,069,0.0024009049564835978,104,43317,NA
13,071,0.0016461975003790586,76,46167,NA
13,073,0.0022402247490342815,370,165162,NA
13,075,5.645252342779722e-4,10,17714,NA
13,077,0.0014561362994893901,227,155892,NA
13,079,5.701718660910646e-4,7,12277,NA
13,081,0.0014772553614181652,29,19631,NA
13,083,8.042066192390969e-4,13,16165,NA
13,085,7.563342997604941e-4,24,31732,NA
13,087,0.001478323649740434,43,29087,NA
13,089,0.0011546647933399039,881,762992,NA
13,091,0.0021743527508090617,43,19776,NA
13,093,0.0015481285857390037,17,10981,NA
13,095,0.0021900901445943495,181,82645,NA
13,097,0.0018235451863770449,272,149160,NA
13,099,7.573605983148727e-4,8,10563,NA
13,101,0.0026961445133459154,10,3709,NA
13,103,0.0015375798493171748,110,71541,NA
13,105,7.49512816669165e-4,15,20013,NA
13,107,6.055625243306371e-4,14,23119,NA
13,109,0.004184489492281941,45,10754,NA
13,111,8.090926603737238e-4,21,25955,NA
13,113,0.0014187156974811716,175,123351,NA
13,115,0.0028567718478119727,286,100113,NA
13,117,7.475621777512304e-4,204,272887,NA
13,119,6.052780243725284e-4,15,24782,NA
13,121,3.994050625286696e-4,431,1079105,NA
13,123,0.005264759586122946,173,32860,NA
13,125,6.770480704129993e-4,2,2954,NA
13,127,0.002100450262266165,181,86172,NA
13,129,0.004250548052947772,254,59757,NA
13,131,0.00318422466047725,83,26066,NA
13,133,0.0013029630344561336,27,20722,NA
13,135,0.0010035321892863025,987,983526,NA
13,137,0.008285989704042497,404,48757,NA
13,139,0.0017029737603961946,370,217267,NA
13,141,3.4578146611341634e-4,3,8676,NA
13,143,4.68194019601723e-4,15,32038,NA
13,145,0.0017187755770175152,63,36654,NA
13,147,3.2660763536072e-4,9,27556,NA
13,149,4.1548944656805717e-4,5,12034,NA
13,151,0.0012921571168793423,329,254613,NA
13,153,0.0020235617011873886,348,171974,NA
13,155,3.289473684210526e-4,3,9120,NA
13,157,9.253512385036393e-4,82,88615,NA
13,159,1.8231540565177758e-4,3,16455,NA
13,161,0.001341741580571582,20,14906,NA
13,163,9.220839096357768e-4,14,15183,NA
13,165,0.0024342181523125074,21,8627,NA
13,167,3.232062055591467e-4,3,9282,NA
13,169,1.725982947288481e-4,5,28969,NA
13,171,3.921376403117494e-4,8,20401,NA
13,173,4.7837734404898585e-4,5,10452,NA
13,175,2.60307162451693e-4,13,49941,NA
13,177,0.0010037789324515824,34,33872,NA
13,179,0.006487501806097385,449,69210,NA
13,181,8.884376189871811e-4,7,7879,NA
13,183,0.005052567112381341,99,19594,NA
13,185,0.0018556564384651071,224,120712,NA
13,187,0.0013897555164785298,49,35258,NA
13,189,8.71599614661223e-4,19,21799,NA
13,191,0.0019128771411181637,22,11501,NA
13,193,0.001607853093001608,19,11817,NA
13,195,3.1064583268615453e-4,10,32191,NA
13,197,0.007661290322580645,57,7440,NA
13,199,5.255362858917395e-4,11,20931,NA
13,201,8.700191404210892e-4,5,5747,NA
13,205,8.051529790660225e-4,17,21114,NA
13,207,4.2448979591836735e-4,13,30625,NA
13,209,4.565688848304988e-4,4,8761,NA
13,211,6.057781919850885e-4,13,21460,NA
13,213,0.0032411356159376143,133,41035,NA
13,215,0.002887897085849304,583,201877,NA
13,217,0.001348482956673742,162,120135,NA
13,219,7.921778099678602e-4,35,44182,NA
13,221,5.07807540941983e-4,8,15754,NA
13,223,9.281299818741675e-4,170,183164,NA
13,225,9.026210727304287e-4,26,28805,NA
13,227,4.170257721927215e-4,15,35969,NA
13,229,7.343941248470012e-4,15,20425,NA
13,231,3.9098773275988465e-4,8,20461,NA
13,233,0.00192207674739389,85,44223,NA
13,235,0.0013868251609707777,14,10095,NA
13,237,0.0023347312897228586,54,23129,NA
13,239,0.0043859649122807015,10,2280,NA
13,241,5.159958720330237e-4,9,17442,NA
13,243,4.935834155972359e-4,3,6078,NA
13,245,0.002453581547508933,504,205414,NA
13,247,0.0020002708700136477,192,95987,NA
13,249,4.418912947414936e-4,2,4526,NA
13,251,4.938620008466206e-4,7,14174,NA
13,253,1.0998680158380995e-4,1,9092,NA
13,255,0.001315300374574672,92,69946,NA
13,257,0.0017261642426913471,47,27228,NA
13,259,4.278990158322636e-4,2,4674,NA
13,261,0.001869158878504673,54,28890,NA
13,263,6.995452955578874e-4,4,5718,NA
13,265,0,0,1609,NA
13,267,0.0018933157721435626,46,24296,NA
13,269,2.577984016499098e-4,2,7758,NA
13,271,7.326007326007326e-4,8,10920,NA
13,273,0.0014911676990135353,13,8718,NA
13,275,6.79094832307389e-4,31,45649,NA
13,277,7.219521586369544e-4,30,41554,NA
13,279,0.0016272189349112425,44,27040,NA
13,281,4.6029919447640965e-4,6,13035,NA
13,283,1.5770383220312253e-4,1,6341,NA
13,285,0.0021345169771846994,151,70742,NA
13,287,0.0026939050398473454,24,8909,NA
13,289,3.900663112729164e-4,3,7691,NA
13,291,4.424126235068574e-4,12,27124,NA
13,293,0.0016275696139829458,46,28263,NA
13,295,8.634460130380348e-4,60,69489,NA
13,297,0.0014151562294989785,151,106702,NA
13,299,0.0012416190712689348,45,36243,NA
13,301,0,0,5106,NA
13,303,1.0090817356205853e-4,2,19820,NA
13,305,0.00121123258853154,38,31373,NA
13,307,0,0,2337,NA
13,309,4.2366897330885467e-4,3,7081,NA
13,311,9.991042513608488e-4,29,29026,NA
13,313,0.0025750576253532266,267,103687,NA
13,315,3.4172456999658277e-4,3,8779,NA
13,317,6.303845345660853e-4,6,9518,NA
13,319,2.2922636103151864e-4,2,8725,NA
13,321,8.878804321018102e-4,18,20273,NA
15,000,0.10295316547955667,147752,1435138,NA
15,001,0.1276208366447511,26496,207615,NA
15,003,0.09849121899155859,97448,989408,NA
15,005,0.37037037037037035,30,81,NA
15,007,0.09205020920502092,6798,73851,NA
15,009,0.10342118246103434,16980,164183,NA
16,000,0.0023927000507958872,4701,1964726,NA
16,001,0.002332881623411153,1224,524673,NA
16,003,0.0038751784621660207,19,4903,NA
16,005,0.003185840707964602,288,90400,NA
16,007,5.911912503694946e-4,4,6766,NA
16,009,9.644131545954287e-4,10,10369,NA
16,011,0.0020636967953169957,104,50395,NA
16,013,0.0014376422666826404,36,25041,NA
16,015,0.0021134202183867557,18,8517,NA
16,017,0.0014843854073496108,78,52547,NA
16,019,0.0016442610721191175,216,131366,NA
16,021,0.001180202109611271,16,13557,NA
16,023,0.002175489485134155,6,2758,NA
16,025,0,0,1232,NA
16,027,0.003582045530398876,923,257674,NA
16,029,0.003324560188391744,24,7219,NA
16,031,0.0024906600249066002,64,25696,NA
16,033,0.0024968789013732834,2,801,NA
16,035,0.002387670935532885,22,9214,NA
16,037,2.2109219544550078e-4,1,4523,NA
16,039,0.004844570044408559,144,29724,NA
16,041,7.744933522653931e-4,12,15494,NA
16,043,0.004790081713158636,68,14196,NA
16,045,0.0023254710265293533,49,21071,NA
16,047,0.0037980200485648466,61,16061,NA
16,049,6.707657909446618e-4,12,17890,NA
16,051,0.001520556757705129,52,34198,NA
16,053,0.002433376506142313,62,25479,NA
16,055,0.0017188260094048971,318,185010,NA
16,057,0.0018159366601292947,75,41301,NA
16,059,5.923468783319512e-4,5,8441,NA
16,061,0.002674511901577962,10,3739,NA
16,063,0.002568807339449541,14,5450,NA
16,065,0.00405155187269694,221,54547,NA
16,067,0.0012455516014234875,28,22480,NA
16,069,0.0017447135180403378,75,42987,NA
16,071,6.056935190793458e-4,3,4953,NA
16,073,0.0019650998270712154,25,12722,NA
16,075,0.0011364052934491734,31,27279,NA
16,077,0.001938688961589725,16,8253,NA
16,079,0.0017824041066590618,25,14026,NA
16,081,0.0013546896167025261,17,12549,NA
16,083,0.0031632267014166213,301,95156,NA
16,085,6.327111673521037e-4,8,12644,NA
