statecode,countycode,v045_numerator,v045_rawvalue,v045_denominator,v045_cilow,v045_cihigh,v045_sourceflag,v045_flag_CT
48,493,102,193.4,,,,,
48,495,32,438,,,,,
48,497,157,209.6,,,,,
48,499,109,232.6,,,,,
48,501,16,214.7,,,,,
48,503,29,161.5,,,,,
48,505,49,353.8,,,,,
48,507,61,650.5,,,,,
49,000,11108,328.6,,,,,
49,001,17,232,,,,,
49,003,117,190.3,,,,,
49,005,289,206.2,,,,,
49,007,58,282,,,,,
49,009,,,,,,,
49,011,973,263,,,,,
49,013,29,143.8,,,,,
49,015,14,138.6,,,,,
49,017,10,189.4,,,,,
49,019,25,255.9,,,,,
49,021,154,246.7,,,,,
49,023,23,183,,,,,
49,025,12,145.9,,,,,
49,027,21,157.5,,,,,
49,029,15,116.9,,,,,
49,031,,,,,,,
49,033,,,,,,,
49,035,5762,485.7,,,,,
49,037,48,334.3,,,,,
49,039,59,198.5,,,,,
49,041,34,154.1,,,,,
49,043,141,327.6,,,,,
49,045,170,212.7,,,,,
49,047,61,164.2,,,,,
49,049,1587,225.9,,,,,
49,051,69,188.4,,,,,
49,053,528,267.1,,,,,
49,055,,,,,,,
49,057,885,328.3,,,,,
50,000,1281,198,,,,,
50,001,58,154.3,,,,,
50,003,50,133.7,,,,,
50,005,40,130.8,,,,,
50,007,416,245.7,,,,,
50,009,15,250.3,,,,,
50,011,86,169.5,,,,,
50,013,8,106.8,,,,,
50,015,38,145.6,,,,,
50,017,29,97.2,,,,,
50,019,55,198.8,,,,,
50,021,66,109.3,,,,,
50,023,127,211.5,,,,,
50,025,42,91.6,,,,,
50,027,99,170.3,,,,,
51,000,40789,469.7,,,,,
51,001,174,524.2,,,,,
51,003,350,305.6,,,,,
51,005,31,209,,,,,
51,007,45,334.4,,,,,
51,009,97,307.1,,,,,
51,011,70,418,,,,,
51,013,975,416.7,,,,,
51,015,202,258.8,,,,,
51,017,7,172.9,,,,,
51,019,152,188,,,,,
51,021,10,162.7,,,,,
51,023,55,161.1,,,,,
51,025,85,533.9,,,,,
51,027,18,93,,,,,
51,029,55,323.9,,,,,
51,031,161,292,,,,,
51,033,114,356.7,,,,,
51,035,49,168.1,,,,,
51,036,29,439.1,,,,,
51,037,46,400.9,,,,,
51,041,1702,449.8,,,,,
51,043,14,91.7,,,,,
51,045,9,185.7,,,,,
51,047,165,303.4,,,,,
51,049,39,400.2,,,,,
51,051,30,218.6,,,,,
51,053,132,468.7,,,,,
51,057,68,639.7,,,,,
51,059,3395,298.2,,,,,
51,061,124,166.1,,,,,
51,063,27,172.9,,,,,
51,065,73,259.2,,,,,
51,067,132,239.7,,,,,
51,069,226,237.8,,,,,
51,071,39,237,,,,,
51,073,100,253.2,,,,,
51,075,53,203,,,,,
51,077,32,208.6,,,,,
51,079,39,184.8,,,,,
51,081,62,552.3,,,,,
51,083,135,401.3,,,,,
51,085,278,246.2,,,,,
51,087,1985,594.4,,,,,
51,089,175,350.7,,,,,
51,091,,,,,,,
51,093,141,351.2,,,,,
51,095,228,280.8,,,,,
51,097,18,267.9,,,,,
51,099,76,272.8,,,,,
51,101,50,270.4,,,,,
51,103,37,344.2,,,,,
51,105,32,145.6,,,,,
51,107,888,205.5,,,,,
51,109,118,294.1,,,,,
51,111,58,482.1,,,,,
51,113,28,200,,,,,
51,115,17,200.2,,,,,
51,117,167,547.4,,,,,
51,119,22,201,,,,,
51,121,346,349.8,,,,,
51,125,32,218.4,,,,,
51,127,37,148.1,,,,,
51,131,70,588.2,,,,,
51,133,37,300.8,,,,,
51,135,137,880.5,,,,,
51,137,94,247.4,,,,,
51,139,78,328.4,,,,,
51,141,28,158.7,,,,,
51,143,209,348.6,,,,,
51,145,49,155.6,,,,,
51,147,146,665.8,,,,,
51,149,191,442.8,,,,,
51,153,1943,399,,,,,
51,155,78,231.4,,,,,
51,157,13,173.3,,,,,
51,159,39,429.5,,,,,
51,161,245,252.8,,,,,
51,163,37,163.8,,,,,
51,165,239,279.9,,,,,
51,167,38,149.3,,,,,
51,169,23,107.1,,,,,
51,171,91,202.4,,,,,
51,173,67,227.5,,,,,
51,175,73,407.1,,,,,
51,177,442,301.3,,,,,
51,179,560,342.8,,,,,
51,181,32,490.3,,,,,
51,183,52,486.9,,,,,
51,185,60,150.7,,,,,
51,187,109,263,,,,,
51,191,115,213.1,,,,,
51,193,70,374.1,,,,,
51,195,73,206.1,,,,,
51,197,77,273.9,,,,,
51,199,221,309.8,,,,,
51,510,820,527.2,,,,,
51,520,60,353.5,,,,,
51,530,19,288.3,,,,,
51,540,246,542.2,,,,,
51,550,1542,610.7,,,,,
51,570,76,415.4,,,,,
51,580,23,405,,,,,
51,590,386,914.1,,,,,
51,595,54,985.2,,,,,
51,600,58,233.5,,,,,
51,610,42,287.9,,,,,
51,620,83,1006.4,,,,,
51,630,185,643.3,,,,,
51,640,18,267.5,,,,,
51,650,1533,1110.6,,,,,
51,660,520,1016.5,,,,,
51,670,258,1123.6,,,,,
51,678,17,228,,,,,
51,680,448,565,,,,,
51,683,218,511.2,,,,,
51,685,65,389.2,,,,,
51,690,102,743.2,,,,,
51,700,1865,1011.9,,,,,
51,710,3175,1362.7,,,,,
51,720,6,166.3,,,,,
51,730,492,1473.3,,,,,
51,735,29,230.5,,,,,
51,740,1362,1403.7,,,,,
51,750,128,764.7,,,,,
51,760,2417,1053.6,,,,,
51,770,817,835,,,,,
51,775,82,321.3,,,,,
51,790,96,370.6,,,,,
51,800,695,705.3,,,,,
51,810,2724,597.9,,,,,
51,820,126,552.4,,,,,
51,830,73,458.9,,,,,
51,840,131,468.9,,,,,
53,000,28431,365.2,,,,,
53,001,132,629.7,,,,,
53,003,45,199.9,,,,,
53,005,959,450.7,,,,,
53,007,285,356.6,,,,,
53,009,146,187.6,,,,,
53,011,1864,360.7,,,,,
53,013,8,198.7,,,,,
53,015,433,386.8,,,,,
53,017,161,364.3,,,,,
53,019,29,389.4,,,,,
53,021,636,644.5,,,,,
53,023,,,,,,,
53,025,424,418.5,,,,,
53,027,173,224.6,,,,,
53,029,170,196.2,,,,,
53,031,42,125,,,,,
53,033,7216,318.3,,,,,
53,035,974,350.8,,,,,
53,037,176,389.5,,,,,
53,039,53,227.8,,,,,
53,041,281,329.2,,,,,
53,043,19,163.8,,,,,
53,045,165,242.1,,,,,
53,047,149,345.5,,,,,
53,049,25,103.7,,,,,
53,051,29,204.5,,,,,
53,053,4699,506.7,,,,,
53,055,35,187.5,,,,,
53,057,406,309.5,,,,,
53,059,12,96.3,,,,,
53,061,2177,259.1,,,,,
53,063,2167,394.2,,,,,
53,065,80,165.9,,,,,
53,067,805,269.4,,,,,
53,069,8,170.6,,,,,
53,071,255,412,,,,,
53,073,830,359.8,,,,,
53,075,424,890.4,,,,,
53,077,1936,753.3,,,,,
54,000,4450,250.7,,,,,
54,001,30,194.6,,,,,
54,003,399,308.1,,,,,
54,005,45,214.6,,,,,
54,007,22,180.5,,,,,
54,009,46,211.7,,,,,
54,011,443,477.7,,,,,
54,013,9,148.3,,,,,
54,015,18,230.4,,,,,
54,017,24,311.8,,,,,
54,019,107,271,,,,,
54,021,15,204.8,,,,,
54,023,13,118.5,,,,,
54,025,53,163.4,,,,,
54,027,34,144.9,,,,,
54,029,62,220.1,,,,,
54,031,20,140.9,,,,,
54,033,123,189.5,,,,,
54,035,32,115.5,,,,,
54,037,128,217,,,,,
54,039,662,377.2,,,,,
54,041,42,250.5,,,,,
54,043,41,206,,,,,
54,045,70,223.5,,,,,
54,047,25,140.1,,,,,
54,049,126,225.2,,,,,
54,051,88,295.8,,,,,
54,053,32,128,,,,,
54,055,164,279.4,,,,,
54,057,49,182.5,,,,,
54,059,44,194.9,,,,,
54,061,324,303.2,,,,,
54,063,33,268.4,,,,,
54,065,22,126.2,,,,,
54,067,31,127.4,,,,,
54,069,114,275.1,,,,,
54,071,4,66.5,,,,,
54,073,10,131.8,,,,,
54,075,11,140.7,,,,,
54,077,22,64.4,,,,,
54,079,112,196.4,,,,,
54,081,265,363.6,,,,,
54,083,69,250,,,,,
54,085,20,243.7,,,,,
54,087,15,108.4,,,,,
54,089,15,127.5,,,,,
54,091,24,146.9,,,,,
54,093,8,121.8,,,,,
54,095,10,122.2,,,,,
54,097,59,248.8,,,,,
54,099,53,139.5,,,,,
54,101,4,49,,,,,
54,103,30,213.9,,,,,
54,105,7,137.5,,,,,
54,107,195,234,,,,,
54,109,22,107.2,,,,,
55,000,25676,435.7,,,,,
55,001,42,197.9,,,,,
55,003,45,280.6,,,,,
55,005,90,192.1,,,,,
55,007,12,72.3,,,,,
55,009,1235,457.3,,,,,
55,011,21,156.8,,,,,
55,013,27,158.5,,,,,
55,015,92,174.5,,,,,
55,017,134,200.6,,,,,
55,019,58,167.2,,,,,
55,021,154,264.6,,,,,
55,023,25,156.2,,,,,
55,025,2465,433.8,,,,,
55,027,229,259.4,,,,,
55,029,43,140.9,,,,,
55,031,108,244.7,,,,,
55,033,136,297.9,,,,,
55,035,379,354.7,,,,,
55,037,,,,,,,
55,039,338,325.5,,,,,
55,041,23,245.2,,,,,
55,043,114,222.3,,,,,
55,045,66,179.3,,,,,
55,047,32,166.5,,,,,
55,049,27,113.1,,,,,
55,051,10,160.7,,,,,
55,053,45,216,,,,,
55,055,170,198.2,,,,,
55,057,83,308.9,,,,,
55,059,752,448.1,,,,,
55,061,30,145.5,,,,,
55,063,615,511.2,,,,,
55,065,52,308.1,,,,,
55,067,43,219.8,,,,,
55,069,56,197.3,,,,,
55,071,186,229.1,,,,,
55,073,363,263.1,,,,,
55,075,103,245.3,,,,,
55,077,15,95.1,,,,,
55,078,51,1215.2,,,,,
55,079,10404,1132.5,,,,,
55,081,139,301.5,,,,,
55,083,95,239.7,,,,,
55,085,49,128.2,,,,,
55,087,574,298.8,,,,,
55,089,121,130.1,,,,,
55,091,5,67.5,,,,,
55,093,125,293.9,,,,,
55,095,69,151,,,,,
55,097,251,354.9,,,,,
55,099,9,63.5,,,,,
55,101,1158,591.3,,,,,
55,103,41,239.9,,,,,
55,105,692,421.8,,,,,
55,107,17,119.8,,,,,
55,109,142,147.9,,,,,
55,111,219,332.9,,,,,
55,113,44,237.1,,,,,
55,115,109,266.6,,,,,
55,117,359,304.6,,,,,
55,119,33,165.2,,,,,
55,121,87,281.6,,,,,
55,123,46,148.1,,,,,
55,125,18,75.7,,,,,
55,127,318,301.8,,,,,
55,129,19,112.4,,,,,
55,131,191,138.7,,,,,
55,133,722,175.9,,,,,
55,135,89,172.9,,,,,
55,137,33,132,,,,,
55,139,647,379,,,,,
55,141,205,277.1,,,,,
56,000,1793,308.4,,,,,
56,001,156,410.2,,,,,
56,003,25,210.9,,,,,
56,005,179,380.4,,,,,
56,007,28,192.5,,,,,
56,009,31,224.9,,,,,
56,011,10,134.3,,,,,
56,013,197,499.1,,,,,
56,015,22,175.1,,,,,
56,017,11,239.8,,,,,
56,019,18,206.2,,,,,
56,021,349,346.5,,,,,
56,023,15,72.6,,,,,
56,025,349,438.4,,,,,
56,027,0,0,,,,,
56,029,47,154,,,,,
56,031,11,127.2,,,,,
56,033,71,221.2,,,,,
56,035,4,45.6,,,,,
56,037,113,273.3,,,,,
56,039,98,420.8,,,,,
56,041,40,193.1,,,,,
56,043,12,155.5,,,,,
56,045,7,102,,,,,
