statecode,countycode,v155_race_AIAN,v155_race_asian,v155_race_black,v155_race_hispanic,v155_race_white,v155_race_flag_CT
42,081,,0.67,0.34,0.21,0.53,
42,083,,,,,0.42,
42,085,,0.35,0.32,,0.48,
42,087,,,,0.25,0.58,
42,089,,0.49,0.4,0.42,0.51,
42,091,,0.61,0.49,0.48,0.65,
42,093,,0.64,,,0.62,
42,095,,0.56,0.45,0.46,0.6,
42,097,,,0.46,0.43,0.54,
42,099,,,,,0.49,
42,101,0.05,0.53,0.37,0.35,0.56,
42,103,,0.57,0.47,0.38,0.48,
42,105,,,,,0.27,
42,107,,0.62,0.47,0.3,0.55,
42,109,,,,,0.57,
42,111,,,,,0.4,
42,113,,,,,0.41,
42,115,,,,,0.44,
42,117,,,,,0.39,
42,119,,,0.28,0.29,0.58,
42,121,,,0.39,,0.48,
42,123,,,,,0.46,
42,125,,0.52,0.36,0.45,0.51,
42,127,,0.56,0.45,0.4,0.48,
42,129,,0.52,0.45,0.29,0.52,
42,131,,,,,0.51,
42,133,,0.53,0.42,0.34,0.57,
44,000,0.35,0.4,0.36,0.27,0.54,
44,001,,0.56,0.33,0.45,0.62,
44,003,,0.49,0.36,0.36,0.52,
44,005,,0.49,0.37,0.39,0.57,
44,007,,0.37,0.35,0.26,0.52,
44,009,0.33,0.53,0.35,0.31,0.57,
45,000,0.41,0.48,0.4,0.35,0.52,
45,001,,,0.3,,0.3,
45,003,,0.54,0.41,0.26,0.53,
45,005,,,0.26,,0.29,
45,007,,0.54,0.5,0.45,0.54,
45,009,,,0.22,,0.27,
45,011,,,0.31,,0.37,
45,013,,0.45,0.31,0.35,0.57,
45,015,,0.45,0.41,0.32,0.49,
45,017,,,0.29,,0.41,
45,019,,0.44,0.4,0.34,0.54,
45,021,,,0.3,0.26,0.33,
45,023,,,0.36,,0.47,
45,025,,0.25,0.38,0.23,0.5,
45,027,,,0.4,,0.43,
45,029,,,0.32,,0.34,
45,031,,0.46,0.35,,0.43,
45,033,,,0.37,,0.45,
45,035,,0.5,0.41,0.31,0.46,
45,037,,,0.29,0.21,0.39,
45,039,,,0.35,,0.37,
45,041,,0.52,0.38,0.36,0.49,
45,043,,0.65,0.34,0.48,0.51,
45,045,0.67,0.57,0.46,0.32,0.55,
45,047,,0.54,0.46,0.52,0.56,
45,049,,,0.27,,0.34,
45,051,0.27,0.51,0.36,0.4,0.5,
45,053,,0.47,0.3,0.17,0.46,
45,055,,0.5,0.43,0.28,0.51,
45,057,,0.5,0.43,0.46,0.53,
45,059,,,0.42,0.19,0.45,
45,061,,,0.33,,0.43,
45,063,,0.49,0.43,0.34,0.53,
45,065,,,0.38,,0.53,
45,067,,,0.29,,0.37,
45,069,,,0.27,,0.39,
45,071,,,0.46,0.22,0.57,
45,073,,0.26,0.4,0.29,0.49,
45,075,,0.48,0.36,0.38,0.45,
45,077,,0.58,0.46,0.3,0.54,
45,079,,0.49,0.44,0.4,0.56,
45,081,,,0.28,,0.36,
45,083,,0.5,0.45,0.32,0.52,
45,085,,0.52,0.46,0.5,0.51,
45,087,,,0.35,,0.42,
45,089,,,0.31,,0.36,
45,091,0.46,0.49,0.44,0.42,0.54,
46,000,0.29,0.42,0.3,0.31,0.49,
46,003,,,,,0.42,
46,005,0.35,,,0.03,0.54,
46,007,0.05,,,,0.08,
46,009,,,,,0.3,
46,011,,,,,0.55,
46,013,0.48,0.67,,0.37,0.59,
46,015,0.51,,,,0.48,
46,017,0.38,,,,0.43,
46,019,0.31,,,,0.37,
46,021,,,,,0.14,
46,023,0.32,,,,0.25,
46,025,,,,,0.35,
46,027,0.47,,,,0.61,
46,029,0.42,,,0.33,0.59,
46,031,0.16,,,,0.07,
46,033,0.31,,,,0.4,
46,035,0.31,,,,0.52,
46,037,0.27,,,,0.19,
46,039,,,,,0.42,
46,041,0.33,,,,0.12,
46,043,,,,,0.34,
46,045,,,,,0.42,
46,047,0.32,,,,0.18,
46,049,,,,,0.19,
46,051,,,,,0.42,
46,053,0.34,,,,0.3,
46,055,,,,,0.11,
46,057,,,,,0.4,
46,059,,,,,0.6,
46,061,,,,,0.43,
46,063,,,,,0.26,
46,065,0.43,,,,0.59,
46,067,,,,,0.32,
46,069,,,,,0.39,
46,071,,,,,0.06,
46,073,,,,,0.28,
46,075,,,,,0.29,
46,077,,,,,0.47,
46,079,,,,,0.59,
46,081,0.47,0.33,,,0.53,
46,083,,,,,0.56,
46,085,0.34,,,,0.32,
46,087,,,,,0.51,
46,089,,,,,0.2,
46,091,0.57,,,,0.14,
46,093,0.37,,,,0.43,
46,095,0.15,,,,0.14,
46,097,,,,,0.31,
46,099,0.4,0.44,0.23,0.32,0.61,
46,101,0.52,,,,0.43,
46,102,0.17,,,,0.21,
46,103,0.44,0.46,0.27,0.32,0.49,
46,105,,,,,0.13,
46,107,,,,,0.48,
46,109,0.36,,,,0.26,
46,111,,,,,0.36,
46,115,,,,,0.28,
46,117,,,,,0.5,
46,119,,,,,0.35,
46,121,0.13,,,,0.03,
46,123,0.2,,,,0.18,
46,125,,,,,0.38,
46,127,,,,,0.52,
46,129,0.2,,,,0.09,
46,135,0.48,,,,0.63,
46,137,0.18,,,,0.08,
47,000,0.37,0.48,0.4,0.3,0.5,
47,001,,0.67,0.51,0.47,0.58,
47,003,,0.75,0.44,0.23,0.47,
47,005,,,,,0.4,
47,007,,,,,0.37,
47,009,,0.45,0.5,0.29,0.53,
47,011,,0.36,0.33,0.24,0.45,
47,013,,,,,0.45,
47,015,,,0.55,,0.45,
47,017,,,0.38,,0.43,
47,019,,,,,0.4,
47,021,,,0.21,0.38,0.46,
47,023,,,0.4,,0.45,
47,025,,,,,0.39,
47,027,,,,,0.34,
47,029,,,0.4,,0.46,
47,031,,0.59,0.47,0.16,0.5,
47,033,,,0.34,0.22,0.38,
47,035,,0.41,0.35,0.32,0.48,
47,037,0.36,0.46,0.42,0.31,0.56,
47,039,,,0.4,,0.39,
47,041,,,,,0.48,
47,043,,,0.46,,0.5,
47,045,,,0.42,,0.47,
47,047,,,0.41,,0.5,
47,049,,,,,0.41,
47,051,,0.64,0.53,0.46,0.5,
47,053,,,0.39,0.5,0.47,
47,055,,,0.43,,0.48,
47,057,,,,,0.45,
47,059,,,0.47,0.31,0.49,
47,061,,,,,0.35,
47,063,,0.43,0.44,0.2,0.49,
47,065,,0.51,0.41,0.31,0.53,
47,067,,,,,0.2,
47,069,,,0.39,,0.45,
47,071,,,0.4,,0.44,
47,073,,,0.42,,0.39,
47,075,,,0.37,,0.39,
47,077,,,0.36,,0.41,
47,079,,,0.48,,0.49,
47,081,,,0.5,,0.38,
47,083,,,,,0.45,
47,085,,,0.16,,0.45,
47,087,,,,,0.41,
47,089,,,0.58,,0.49,
47,091,,,,,0.38,
47,093,,0.53,0.48,0.37,0.59,
47,095,,,0.27,,0.35,
47,097,,,0.35,,0.46,
47,099,,,0.4,0.36,0.43,
47,101,,,0.36,,0.38,
47,103,,,0.38,,0.47,
47,105,,0.63,0.58,0.06,0.58,
47,107,,,0.29,,0.44,
47,109,,,0.42,,0.45,
47,111,,,,,0.48,
47,113,,0.51,0.43,0.25,0.55,
47,115,,,0.43,,0.46,
47,117,,,0.42,,0.46,
47,119,,0.45,0.4,0.32,0.48,
47,121,,,,,0.39,
47,123,,,0.36,0.2,0.45,
47,125,,0.43,0.35,0.28,0.47,
47,127,,,,,0.46,
47,129,,,,,0.4,
47,131,,,0.34,0.17,0.44,
47,133,,,,,0.47,
47,135,,,,,0.38,
47,137,,,,,0.37,
47,139,,,,,0.41,
47,141,,0.55,0.41,0.26,0.48,
47,143,,0.45,0.16,,0.4,
47,145,,,0.48,,0.55,
47,147,,0.36,0.47,0.12,0.49,
47,149,,0.46,0.43,0.27,0.52,
47,151,,,,,0.4,
47,153,,,,,0.42,
47,155,,0.35,0.27,0.31,0.47,
47,157,,0.5,0.37,0.34,0.56,
47,159,,,0.59,,0.5,
47,161,,0.33,0.42,,0.38,
47,163,,0.53,0.39,0.28,0.49,
47,165,,0.52,0.42,0.35,0.51,
47,167,,0.36,0.38,0.44,0.45,
47,169,,,0.36,,0.48,
47,171,,,,,0.45,
47,173,,,,,0.51,
47,175,,,,,0.41,
47,177,,0.54,0.43,0.1,0.46,
47,179,,0.58,0.37,0.34,0.5,
47,181,,,0.17,,0.41,
47,183,,,0.23,,0.36,
47,185,,,0.44,,0.44,
47,187,,0.62,0.48,0.35,0.59,
47,189,,0.54,0.47,0.3,0.54,
48,000,0.43,0.51,0.34,0.35,0.47,
48,001,,0.23,0.33,0.37,0.42,
48,003,,,,0.16,0.21,
48,005,,0.58,0.37,0.4,0.45,
48,007,,0.55,,0.31,0.49,
48,009,,,,0.27,0.43,
48,011,,,,,0.33,
48,013,,,,0.31,0.35,
48,015,,,0.28,0.33,0.4,
48,017,,,,0.29,0.37,
48,019,,,,0.35,0.39,
48,021,,0.39,0.36,0.31,0.41,
48,023,,,,,0.33,
48,025,,,0.29,0.28,0.34,
48,027,,0.32,0.26,0.31,0.37,
48,029,0.33,0.38,0.26,0.37,0.42,
48,031,,,,0.29,0.44,
48,033,,,,,0.09,
48,035,,,,0.26,0.26,
48,037,0.45,0.4,0.36,0.23,0.41,
48,039,,0.52,0.38,0.37,0.43,
48,041,,0.51,0.43,0.43,0.55,
48,043,,,,0.25,0.29,
48,045,,,,,0.35,
48,047,,,,0.33,0.45,
48,049,,0.5,0.37,0.39,0.38,
48,051,,,0.31,0.34,0.41,
48,053,,0.39,0.24,0.3,0.44,
48,055,,,0.38,0.39,0.42,
48,057,,0.45,0.14,0.24,0.26,
48,059,,,,0.52,0.34,
48,061,0.33,0.38,0.36,0.38,0.45,
48,063,,,0.25,0.26,0.38,
48,065,,,,0.31,0.32,
48,067,,,0.3,0.3,0.36,
48,069,,,,0.16,0.16,
48,071,,,0.25,0.2,0.33,
48,073,,,0.38,0.24,0.42,
48,075,,,0.29,0.14,0.26,
48,077,,,,,0.42,
48,079,,,,0.15,0.26,
48,081,,,,0.43,0.39,
48,083,,,,0.19,0.26,
48,085,0.46,0.54,0.42,0.42,0.56,
48,087,,,,0.04,0.14,
48,089,,,0.31,0.29,0.44,
48,091,,0.4,0.28,0.41,0.45,
48,093,,,,0.2,0.23,
48,095,,,,0.59,0.4,
48,097,,0.5,0.39,0.18,0.41,
48,099,,0.26,0.23,0.22,0.28,
48,101,,,,,0.2,
48,103,,,,0.16,0.2,
48,105,,,,0.14,0.16,
48,107,,,,0.29,0.45,
48,109,,,,0.13,0.19,
48,111,,,,0.18,0.24,
48,113,0.5,0.54,0.37,0.39,0.57,
48,115,,,0.16,0.25,0.3,
48,117,,,,0.33,0.41,
48,119,,,,,0.4,
48,121,0.58,0.52,0.38,0.38,0.52,
48,123,,,0.29,0.27,0.37,
48,125,,,,0.31,0.25,
48,127,,,,0.32,0.2,
48,129,,,,,0.24,
48,131,,,,0.31,0.24,
48,133,,,0.21,0.32,0.31,
48,135,,0.51,0.36,0.35,0.39,
48,137,,,,0.24,0.24,
48,139,0.58,0.46,0.35,0.36,0.49,
48,141,0.36,0.33,0.17,0.31,0.36,
48,143,,,,0.32,0.44,
48,145,,,0.23,0.34,0.37,
48,147,0.45,,0.41,0.33,0.42,
48,149,,,0.33,0.35,0.49,
48,151,,,,0.1,0.13,
48,153,,,,0.22,0.29,
48,155,,,,,0.32,
48,157,0.55,0.57,0.37,0.41,0.53,
48,159,,,0.41,,0.39,
48,161,,,0.21,0.45,0.32,
48,163,,,,0.28,0.35,
48,165,,,,0.2,0.21,
48,167,,0.53,0.42,0.43,0.48,
48,169,,,,0.15,0.34,
48,171,,,,0.45,0.49,
48,173,,,,0.38,0.41,
48,175,,,,0.42,0.41,
48,177,,,0.28,0.31,0.41,
48,179,,,0.29,0.28,0.31,
48,181,0.53,0.54,0.4,0.34,0.48,
48,183,0.45,0.29,0.39,0.3,0.5,
48,185,,,0.35,0.38,0.43,
48,187,,0.3,0.26,0.35,0.37,
48,189,,,0.28,0.24,0.33,
48,191,,,,0.39,0.27,
48,193,,,,0.17,0.17,
48,195,,,,0.26,0.38,
48,197,,,,0.14,0.35,
48,199,,,0.33,0.36,0.41,
48,201,0.43,0.53,0.33,0.35,0.51,
48,203,,0.5,0.42,0.28,0.46,
48,205,,,,,0.19,
48,207,,,,0.36,0.37,
48,209,,0.49,0.41,0.42,0.5,
48,211,,,,0.2,0.36,
48,213,,,0.36,0.38,0.46,
48,215,,0.42,0.27,0.38,0.5,
48,217,,,0.22,0.17,0.35,
48,219,,,0.24,0.22,0.34,
48,221,,0.36,0.28,0.39,0.47,
48,223,0.5,,0.39,0.3,0.45,
48,225,,,0.29,0.25,0.38,
48,227,,0.2,0.23,0.3,0.28,
48,229,,,,0.27,0.13,
48,231,0.47,0.47,0.33,0.33,0.4,
48,233,,,0.34,0.33,0.4,
48,235,,,,0.44,0.41,
48,237,,,,0.5,0.34,
48,239,,,0.36,0.31,0.36,
48,241,,,0.27,0.2,0.37,
48,243,,,,0.23,0.32,
48,245,,0.44,0.34,0.27,0.46,
48,247,,,,0.27,0.32,
48,249,,0.25,,0.35,0.37,
48,251,0.54,0.42,0.33,0.34,0.43,
48,253,,,,0.32,0.33,
48,255,,,,0.42,0.45,
48,257,0.55,0.49,0.37,0.39,0.47,
48,259,,0.49,0.37,0.42,0.45,
48,261,,,,,,
48,263,,,,,0.14,
48,265,,0.41,0.23,0.39,0.45,
48,267,,,,0.33,0.31,
48,269,,,,,,
48,271,,,,0.24,0.31,
48,273,,0.55,0.33,0.38,0.39,
48,275,,,0.29,0.17,0.16,
48,277,0.52,0.29,0.35,0.46,0.46,
48,279,,,,0.22,0.3,
48,281,,0.21,0.21,0.19,0.28,
48,283,,,,0.22,0.28,
48,285,,,0.33,0.36,0.45,
48,287,,,0.35,0.25,0.47,
48,289,,,0.34,0.38,0.38,
48,291,,0.42,0.31,0.27,0.35,
48,293,,,0.28,0.32,0.37,
48,295,,,,0.1,0.3,
48,297,,,,0.28,0.31,
48,299,,,,0.21,0.38,
48,301,,,,,,
48,303,0.55,0.48,0.29,0.37,0.45,
48,305,,,,0.26,0.27,
48,307,,,,0.3,0.3,
48,309,,0.53,0.36,0.4,0.5,
48,311,,,,,0.28,
48,313,,,0.35,0.2,0.4,
48,315,,,0.33,,0.37,
48,317,,,,0.16,0.22,
48,319,,,,0.48,0.42,
48,321,,0.41,0.29,0.3,0.37,
48,323,,,,0.26,0.27,
48,325,,,0.32,0.32,0.37,
48,327,,,,0.43,0.37,
48,329,,0.54,0.32,0.36,0.41,
48,331,,,0.38,0.39,0.39,
48,333,,,,,0.2,
48,335,,,,0.2,0.19,
48,337,,,,0.21,0.31,
48,339,0.5,0.49,0.35,0.35,0.47,
48,341,,0.27,,0.27,0.39,
48,343,,,0.27,0.13,0.38,
48,345,,,,,0.31,
48,347,,0.5,0.41,0.4,0.48,
48,349,,,0.26,0.3,0.44,
48,351,,,0.23,,0.35,
48,353,,,0.29,0.24,0.35,
48,355,,0.46,0.31,0.35,0.46,
48,357,,,,0.22,0.31,
48,359,,,,,0.35,
48,361,,0.37,0.32,0.35,0.42,
48,363,,0.36,0.3,0.4,0.45,
48,365,,,0.33,0.14,0.38,
48,367,0.69,0.38,0.28,0.35,0.42,
48,369,,,,0.25,0.32,
48,371,,,,0.18,0.16,
48,373,0.24,0.33,0.37,0.37,0.43,
48,375,0.42,0.41,0.36,0.37,0.46,
48,377,,,,0.16,0.36,
48,379,,,,0.2,0.36,
48,381,,,0.58,0.4,0.49,
48,383,,,,0.23,0.22,
48,385,,,,0.36,0.32,
48,387,,,0.34,0.2,0.42,
48,389,,,,0.3,0.31,
48,391,,,0.1,0.26,0.3,
48,393,,,,,0.38,
48,395,,,0.41,0.39,0.43,
48,397,,0.53,0.39,0.32,0.51,
48,399,,,,0.33,0.36,
48,401,,,0.33,0.24,0.45,
48,403,,,0.31,,0.34,
48,405,,,0.34,0.46,0.43,
48,407,,,0.25,0.17,0.39,
48,409,,0.36,0.24,0.33,0.42,
48,411,,,,0.25,0.29,
48,413,,,,0.26,0.28,
48,415,,,,0.25,0.29,
48,417,,,,,0.42,
48,419,,,0.32,0.25,0.41,
48,421,,,,0.18,0.34,
48,423,0.44,0.54,0.43,0.36,0.49,
48,425,,,,0.42,0.47,
48,427,,,,0.29,0.36,
48,429,,,,0.25,0.35,
48,431,,,,0.2,0.4,
48,433,,,,,0.13,
48,435,,,,0.29,0.24,
48,437,,,,0.25,0.27,
48,439,0.41,0.52,0.36,0.37,0.5,
48,441,,0.33,0.29,0.38,0.44,
48,443,,,,0.05,0.24,
48,445,,,,0.32,0.42,
48,447,,,,,0.19,
48,449,,,0.27,0.2,0.34,
48,451,,0.41,0.41,0.47,0.53,
48,453,0.33,0.55,0.36,0.4,0.57,
48,455,,,0.33,0.23,0.38,
48,457,,,0.28,,0.31,
48,459,,,0.41,0.2,0.43,
48,461,,,,0.1,0.13,
48,463,,,,0.29,0.32,
48,465,,0.43,0.27,0.29,0.31,
48,467,,,0.35,0.25,0.35,
48,469,,0.55,0.37,0.47,0.49,
48,471,,0.41,0.33,0.27,0.43,
48,473,,0.57,0.37,0.33,0.44,
48,475,,,,0.26,0.23,
48,477,,0.26,0.34,0.32,0.42,
48,479,,0.38,0.08,0.37,0.27,
48,481,,,0.28,0.3,0.4,
48,483,,,,0.33,0.33,
48,485,0.43,0.41,0.34,0.32,0.45,
48,487,,,0.26,0.4,0.48,
48,489,,,,0.43,0.43,
48,491,0.44,0.54,0.38,0.41,0.53,
48,493,,0.44,0.23,0.36,0.33,
48,495,,,,0.2,0.16,
48,497,,,0.25,0.33,0.41,
48,499,,0.38,0.38,0.3,0.37,
48,501,,,,0.14,0.24,
48,503,,,,0.24,0.37,
48,505,,,,0.33,0.26,
48,507,,,,0.2,0.29,
49,000,0.32,0.48,0.37,0.33,0.48,
49,001,,,,,0.21,
49,003,,,,0.27,0.46,
49,005,,0.49,,0.24,0.52,
49,007,,,,0.34,0.49,
49,009,,,,,0.54,
49,011,0.47,0.46,0.44,0.36,0.51,
49,013,0.3,,,0.14,0.24,
49,015,,,,,0.41,
49,017,,,,,0.24,
49,019,,,,0.3,0.46,
49,021,0.23,0.18,,0.33,0.42,
49,023,,,,,0.47,
49,025,,,,0.21,0.39,
49,027,,,,0.42,0.44,
49,029,,,,,0.46,
49,031,,,,,0.31,
49,033,,,,,0.41,
49,035,0.36,0.5,0.39,0.35,0.52,
49,037,0.28,0.21,,0.12,0.12,
49,039,,,,0.22,0.42,
49,041,0.27,,,0.31,0.42,
49,043,,0.67,,0.37,0.58,
49,045,0.27,0.33,,0.33,0.44,
49,047,0.32,,,0.21,0.38,
49,049,0.44,0.46,0.18,0.32,0.5,
49,051,,0.31,,0.25,0.51,
49,053,0.45,0.47,0.36,0.33,0.46,
49,055,,,,,0.19,
49,057,0.29,0.49,0.32,0.31,0.44,
50,000,0.24,0.47,0.37,0.39,0.5,
50,001,,,,,0.59,
50,003,,0.5,0.25,,0.55,
50,005,,,,,0.27,
50,007,,0.46,0.31,0.43,0.6,
50,009,,,,,0.3,
50,011,,,,,0.37,
50,013,,,,,0.51,
50,015,,0.43,0.35,0.46,0.57,
50,017,,,,,0.48,
50,019,,,,,0.33,
50,021,,0.46,,0.29,0.52,
50,023,,0.68,0.17,0.58,0.59,
50,025,,0.44,0.2,0.28,0.41,
50,027,,0.45,,0.36,0.46,
51,000,0.43,0.5,0.4,0.37,0.51,
51,001,,0.5,0.38,0.41,0.46,
51,003,,0.62,0.49,0.44,0.63,
51,005,,,,,0.5,
51,007,,,0.44,,0.46,
51,009,,,0.53,,0.55,
51,011,,,0.34,,0.54,
51,013,,0.51,0.37,0.41,0.56,
51,015,,,0.5,0.46,0.55,
51,017,,,0.43,,0.41,
51,019,,,,,,
51,021,,,,,0.38,
51,023,,,0.42,,0.51,
51,025,,,0.43,,0.53,
51,027,,,,,0.36,
51,029,,,0.36,,0.37,
51,031,,0.72,0.5,,0.54,
51,033,,0.25,0.39,0.4,0.46,
51,035,,,,,0.38,
51,036,0.36,,0.43,,0.48,
51,037,,,0.38,,0.43,
51,041,,0.56,0.41,0.38,0.53,
51,043,,,0.56,0.21,0.51,
51,045,,,,,0.46,
51,047,,0.58,0.43,0.32,0.5,
51,049,,,0.38,,0.45,
51,051,,,,,0.43,
51,053,,,0.43,,0.48,
51,057,,,0.48,,0.51,
51,059,0.38,0.54,0.38,0.39,0.53,
51,061,,0.56,0.44,0.49,0.52,
51,063,,,0.44,,0.34,
51,065,,0.48,0.48,0.5,0.6,
51,067,,,0.27,,0.36,
51,069,,0.52,0.43,0.32,0.52,
51,071,,,0.31,,0.37,
51,073,,0.41,0.43,0.29,0.52,
51,075,,0.45,0.43,,0.6,
51,077,,,0.29,,0.38,
51,079,,0.58,0.41,,0.57,
51,081,,,0.35,,0.6,
51,083,,,0.42,,0.42,
51,085,,0.52,0.45,0.4,0.57,
51,087,,0.55,0.46,0.32,0.61,
51,089,,,0.33,0.25,0.41,
51,091,,,,,0.43,
51,093,,0.39,0.39,,0.49,
51,095,,0.59,0.42,0.31,0.59,
51,097,,,0.47,,0.48,
51,099,,0.2,0.35,,0.4,
51,101,,,0.42,,0.52,
51,103,,,0.36,,0.52,
51,105,,,,,0.38,
51,107,,0.51,0.43,0.38,0.54,
51,109,,,0.42,0.27,0.53,
51,111,,,0.44,,0.53,
51,113,,,0.54,,0.54,
51,115,,,0.56,,0.54,
51,117,,,0.45,,0.53,
51,119,,,0.34,,0.51,
51,121,,0.56,0.5,0.44,0.6,
51,125,,,0.51,,0.54,
51,127,,0.56,0.4,0.27,0.51,
51,131,,,0.42,0.37,0.52,
51,133,,,0.34,,0.44,
51,135,,,0.47,,0.51,
51,137,,0.64,0.46,0.34,0.54,
51,139,,,0.32,,0.32,
51,141,,,0.32,,0.35,
51,143,,,0.45,,0.53,
51,145,,0.54,0.46,0.35,0.54,
51,147,,,0.39,,0.52,
51,149,,0.35,0.37,0.14,0.44,
51,153,,0.49,0.36,0.37,0.5,
51,155,,,0.45,,0.49,
51,157,,,0.62,0.46,0.5,
51,159,,,0.41,,0.51,
51,161,,0.44,0.43,0.44,0.56,
51,163,,,0.33,,0.42,
51,165,,0.36,0.37,0.3,0.51,
51,167,,,,,0.46,
51,169,,,,,0.54,
51,171,,0.29,0.31,0.26,0.38,
51,173,,,0.27,,0.47,
51,175,,,0.41,,0.51,
51,177,,0.47,0.36,0.28,0.44,
51,179,,0.43,0.35,0.33,0.46,
51,181,,,0.45,,0.46,
51,183,,,0.43,,0.45,
51,185,,0.48,0.27,,0.38,
51,187,,0.5,0.28,0.21,0.36,
51,191,,,0.49,,0.53,
51,193,,,0.31,0.22,0.41,
51,195,,,0.45,,0.48,
51,197,,,0.16,,0.4,
51,199,,0.53,0.46,0.41,0.57,
51,510,,0.49,0.36,0.38,0.54,
51,520,,,0.39,,0.51,
51,530,,,0.33,,0.36,
51,540,,0.67,0.53,0.44,0.67,
51,550,,0.42,0.42,0.35,0.48,
51,570,,0.44,0.38,0.26,0.48,
51,580,,,0.38,,0.52,
51,590,,0.62,0.4,0.33,0.55,
51,595,,,0.41,,0.5,
51,600,,0.56,0.42,0.44,0.53,
51,610,,0.63,0.38,0.51,0.59,
51,620,,,0.37,,0.57,
51,630,,0.47,0.32,0.39,0.5,
51,640,,,0.09,0.36,0.28,
51,650,,0.43,0.39,0.35,0.48,
51,660,,0.51,0.39,0.26,0.6,
51,670,,0.4,0.33,0.31,0.46,
51,678,,,0.3,,0.48,
51,680,,0.48,0.46,0.43,0.59,
51,683,,0.5,0.38,0.37,0.48,
51,685,,,,,,
51,690,,,0.3,,0.4,
51,700,,0.5,0.38,0.32,0.52,
51,710,,0.39,0.34,0.33,0.48,
51,720,,,,,0.48,
51,730,,0.33,0.37,,0.46,
51,735,,0.54,,,0.56,
51,740,,0.38,0.38,0.25,0.49,
51,750,,,0.55,,0.59,
51,760,,0.5,0.4,0.33,0.59,
51,770,,0.5,0.41,0.5,0.56,
51,775,,,0.47,,0.54,
51,790,,0.62,0.48,,0.58,
51,800,,0.48,0.38,0.25,0.5,
51,810,0.55,0.39,0.37,0.35,0.47,
51,820,,,0.44,0.5,0.58,
51,830,,0.57,0.5,0.41,0.6,
51,840,,0.5,0.44,0.32,0.54,
53,000,0.34,0.45,0.32,0.29,0.47,
53,001,,,,0.13,0.28,
53,003,0.45,,,0.34,0.48,
53,005,0.46,0.57,0.42,0.33,0.5,
53,007,0.26,0.44,,0.21,0.36,
53,009,0.27,0.48,0.45,0.39,0.48,
53,011,0.35,0.42,0.3,0.3,0.44,
53,013,,,,,0.16,
53,015,0.32,0.36,0.11,0.31,0.41,
53,017,0.27,0.3,,0.23,0.37,
53,019,0.07,,,,0.11,
53,021,0.33,0.39,0.5,0.31,0.44,
53,023,,,,,0.38,
53,025,0.19,0.29,0.1,0.16,0.25,
53,027,0.32,0.34,0.3,0.2,0.37,
53,029,0.28,0.3,0.31,0.31,0.46,
53,031,0.26,0.56,0.37,0.42,0.49,
53,033,0.37,0.51,0.36,0.35,0.57,
53,035,0.24,0.39,0.31,0.31,0.48,
53,037,0.36,0.5,,0.31,0.4,
53,039,0.29,,,0.26,0.25,
53,041,0.19,0.24,,0.15,0.32,
53,043,0.17,,,,0.24,
53,045,0.33,0.29,0.2,0.31,0.43,
53,047,0.11,0.2,,0.16,0.25,
53,049,0.33,0.4,,0.26,0.39,
53,051,0.1,,,0.25,0.26,
53,053,0.45,0.36,0.27,0.28,0.47,
53,055,,0.42,,0.41,0.5,
53,057,0.33,0.48,0.26,0.33,0.5,
53,059,,,,,0.3,
53,061,0.34,0.46,0.35,0.3,0.5,
53,063,0.31,0.42,0.31,0.34,0.46,
53,065,0.32,0.28,0.26,0.23,0.26,
53,067,0.45,0.4,0.26,0.33,0.48,
53,069,,,,,0.32,
53,071,,0.49,0.17,0.33,0.45,
53,073,0.47,0.39,0.36,0.34,0.49,
53,075,0.55,0.52,,0.33,0.52,
53,077,0.47,0.43,0.44,0.3,0.46,
54,000,0.3,0.45,0.34,0.31,0.41,
54,001,,,,,0.37,
54,003,,0.42,0.34,0.33,0.44,
54,005,,,,,0.33,
54,007,,,,,0.31,
54,009,,,,,0.48,
54,011,,0.42,0.29,,0.43,
54,013,,,,,0.25,
54,015,,,,,0.36,
54,017,,,,,0.39,
54,019,,,0.29,,0.4,
54,021,,,,,0.37,
54,023,,,0.26,,0.3,
54,025,,,0.37,,0.39,
54,027,,,,,0.32,
54,029,,0.82,0.33,,0.46,
54,031,,,0.32,,0.3,
54,033,,0.21,0.33,0.33,0.43,
54,035,,,,,0.44,
54,037,,0.48,0.37,0.33,0.41,
54,039,,0.54,0.39,,0.47,
54,041,,,,,0.41,
54,043,,,,,0.36,
54,045,,,0.36,,0.31,
54,047,,,0.19,,0.24,
54,049,,0.23,0.39,,0.43,
54,051,,,,,0.46,
54,053,,,,,0.36,
54,055,,0.51,0.25,,0.38,
54,057,,,0.27,,0.38,
54,059,,,0.31,,0.34,
54,061,,0.59,0.34,0.4,0.48,
54,063,,,,,0.29,
54,065,,,,,0.32,
54,067,,,,,0.37,
54,069,,0.71,0.39,,0.51,
54,071,,,,,0.27,
54,073,,,,,0.44,
54,075,,,,,0.28,
54,077,,,,,0.44,
54,079,,0.41,0.5,,0.48,
54,081,,0.43,0.32,,0.43,
54,083,,,,,0.35,
54,085,,,,,0.39,
54,087,,,,,0.27,
54,089,,,0.47,,0.31,
54,091,,,,,0.37,
54,093,,,,,0.22,
54,095,,,,,0.43,
54,097,,,,,0.35,
54,099,,,,,0.38,
54,101,,,,,0.24,
54,103,,,,,0.41,
54,105,,,,,0.3,
54,107,,0.36,0.61,,0.49,
54,109,,,,,0.29,
